,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
50,2,HOU,-4.0,43.0,"L, 3-9",Lost,Under,1981
51,3,@CIN,1.0,41.0,"W, 20-17",Won,Under,1981
52,4,ATL,2.0,44.0,"W, 28-17",Won,Over,1981
53,5,@RAM,2.5,42.0,"L, 16-27",Lost,Over,1981
54,6,@PIT,3.5,46.0,"L, 7-13",Lost,Under,1981
55,7,NOR,-11.0,41.0,"W, 20-17",Lost,Under,1981
56,8,BAL,-7.0,46.0,"W, 42-28",Won,Over,1981
57,9,@BUF,4.0,43.0,"L, 13-22",Lost,Under,1981
58,10,@DEN,4.0,38.0,"L, 20-23",Won,Over,1981
59,11,@SFO,3.0,43.0,"W, 15-12",Won,Under,1981
60,12,PIT,-3.0,44.0,"L, 10-32",Lost,Under,1981
61,13,CIN,2.0,46.0,"L, 21-41",Lost,Over,1981
62,14,@HOU,2.5,41.0,"L, 13-17",Lost,Under,1981
63,15,NYJ,2.5,42.0,"L, 13-14",Won,Under,1981
64,16,@SEA,2.0,45.0,"L, 21-42",Lost,Over,1981
65,1,@SEA,-2.5,40.0,"W, 21-7",Won,Under,1982
66,2,PHI,-2.5,42.0,"L, 21-24",Lost,Over,1982
67,3,NWE,-6.5,38.0,"W, 10-7",Lost,Under,1982
68,4,@DAL,6.5,38.0,"L, 14-31",Lost,Over,1982
69,5,SDG,3.0,44.0,"L, 13-30",Lost,Under,1982
70,6,@CIN,8.0,44.0,"L, 10-23",Lost,Under,1982
71,7,PIT,3.5,39.0,"W, 10-9",Won,Under,1982
72,8,@HOU,-4.0,38.0,"W, 20-14",Won,Under,1982
73,9,@PIT,6.0,38.0,"L, 21-37",Lost,Over,1982
74,10,@RAI,8.5,44.5,"L, 10-27",Lost,Under,1982
75,1,MIN,-1.5,41.0,"L, 21-27",Lost,Over,1983
76,2,@DET,3.0,39.0,"W, 31-26",Won,Over,1983
77,3,CIN,-3.0,40.5,"W, 17-7",Won,Under,1983
78,4,@SDG,6.5,52.0,"W, 30-24",Won,Over,1983
79,5,SEA,-3.5,44.0,"L, 9-24",Lost,Under,1983
80,6,NYJ,1.0,43.5,"W, 10-7",Won,Under,1983
81,7,@PIT,2.5,39.5,"L, 17-44",Lost,Over,1983
82,8,@CIN,0.0,42.5,"L, 21-28",Lost,Over,1983
83,9,HOU,-9.0,41.0,"W, 25-19",Lost,Over,1983
84,10,@GNB,2.0,53.0,"L, 21-35",Lost,Over,1983
85,11,TAM,-4.5,39.0,"W, 20-0",Won,Under,1983
86,12,@NWE,4.5,40.5,"W, 30-0",Won,Under,1983
87,13,BAL,-6.0,36.0,"W, 41-23",Won,Over,1983
88,14,@DEN,-1.5,37.5,"L, 6-27",Lost,Under,1983
89,15,@HOU,-6.5,45.0,"L, 27-34",Lost,Over,1983
90,16,PIT,-3.0,38.5,"W, 30-17",Won,Over,1983
91,1,@SEA,4.5,43.0,"L, 0-33",Lost,Under,1984
92,2,@RAM,6.0,44.0,"L, 17-20",Won,Under,1984
93,3,DEN,-4.5,39.5,"L, 14-24",Lost,Under,1984
94,4,PIT,2.0,39.5,"W, 20-10",Won,Under,1984
95,5,@KAN,5.0,40.0,"L, 6-10",Won,Under,1984
96,6,NWE,2.5,37.0,"L, 16-17",Won,Under,1984
97,7,NYJ,0.0,37.0,"L, 20-24",Lost,Over,1984
98,8,@CIN,2.5,37.0,"L, 9-12",Lost,Under,1984
99,9,NOR,-1.0,37.0,"L, 14-16",Lost,Under,1984
100,10,@BUF,-2.5,37.5,"W, 13-10",Won,Under,1984
101,11,SFO,6.0,35.0,"L, 7-41",Lost,Over,1984
102,12,@ATL,3.5,39.0,"W, 23-7",Won,Under,1984
103,13,HOU,-5.5,36.0,"W, 27-10",Won,Over,1984
104,14,CIN,0.0,34.0,"L, 17-20",Lost,Over,1984
105,15,@PIT,9.0,38.0,"L, 20-23",Won,Over,1984
106,16,@HOU,2.0,39.0,"W, 27-20",Won,Over,1984
107,1,STL,2.5,40.5,"L, 24-27",Lost,Over,1985
108,2,PIT,1.5,41.0,"W, 17-7",Won,Under,1985
109,3,@DAL,7.5,40.0,"L, 7-20",Lost,Under,1985
110,4,@SDG,4.0,48.0,"W, 21-7",Won,Under,1985
111,5,NWE,-3.5,37.0,"W, 24-20",Won,Over,1985
112,6,@HOU,-2.5,37.0,"W, 21-6",Won,Under,1985
113,7,RAI,2.5,37.5,"L, 20-21",Won,Over,1985
114,8,WAS,-2.5,35.5,"L, 7-14",Lost,Under,1985
115,9,@PIT,4.0,36.5,"L, 9-10",Won,Under,1985
116,10,@CIN,3.0,43.0,"L, 10-27",Lost,Under,1985
117,11,BUF,-8.0,35.0,"W, 17-7",Won,Under,1985
118,12,CIN,-3.0,37.0,"W, 24-6",Won,Under,1985
119,13,@NYG,6.0,36.0,"W, 35-33",Won,Over,1985
120,14,@SEA,4.5,37.0,"L, 13-31",Lost,Over,1985
121,15,HOU,-10.0,36.5,"W, 28-21",Lost,Over,1985
122,16,@NYJ,7.5,37.0,"L, 10-37",Lost,Over,1985
123,17,@MIA,10.5,45.0,"L, 21-24",Won,Push,1985
124,1,@CHI,10.5,38.0,"L, 31-41",Won,Over,1986
125,2,@HOU,1.5,40.0,"W, 23-20",Won,Over,1986
126,3,CIN,-5.0,46.0,"L, 13-30",Lost,Under,1986
127,4,DET,-8.5,41.5,"W, 24-21",Lost,Over,1986
128,5,@PIT,-3.0,38.5,"W, 27-24",Push,Over,1986
129,6,KAN,-4.5,40.0,"W, 20-7",Won,Under,1986
130,7,GNB,-13.0,41.5,"L, 14-17",Lost,Under,1986
131,8,@MIN,4.0,39.0,"W, 23-20",Won,Over,1986
132,9,@IND,-6.5,39.5,"W, 24-9",Won,Under,1986
133,10,MIA,-3.0,45.0,"W, 26-16",Won,Under,1986
134,11,@RAI,6.5,39.0,"L, 14-27",Lost,Over,1986
135,12,PIT,-6.5,37.0,"W, 37-31",Lost,Over,1986
136,13,HOU,-7.0,41.0,"W, 13-10",Lost,Under,1986
137,14,@BUF,-3.0,37.0,"W, 21-17",Won,Over,1986
138,15,@CIN,3.0,42.0,"W, 34-3",Won,Under,1986
139,16,SDG,-6.5,42.0,"W, 47-17",Won,Over,1986
140,17,NYJ,-7.0,41.0,"W, 23-20",Lost,Over,1986
141,18,DEN,-3.0,38.0,"L, 20-23",Lost,Over,1986
142,1,@NOR,-2.5,40.0,"L, 21-28",Lost,Over,1987
143,2,PIT,-7.0,42.0,"W, 34-10",Won,Over,1987
144,3,@NWE,4.0,0.0,"W, 20-10",Won,Over,1987
145,4,HOU,-2.5,0.0,"L, 10-15",Lost,Over,1987
146,5,@CIN,-5.0,0.0,"W, 34-0",Won,Over,1987
147,6,RAM,-5.5,42.0,"W, 30-17",Won,Over,1987
148,7,@SDG,1.0,48.0,"L, 24-27",Lost,Over,1987
149,8,ATL,-13.0,44.0,"W, 38-3",Won,Under,1987
150,9,BUF,-7.5,45.0,"W, 27-21",Lost,Over,1987
151,10,@HOU,-2.0,47.0,"W, 40-7",Won,Push,1987
152,11,@SFO,3.0,46.5,"L, 24-38",Lost,Over,1987
153,12,IND,-8.0,42.0,"L, 7-9",Lost,Under,1987
154,13,CIN,-7.5,40.5,"W, 38-24",Won,Over,1987
155,14,@RAI,2.5,43.0,"W, 24-17",Won,Under,1987
156,15,@PIT,-3.0,40.0,"W, 19-13",Won,Under,1987
157,16,IND,-8.0,37.0,"W, 38-21",Won,Over,1987
158,17,@DEN,3.0,45.0,"L, 33-38",Lost,Over,1987
159,1,@KAN,-3.5,42.0,"W, 6-3",Lost,Under,1988
160,2,NYJ,-9.5,40.0,"L, 3-23",Lost,Under,1988
161,3,IND,-2.0,37.0,"W, 23-17",Won,Over,1988
162,4,@CIN,3.5,41.0,"L, 17-24",Lost,Push,1988
163,5,@PIT,2.5,40.0,"W, 23-9",Won,Under,1988
164,6,SEA,-3.5,38.0,"L, 10-16",Lost,Under,1988
165,7,PHI,0.0,38.0,"W, 19-3",Won,Under,1988
166,8,@PHO,-1.0,41.0,"W, 29-21",Won,Over,1988
167,9,CIN,-3.5,43.0,"W, 23-16",Won,Under,1988
168,10,@HOU,0.0,43.0,"L, 17-24",Lost,Under,1988
169,11,@DEN,-3.0,39.0,"L, 7-30",Lost,Under,1988
170,12,PIT,-8.5,39.0,"W, 27-7",Won,Under,1988
171,13,@WAS,1.0,41.0,"W, 17-13",Won,Under,1988
172,14,DAL,-11.0,37.0,"W, 24-21",Lost,Over,1988
173,15,@MIA,-5.0,44.0,"L, 31-38",Lost,Over,1988
174,16,HOU,-2.0,45.0,"W, 28-23",Won,Over,1988
175,17,HOU,-3.0,38.0,"L, 23-24",Lost,Over,1988
176,1,@PIT,-2.0,43.0,"W, 51-0",Won,Over,1989
177,2,NYJ,-7.5,43.0,"W, 38-24",Won,Over,1989
178,3,@CIN,4.0,45.5,"L, 14-21",Lost,Under,1989
179,4,DEN,-4.5,45.5,"W, 16-13",Lost,Under,1989
180,5,@MIA,-3.5,46.5,"L, 10-13",Lost,Under,1989
181,6,PIT,-10.0,40.0,"L, 7-17",Lost,Under,1989
182,7,CHI,-1.5,41.5,"W, 27-7",Won,Under,1989
183,8,HOU,-2.5,42.0,"W, 28-17",Won,Over,1989
184,9,@TAM,-3.0,41.0,"W, 42-31",Won,Over,1989
185,10,@SEA,-2.5,39.5,"W, 17-7",Won,Under,1989
186,11,KAN,-7.0,38.0,"T, 10-10",Lost,Under,1989
187,12,@DET,-7.0,41.0,"L, 10-13",Lost,Under,1989
188,13,CIN,-4.0,36.0,"L, 0-21",Lost,Under,1989
189,14,@IND,-1.5,37.0,"L, 17-23",Lost,Over,1989
190,15,MIN,1.5,34.0,"W, 23-17",Won,Over,1989
191,16,@HOU,3.5,43.0,"W, 24-20",Won,Over,1989
192,17,BUF,-3.5,36.0,"W, 34-30",Won,Over,1989
193,18,@DEN,3.5,40.0,"L, 21-37",Lost,Over,1989
194,1,PIT,-3.0,37.0,"W, 13-3",Won,Under,1990
195,2,@NYJ,-2.5,38.0,"L, 21-24",Lost,Over,1990
196,3,SDG,-4.0,36.0,"L, 14-24",Lost,Over,1990
197,4,@KAN,6.5,36.0,"L, 0-34",Lost,Under,1990
198,5,@DEN,9.5,39.0,"W, 30-29",Won,Over,1990
199,6,@NOR,5.0,38.0,"L, 20-25",Push,Over,1990
200,7,CIN,-2.5,43.0,"L, 13-34",Lost,Over,1990
201,8,@SFO,13.0,42.0,"L, 17-20",Won,Under,1990
202,9,BUF,3.0,39.0,"L, 0-42",Lost,Over,1990
203,10,HOU,3.5,38.0,"L, 23-35",Lost,Over,1990
204,11,MIA,5.0,36.0,"L, 13-30",Lost,Over,1990
205,12,RAM,3.5,41.0,"L, 23-38",Lost,Over,1990
206,13,@HOU,13.0,44.0,"L, 14-58",Lost,Over,1990
207,14,ATL,0.0,39.0,"W, 13-10",Won,Under,1990
208,15,@PIT,11.0,35.0,"L, 0-35",Lost,Push,1990
209,16,@CIN,16.0,39.0,"L, 14-21",Won,Under,1990
210,1,DAL,2.5,36.0,"L, 14-26",Lost,Over,1991
211,2,@NWE,-1.0,36.0,"W, 20-0",Won,Under,1991
212,3,CIN,3.5,40.0,"W, 14-13",Won,Under,1991
213,4,@NYG,12.0,36.0,"L, 10-13",Won,Under,1991
214,5,NYJ,1.5,34.0,"L, 14-17",Lost,Under,1991
215,6,@WAS,14.0,37.0,"L, 17-42",Lost,Over,1991
216,7,@SDG,5.0,36.0,"W, 30-24",Won,Over,1991
217,8,PIT,-1.5,35.0,"W, 17-14",Won,Under,1991
218,9,@CIN,-2.5,36.0,"L, 21-23",Lost,Over,1991
219,10,PHI,2.0,33.0,"L, 30-32",Push,Over,1991
220,11,@HOU,13.0,45.0,"L, 24-28",Won,Over,1991
221,12,KAN,4.0,36.0,"W, 20-15",Won,Under,1991
222,13,@IND,-4.5,38.0,"W, 31-0",Won,Under,1991
223,14,DEN,0.0,36.0,"L, 7-17",Lost,Under,1991
224,15,HOU,3.0,35.0,"L, 14-17",Push,Under,1991
225,16,@PIT,3.0,37.0,"L, 10-17",Lost,Under,1991
226,1,@IND,-6.0,34.0,"L, 3-14",Lost,Under,1992
227,2,MIA,2.5,38.0,"L, 23-27",Lost,Over,1992
228,3,@RAI,8.5,33.0,"W, 28-16",Won,Over,1992
229,4,DEN,4.5,34.0,"L, 0-12",Lost,Under,1992
230,5,PIT,3.0,33.0,"W, 17-9",Won,Under,1992
231,6,GNB,-3.0,33.0,"W, 17-6",Won,Under,1992
232,7,@NWE,-4.5,30.0,"W, 19-17",Lost,Over,1992
233,8,@CIN,-2.0,35.0,"L, 10-30",Lost,Over,1992
234,9,@HOU,11.0,40.0,"W, 24-14",Won,Under,1992
235,10,SDG,-2.5,31.0,"L, 13-14",Lost,Under,1992
236,11,@MIN,9.0,37.0,"L, 13-17",Won,Under,1992
237,12,CHI,-3.5,35.0,"W, 27-14",Won,Over,1992
238,13,CIN,-10.0,33.0,"W, 37-21",Won,Over,1992
239,14,@DET,-3.5,37.0,"L, 14-24",Lost,Over,1992
240,15,HOU,1.0,36.0,"L, 14-17",Lost,Under,1992
241,16,@PIT,6.5,32.0,"L, 13-23",Lost,Over,1992
242,1,CIN,-7.5,35.5,"W, 27-14",Won,Over,1993
243,2,SFO,6.5,39.0,"W, 23-13",Won,Under,1993
244,3,@RAI,3.0,35.0,"W, 19-16",Won,Push,1993
245,4,@IND,-2.5,33.0,"L, 10-23",Lost,Push,1993
246,5,MIA,2.0,36.5,"L, 14-24",Lost,Over,1993
247,6,@CIN,-5.5,34.0,"W, 28-17",Won,Over,1993
248,7,PIT,2.0,34.5,"W, 28-23",Won,Over,1993
249,8,DEN,-2.5,37.0,"L, 14-29",Lost,Over,1993
250,9,@SEA,3.0,34.0,"L, 5-22",Lost,Under,1993
251,10,HOU,4.5,36.0,"L, 20-27",Lost,Over,1993
252,11,@ATL,6.5,39.0,"L, 14-17",Won,Under,1993
253,12,NOR,4.0,33.0,"W, 17-13",Won,Under,1993
254,13,@HOU,10.0,39.5,"L, 17-19",Won,Under,1993
255,14,NWE,-5.5,31.0,"L, 17-20",Lost,Over,1993
256,15,@RAM,-2.0,35.0,"W, 42-14",Won,Over,1993
257,16,@PIT,5.0,33.0,"L, 9-16",Lost,Under,1993
258,1,@CIN,-4.0,36.0,"W, 28-20",Won,Over,1994
259,2,PIT,-2.5,38.0,"L, 10-17",Lost,Under,1994
260,3,ARI,-3.0,35.5,"W, 32-0",Won,Under,1994
261,4,@IND,-1.5,39.5,"W, 21-14",Won,Under,1994
262,5,NYJ,-3.5,36.0,"W, 27-7",Won,Under,1994
263,6,@HOU,-2.0,37.0,"W, 11-8",Won,Under,1994
264,7,CIN,-10.5,34.5,"W, 37-13",Won,Over,1994
265,8,@DEN,3.0,40.0,"L, 14-26",Lost,Push,1994
266,9,NWE,-3.0,37.0,"W, 13-6",Won,Under,1994
267,10,@PHI,6.5,35.0,"W, 26-7",Won,Under,1994
268,11,@KAN,4.0,34.5,"L, 13-20",Lost,Under,1994
269,12,HOU,-8.0,33.0,"W, 34-10",Won,Over,1994
270,13,NYG,-7.0,33.0,"L, 13-16",Lost,Under,1994
271,14,@DAL,10.5,38.0,"W, 19-14",Won,Under,1994
272,15,@PIT,3.5,32.5,"L, 7-17",Lost,Under,1994
273,16,SEA,-10.5,34.0,"W, 35-9",Won,Over,1994
274,17,NWE,-3.0,35.5,"W, 20-13",Won,Under,1994
275,18,@PIT,3.5,32.5,"L, 9-29",Lost,Over,1994
276,1,@NWE,3.0,38.0,"L, 14-17",Push,Under,1995
277,2,TAM,-7.5,37.0,"W, 22-6",Won,Under,1995
278,3,@HOU,-8.0,33.5,"W, 14-7",Lost,Under,1995
279,4,KAN,-3.5,37.0,"W, 35-17",Won,Over,1995
280,5,BUF,-7.0,36.5,"L, 19-22",Lost,Over,1995
281,6,@DET,-1.5,39.0,"L, 20-38",Lost,Over,1995
282,7,JAX,-13.5,37.0,"L, 15-23",Lost,Over,1995
283,8,@CIN,-2.0,40.0,"W, 29-26",Won,Over,1995
284,9,HOU,-7.0,39.0,"L, 10-37",Lost,Over,1995
285,10,@PIT,6.0,39.0,"L, 3-20",Lost,Under,1995
286,11,GNB,2.5,41.0,"L, 20-31",Lost,Over,1995
287,12,PIT,6.0,39.5,"L, 17-20",Won,Under,1995
288,13,@SDG,6.5,40.0,"L, 13-31",Lost,Over,1995
289,14,@MIN,9.5,44.0,"L, 11-27",Lost,Under,1995
290,15,CIN,2.0,39.0,"W, 26-10",Won,Under,1995
291,16,@JAX,-4.0,39.5,"L, 21-24",Lost,Over,1995
292,1,PIT,6.0,37.0,"L, 0-43",Lost,Over,1999
293,2,@TEN,16.0,40.0,"L, 9-26",Lost,Under,1999
294,3,@BAL,12.0,36.5,"L, 10-17",Won,Under,1999
295,4,NWE,12.0,38.0,"L, 7-19",Push,Under,1999
296,5,CIN,3.0,36.0,"L, 17-18",Won,Under,1999
297,6,@JAX,17.5,37.5,"L, 7-24",Won,Under,1999
298,7,@STL,18.5,43.5,"L, 3-34",Lost,Under,1999
299,8,@NOR,9.5,33.5,"W, 21-16",Won,Over,1999
300,9,BAL,3.5,32.5,"L, 9-41",Lost,Over,1999
301,10,@PIT,14.5,34.5,"W, 16-15",Won,Under,1999
302,11,CAR,5.5,35.5,"L, 17-31",Lost,Over,1999
303,12,TEN,10.5,35.5,"L, 21-33",Lost,Over,1999
304,13,@SDG,7.5,36.0,"L, 10-23",Lost,Under,1999
305,14,@CIN,7.0,41.0,"L, 28-44",Lost,Over,1999
306,15,JAX,14.5,39.0,"L, 14-24",Won,Under,1999
307,16,IND,13.5,41.5,"L, 28-29",Won,Over,1999
308,1,JAX,10.5,38.5,"L, 7-27",Lost,Under,2000
309,2,@CIN,6.0,40.5,"W, 24-7",Won,Under,2000
310,3,PIT,2.5,35.5,"W, 23-20",Won,Over,2000
311,4,@OAK,10.5,40.5,"L, 10-36",Lost,Over,2000
312,5,BAL,8.5,37.0,"L, 0-12",Lost,Under,2000
313,6,@ARI,4.5,40.5,"L, 21-29",Lost,Over,2000
314,7,@DEN,12.5,44.0,"L, 10-44",Lost,Over,2000
315,8,@PIT,9.0,37.5,"L, 0-22",Lost,Under,2000
316,9,CIN,3.0,35.5,"L, 3-12",Lost,Under,2000
317,10,NYG,10.0,33.5,"L, 3-24",Lost,Under,2000
318,11,NWE,7.0,32.0,"W, 19-11",Won,Under,2000
319,12,@TEN,16.0,35.5,"L, 10-24",Won,Under,2000
320,13,@BAL,15.0,34.0,"L, 7-44",Lost,Over,2000
321,14,@JAX,14.5,39.0,"L, 0-48",Lost,Over,2000
322,15,PHI,14.0,35.5,"L, 24-35",Won,Over,2000
323,16,TEN,16.0,37.0,"L, 0-24",Lost,Under,2000
324,1,SEA,4.0,38.5,"L, 6-9",Won,Under,2001
325,2,DET,1.5,33.0,"W, 24-14",Won,Over,2001
326,3,@JAX,8.5,35.5,"W, 23-14",Won,Over,2001
327,4,SDG,3.0,35.0,"W, 20-16",Won,Over,2001
328,5,@CIN,1.5,35.0,"L, 14-24",Lost,Over,2001
329,6,BAL,7.5,33.0,"W, 24-14",Won,Over,2001
330,7,@CHI,4.5,34.0,"L, 21-27",Lost,Over,2001
331,8,PIT,3.0,33.0,"L, 12-15",Push,Under,2001
332,9,@BAL,8.0,33.0,"W, 27-17",Won,Over,2001
333,10,CIN,-6.0,35.5,"W, 18-0",Won,Under,2001
334,11,TEN,-1.5,35.5,"L, 15-31",Lost,Over,2001
335,12,@NWE,5.0,36.5,"L, 16-27",Lost,Over,2001
336,13,JAX,-2.0,36.5,"L, 10-15",Lost,Under,2001
337,14,@GNB,7.5,37.0,"L, 7-30",Lost,Push,2001
338,15,@TEN,5.0,37.5,"W, 41-38",Won,Over,2001
339,16,@PIT,7.0,34.5,"L, 7-28",Lost,Over,2001
340,1,KAN,-2.0,36.0,"L, 39-40",Lost,Over,2002
341,2,CIN,-3.5,39.0,"W, 20-7",Won,Under,2002
342,3,@TEN,4.5,40.5,"W, 31-28",Won,Over,2002
343,4,@PIT,6.0,44.0,"L, 13-16",Won,Under,2002
344,5,BAL,-6.0,36.5,"L, 21-26",Lost,Over,2002
345,6,@TAM,7.5,36.5,"L, 3-17",Lost,Under,2002
346,7,HOU,-8.5,36.5,"W, 34-17",Won,Over,2002
347,8,@NYJ,3.0,44.0,"W, 24-21",Won,Over,2002
348,9,PIT,3.5,44.0,"L, 20-23",Won,Under,2002
349,10,@CIN,-3.0,41.5,"W, 27-20",Won,Over,2002
350,11,@NOR,5.5,48.5,"W, 24-15",Won,Under,2002
351,12,CAR,-7.5,34.5,"L, 6-13",Lost,Under,2002
352,13,@JAX,2.5,41.5,"W, 21-20",Won,Under,2002
353,14,IND,2.0,41.5,"L, 23-28",Lost,Over,2002
354,15,@BAL,2.5,39.5,"W, 14-13",Won,Under,2002
355,16,ATL,2.5,41.0,"W, 24-16",Won,Under,2002
356,17,@PIT,8.0,43.0,"L, 33-36",Won,Over,2002
357,1,IND,2.0,48.0,"L, 6-9",Lost,Under,2003
358,2,@BAL,2.5,39.0,"L, 13-33",Lost,Over,2003
359,3,@SFO,7.0,44.5,"W, 13-12",Won,Under,2003
360,4,CIN,-4.5,40.0,"L, 14-21",Lost,Under,2003
361,5,@PIT,7.0,42.0,"W, 33-13",Won,Over,2003
362,6,OAK,-3.5,43.5,"W, 13-7",Won,Under,2003
363,7,SDG,-3.5,41.0,"L, 20-26",Lost,Over,2003
364,8,@NWE,4.5,37.5,"L, 3-9",Lost,Under,2003
365,9,@KAN,9.0,43.5,"L, 20-41",Lost,Over,2003
366,10,ARI,-5.0,37.5,"W, 44-6",Won,Over,2003
367,11,PIT,-3.0,40.5,"L, 6-13",Lost,Under,2003
368,12,@SEA,6.5,42.0,"L, 7-34",Lost,Under,2003
369,13,STL,5.5,43.5,"L, 20-26",Lost,Over,2003
370,14,@DEN,11.5,42.0,"L, 20-23",Won,Over,2003
371,15,BAL,3.0,35.5,"L, 0-35",Lost,Under,2003
372,16,@CIN,8.5,42.0,"W, 22-14",Won,Under,2003
373,1,BAL,3.5,37.0,"W, 20-3",Won,Under,2004
374,2,@DAL,4.5,38.0,"L, 12-19",Lost,Under,2004
375,3,@NYG,3.0,38.0,"L, 10-27",Lost,Under,2004
376,4,WAS,2.5,36.0,"W, 17-13",Won,Under,2004
377,5,@PIT,4.5,36.0,"L, 23-34",Lost,Over,2004
378,6,CIN,-3.0,40.0,"W, 34-17",Won,Over,2004
379,7,PHI,7.0,41.5,"L, 31-34",Won,Over,2004
380,8,@BAL,6.0,35.0,"L, 13-27",Lost,Over,2004
381,9,PIT,3.5,41.0,"L, 10-24",Lost,Under,2004
382,10,NYJ,1.5,38.0,"L, 7-10",Lost,Under,2004
383,11,@CIN,6.0,37.5,"L, 48-58",Lost,Over,2004
384,12,NWE,11.0,41.0,"L, 15-42",Lost,Over,2004
385,13,@BUF,11.0,38.5,"L, 7-37",Lost,Over,2004
386,14,SDG,8.0,35.0,"L, 0-21",Lost,Under,2004
387,15,@MIA,9.0,40.5,"L, 7-10",Won,Under,2004
388,16,@HOU,10.0,41.0,"W, 22-14",Won,Under,2004
389,1,CIN,3.5,44.5,"L, 13-27",Lost,Under,2005
390,2,@GNB,7.0,43.0,"W, 26-24",Won,Over,2005
391,3,@IND,13.5,47.0,"L, 6-13",Won,Under,2005
392,4,CHI,-3.0,35.0,"W, 20-10",Won,Under,2005
393,5,@BAL,4.0,33.5,"L, 3-16",Lost,Under,2005
394,6,DET,-3.0,36.0,"L, 10-13",Lost,Under,2005
395,7,@HOU,2.0,37.5,"L, 16-19",Lost,Under,2005
396,8,TEN,-3.0,39.0,"W, 20-14",Won,Under,2005
397,9,@PIT,7.5,34.5,"L, 21-34",Lost,Over,2005
398,10,MIA,-2.5,34.5,"W, 22-0",Won,Under,2005
399,11,@MIN,3.5,40.0,"L, 12-24",Lost,Under,2005
400,12,JAX,3.0,36.5,"L, 14-20",Lost,Under,2005
401,13,@CIN,12.5,41.5,"L, 20-23",Won,Over,2005
402,14,@OAK,3.0,40.5,"W, 9-7",Won,Under,2005
403,15,PIT,7.0,33.0,"L, 0-41",Lost,Over,2005
404,16,BAL,3.0,37.0,"W, 20-16",Won,Under,2005
