,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
176,8,NWE,-6.5,39.0,"L, 20-23",Lost,Over,1989
177,9,@MIA,3.0,43.0,"L, 13-19",Lost,Under,1989
178,10,@BUF,6.5,40.0,"L, 7-30",Lost,Under,1989
179,11,NYJ,-6.0,41.0,"W, 27-10",Won,Under,1989
180,12,SDG,-5.5,37.0,"W, 10-6",Lost,Under,1989
181,13,@NWE,1.0,37.0,"L, 16-22",Lost,Over,1989
182,14,CLE,1.5,37.0,"W, 23-17",Won,Over,1989
183,15,MIA,1.0,40.5,"W, 42-13",Won,Over,1989
184,16,@NOR,2.5,39.5,"L, 6-41",Lost,Over,1989
185,1,@BUF,7.5,37.0,"L, 10-26",Lost,Under,1990
186,2,NWE,-2.5,36.0,"L, 14-16",Lost,Under,1990
187,3,@HOU,9.5,41.0,"L, 10-24",Lost,Under,1990
188,4,@PHI,13.0,37.0,"W, 24-23",Won,Over,1990
189,5,KAN,6.0,37.0,"W, 23-19",Won,Over,1990
190,6,DEN,-1.0,44.0,"L, 17-27",Lost,Push,1990
191,7,MIA,2.5,41.0,"L, 7-27",Lost,Under,1990
192,8,NYG,10.0,37.0,"L, 7-24",Lost,Under,1990
193,9,@NWE,2.0,37.0,"W, 13-10",Won,Under,1990
194,10,NYJ,3.0,37.0,"W, 17-14",Won,Under,1990
195,11,@CIN,11.5,41.0,"W, 34-20",Won,Over,1990
196,12,@PHO,2.0,40.0,"L, 17-20",Lost,Under,1990
197,13,BUF,5.5,40.0,"L, 7-31",Lost,Under,1990
198,14,@NYJ,3.5,37.0,"W, 29-21",Won,Over,1990
199,15,WAS,5.5,41.0,"W, 35-28",Won,Over,1990
200,16,@MIA,8.0,41.0,"L, 17-23",Won,Under,1990
201,1,NWE,-9.0,37.0,"L, 7-16",Lost,Under,1991
202,2,@MIA,8.0,42.0,"L, 6-17",Lost,Under,1991
203,3,@RAI,8.5,36.0,"L, 0-16",Lost,Under,1991
204,4,DET,1.0,37.0,"L, 24-33",Lost,Over,1991
205,5,@SEA,8.0,36.0,"L, 3-31",Lost,Under,1991
206,6,PIT,6.0,36.0,"L, 3-21",Lost,Under,1991
207,7,@BUF,20.0,41.0,"L, 6-42",Lost,Over,1991
208,8,NYJ,12.5,34.0,"L, 6-17",Won,Under,1991
209,9,MIA,9.0,36.0,"L, 6-10",Won,Under,1991
210,10,@NYJ,13.5,32.0,"W, 28-27",Won,Over,1991
211,11,CHI,9.5,38.0,"L, 17-31",Lost,Over,1991
212,12,@GNB,7.0,34.0,"L, 10-14",Won,Under,1991
213,13,CLE,4.5,38.0,"L, 0-31",Lost,Under,1991
214,14,@NWE,8.0,34.0,"L, 17-23",Won,Over,1991
215,15,BUF,13.0,42.5,"L, 7-35",Lost,Under,1991
216,16,@TAM,5.5,35.0,"L, 3-17",Lost,Under,1991
217,1,CLE,6.0,34.0,"W, 14-3",Won,Under,1992
218,2,HOU,-9.0,39.0,"L, 10-20",Lost,Under,1992
219,3,@BUF,17.0,41.0,"L, 0-38",Lost,Under,1992
220,4,@TAM,10.0,35.0,"W, 24-14",Won,Over,1992
221,5,NYJ,2.0,37.0,"W, 6-3",Won,Under,1992
222,6,SDG,-2.0,32.0,"L, 14-34",Lost,Over,1992
223,7,@MIA,13.5,39.0,"W, 31-20",Won,Over,1992
224,8,@SDG,6.0,38.0,"L, 0-26",Lost,Under,1992
225,9,MIA,6.5,38.0,"L, 0-28",Lost,Under,1992
226,10,NWE,-7.0,32.0,"L, 34-37",Lost,Over,1992
227,11,@PIT,12.0,33.0,"L, 14-30",Lost,Over,1992
228,12,BUF,16.5,41.0,"W, 16-13",Won,Under,1992
229,13,@NWE,1.5,33.0,"W, 6-0",Won,Under,1992
230,14,@NYJ,5.5,34.0,"W, 10-6",Won,Under,1992
231,15,PHO,-2.5,35.0,"W, 16-13",Won,Under,1992
232,16,@CIN,-2.0,34.0,"W, 21-17",Won,Over,1992
233,1,MIA,6.0,36.5,"L, 20-24",Won,Over,1993
234,2,@CIN,-2.0,36.0,"W, 9-6",Won,Under,1993
235,3,CLE,2.5,33.0,"W, 23-10",Won,Push,1993
236,4,@DEN,8.5,36.5,"L, 13-35",Lost,Over,1993
237,5,DAL,11.0,38.0,"L, 3-27",Lost,Under,1993
238,6,@MIA,7.5,35.5,"L, 27-41",Lost,Over,1993
239,7,NWE,-7.0,35.5,"W, 9-6",Lost,Under,1993
240,8,@WAS,6.5,38.0,"L, 24-30",Won,Over,1993
241,9,NYJ,4.5,37.5,"L, 17-31",Lost,Over,1993
242,10,@BUF,13.0,37.0,"L, 9-23",Lost,Under,1993
243,11,SDG,2.0,37.0,"L, 0-31",Lost,Under,1993
244,12,@NYJ,10.5,35.0,"W, 9-6",Won,Under,1993
245,13,@NYG,11.0,33.0,"L, 6-20",Lost,Under,1993
246,14,PHI,1.5,32.5,"L, 10-20",Lost,Under,1993
247,15,@NWE,6.0,28.0,"L, 0-38",Lost,Over,1993
248,16,BUF,11.0,36.0,"L, 10-30",Lost,Over,1993
249,1,HOU,3.0,37.5,"W, 45-21",Won,Over,1994
250,2,@TAM,2.0,37.5,"L, 10-24",Lost,Under,1994
251,3,@PIT,8.0,38.0,"L, 21-31",Lost,Over,1994
252,4,CLE,1.5,39.5,"L, 14-21",Lost,Under,1994
253,5,SEA,2.5,38.0,"W, 17-15",Won,Under,1994
254,6,@NYJ,5.5,36.5,"L, 6-16",Lost,Under,1994
255,7,@BUF,9.5,38.0,"W, 27-17",Won,Over,1994
256,8,WAS,-7.0,37.0,"L, 27-41",Lost,Over,1994
257,9,NYJ,1.0,36.0,"W, 28-25",Won,Over,1994
258,10,@MIA,9.5,40.0,"L, 21-22",Won,Over,1994
259,11,@CIN,-1.0,39.5,"W, 17-13",Won,Under,1994
260,12,NWE,-1.0,40.0,"L, 10-12",Lost,Under,1994
261,13,@SEA,3.0,36.5,"W, 31-19",Won,Over,1994
262,14,@NWE,6.0,37.0,"L, 13-28",Lost,Over,1994
263,15,MIA,3.5,42.0,"W, 10-6",Won,Under,1994
264,16,BUF,-3.0,41.0,"W, 10-9",Lost,Under,1994
265,1,CIN,-6.5,39.0,"L, 21-24",Lost,Over,1995
266,2,@NYJ,-2.0,37.0,"W, 27-24",Won,Over,1995
267,3,@BUF,4.0,40.0,"L, 14-20",Lost,Under,1995
268,4,STL,-3.0,40.0,"W, 21-18",Push,Under,1995
269,5,@MIA,10.0,44.0,"W, 27-24",Won,Over,1995
270,6,SFO,10.0,46.5,"W, 18-17",Won,Under,1995
271,7,@OAK,4.0,40.0,"L, 17-30",Lost,Over,1995
272,8,NYJ,-10.5,40.0,"W, 17-10",Lost,Under,1995
273,9,BUF,-4.0,37.5,"L, 10-16",Lost,Under,1995
274,10,@NOR,1.5,40.0,"L, 14-17",Lost,Under,1995
275,11,@NWE,3.5,37.5,"W, 24-10",Won,Under,1995
276,12,MIA,2.5,43.0,"W, 36-28",Won,Over,1995
277,13,@CAR,-4.5,38.5,"L, 10-13",Lost,Under,1995
278,14,@JAX,-5.0,37.5,"W, 41-31",Won,Over,1995
279,15,SDG,-3.0,41.0,"L, 24-27",Lost,Over,1995
280,16,NWE,-6.0,42.5,"W, 10-7",Lost,Under,1995
281,17,@SDG,5.5,40.0,"W, 35-20",Won,Over,1995
282,18,@KAN,8.0,41.5,"W, 10-7",Won,Under,1995
283,19,@PIT,11.0,43.0,"L, 16-20",Won,Under,1995
284,1,ARI,-8.5,38.0,"W, 20-13",Lost,Under,1996
285,2,@NYJ,-4.5,38.0,"W, 21-7",Won,Under,1996
286,3,@DAL,9.5,38.5,"W, 25-24",Won,Over,1996
287,4,MIA,-2.5,42.0,"W, 10-6",Won,Under,1996
288,5,@BUF,3.5,38.0,"L, 13-16",Won,Under,1996
289,6,BAL,-9.0,39.0,"W, 26-21",Lost,Over,1996
290,7,NWE,-3.5,41.5,"L, 9-27",Lost,Under,1996
291,8,@WAS,3.0,39.0,"L, 16-31",Lost,Over,1996
292,9,SDG,-6.0,41.0,"L, 19-26",Lost,Over,1996
293,10,@MIA,3.5,41.5,"L, 13-37",Lost,Over,1996
294,11,NYJ,-6.0,40.0,"W, 34-29",Lost,Over,1996
295,12,@NWE,6.0,44.0,"L, 13-27",Lost,Under,1996
296,13,BUF,3.0,38.0,"W, 13-10",Won,Under,1996
297,14,PHI,4.0,38.0,"W, 37-10",Won,Over,1996
298,15,@KAN,7.0,37.0,"W, 24-19",Won,Over,1996
299,16,@CIN,-1.5,42.0,"L, 24-31",Lost,Over,1996
300,17,@PIT,8.0,37.0,"L, 14-42",Lost,Over,1996
301,1,@MIA,6.0,40.0,"L, 10-16",Push,Under,1997
302,2,NWE,4.5,43.0,"L, 6-31",Lost,Under,1997
303,3,SEA,-2.5,40.0,"L, 3-31",Lost,Under,1997
304,4,@BUF,6.0,37.5,"L, 35-37",Won,Over,1997
305,5,NYJ,3.0,42.0,"L, 12-16",Lost,Under,1997
306,6,@PIT,10.5,41.0,"L, 22-24",Won,Over,1997
307,7,BUF,2.5,38.5,"L, 6-9",Lost,Under,1997
308,8,@SDG,5.5,38.0,"L, 19-35",Lost,Over,1997
309,9,TAM,4.5,37.0,"L, 28-31",Won,Over,1997
310,10,CIN,2.5,40.5,"L, 13-28",Lost,Over,1997
311,11,GNB,13.0,39.5,"W, 41-38",Won,Over,1997
312,12,@DET,8.5,42.5,"L, 10-32",Lost,Under,1997
313,13,@NWE,11.5,40.0,"L, 17-20",Won,Under,1997
314,14,@NYJ,8.0,41.0,"W, 22-14",Won,Under,1997
315,15,MIA,4.0,41.0,"W, 41-0",Won,Push,1997
316,16,@MIN,6.5,42.0,"L, 28-39",Lost,Over,1997
317,1,MIA,3.5,39.0,"L, 15-24",Lost,Push,1998
318,2,@NWE,10.5,39.5,"L, 6-29",Lost,Under,1998
319,3,@NYJ,9.0,40.5,"L, 6-44",Lost,Over,1998
320,4,NOR,0.0,35.5,"L, 13-19",Lost,Under,1998
321,5,SDG,-1.0,36.5,"W, 17-12",Won,Under,1998
322,6,BUF,3.0,37.0,"L, 24-31",Lost,Over,1998
323,7,@SFO,18.0,44.5,"L, 31-34",Won,Over,1998
324,8,NWE,5.5,37.5,"L, 16-21",Won,Under,1998
325,9,@MIA,9.5,37.0,"L, 14-27",Lost,Over,1998
326,10,NYJ,6.5,41.5,"W, 24-23",Won,Over,1998
327,11,@BUF,7.0,39.5,"L, 11-34",Lost,Over,1998
328,12,@BAL,6.0,39.0,"L, 31-38",Lost,Over,1998
329,13,@ATL,12.0,46.0,"L, 21-28",Won,Over,1998
330,14,CIN,-4.0,47.0,"W, 39-26",Won,Over,1998
331,15,@SEA,7.0,47.5,"L, 23-27",Won,Over,1998
332,16,CAR,-5.0,49.0,"L, 19-27",Lost,Under,1998
333,1,BUF,3.0,45.5,"W, 31-14",Won,Under,1999
334,2,@NWE,4.5,45.0,"L, 28-31",Won,Over,1999
335,3,@SDG,-1.0,44.0,"W, 27-19",Won,Over,1999
336,4,MIA,1.5,44.5,"L, 31-34",Lost,Over,1999
337,5,@NYJ,-2.5,42.5,"W, 16-13",Won,Under,1999
338,6,CIN,-11.0,44.0,"W, 31-10",Won,Under,1999
339,7,DAL,-3.0,46.0,"W, 34-24",Won,Over,1999
340,8,KAN,-4.0,45.0,"W, 25-17",Won,Under,1999
341,9,@NYG,-3.0,41.5,"W, 27-19",Won,Over,1999
342,10,@PHI,-7.0,41.0,"W, 44-17",Won,Over,1999
343,11,NYJ,-7.0,44.0,"W, 13-6",Push,Under,1999
344,12,@MIA,2.0,43.0,"W, 37-34",Won,Over,1999
345,13,NWE,-7.0,46.5,"W, 20-15",Lost,Under,1999
346,14,WAS,-6.5,51.0,"W, 24-21",Lost,Under,1999
347,15,@CLE,-13.5,41.5,"W, 29-28",Lost,Over,1999
348,16,@BUF,-1.5,42.0,"L, 6-31",Lost,Under,1999
349,17,TEN,-5.5,46.5,"L, 16-19",Lost,Under,1999
350,1,@KAN,-3.5,44.0,"W, 27-14",Won,Under,2000
351,2,OAK,-6.5,44.0,"L, 31-38",Lost,Over,2000
352,3,JAX,-3.5,45.0,"W, 43-14",Won,Over,2000
353,4,@BUF,1.5,44.0,"W, 18-16",Won,Under,2000
354,5,@NWE,-3.5,43.5,"L, 16-24",Lost,Under,2000
355,6,@SEA,-5.5,44.0,"W, 37-24",Won,Over,2000
356,7,NWE,-8.5,47.0,"W, 30-23",Lost,Over,2000
357,8,DET,-7.0,47.0,"W, 30-18",Won,Over,2000
358,9,@CHI,-7.0,45.0,"L, 24-27",Lost,Over,2000
359,10,NYJ,-6.0,52.5,"W, 23-15",Won,Under,2000
360,11,@GNB,-6.0,46.0,"L, 24-26",Lost,Over,2000
361,12,MIA,-5.5,44.5,"L, 14-17",Lost,Under,2000
362,13,@NYJ,2.5,44.0,"L, 17-27",Lost,Push,2000
363,14,BUF,-6.0,45.0,"W, 44-20",Won,Over,2000
364,15,@MIA,3.0,42.0,"W, 20-13",Won,Under,2000
365,16,MIN,-3.0,53.5,"W, 31-10",Won,Under,2000
366,17,@MIA,-1.5,42.0,"L, 17-23",Lost,Under,2000
367,1,@NYJ,-1.5,44.5,"W, 45-24",Won,Over,2001
368,2,BUF,-10.0,44.5,"W, 42-26",Won,Over,2001
369,3,@NWE,-11.5,45.0,"L, 13-44",Lost,Over,2001
370,4,OAK,-3.5,52.0,"L, 18-23",Lost,Under,2001
371,5,NWE,-10.5,48.0,"L, 17-38",Lost,Over,2001
372,6,@KAN,-3.0,47.5,"W, 35-28",Won,Over,2001
373,7,@BUF,-3.0,44.5,"W, 30-14",Won,Under,2001
374,8,MIA,-3.0,44.0,"L, 24-27",Lost,Over,2001
375,9,@NOR,5.5,47.5,"L, 20-34",Lost,Over,2001
376,10,SFO,-2.5,52.5,"L, 21-40",Lost,Over,2001
377,11,@BAL,7.0,43.0,"L, 27-39",Lost,Over,2001
378,12,@MIA,5.0,45.0,"L, 6-41",Lost,Over,2001
379,13,ATL,-4.0,46.5,"W, 41-27",Won,Over,2001
380,14,NYJ,-1.0,47.0,"L, 28-29",Lost,Over,2001
381,15,@STL,13.0,58.5,"L, 17-42",Lost,Over,2001
382,16,DEN,-2.0,51.0,"W, 29-10",Won,Under,2001
383,1,@JAX,-3.5,44.0,"W, 28-25",Lost,Over,2002
384,2,MIA,0.0,47.0,"L, 13-21",Lost,Under,2002
385,3,@HOU,-10.5,38.0,"W, 23-3",Won,Under,2002
386,4,CIN,-13.5,43.0,"W, 28-21",Lost,Over,2002
387,5,BAL,-6.5,42.0,"W, 22-20",Lost,Push,2002
388,6,@PIT,4.5,46.0,"L, 10-28",Lost,Under,2002
389,7,@WAS,1.0,46.0,"L, 21-26",Lost,Over,2002
390,8,TEN,-3.0,47.0,"L, 15-23",Lost,Under,2002
391,9,@PHI,9.5,41.5,"W, 35-13",Won,Over,2002
392,10,DAL,-6.5,39.5,"W, 20-3",Won,Under,2002
393,11,@DEN,6.0,43.0,"W, 23-20",Won,Push,2002
394,12,HOU,-11.5,39.5,"W, 19-3",Won,Under,2002
395,13,@TEN,-1.0,43.0,"L, 17-27",Lost,Over,2002
396,14,@CLE,-2.0,41.5,"W, 28-23",Won,Over,2002
397,15,NYG,-4.5,41.0,"L, 27-44",Lost,Over,2002
398,16,JAX,-8.5,40.5,"W, 20-13",Lost,Under,2002
399,17,@NYJ,6.0,42.0,"L, 0-41",Lost,Under,2002
400,1,@CLE,-2.0,48.0,"W, 9-6",Won,Under,2003
401,2,TEN,-2.5,44.0,"W, 33-7",Won,Under,2003
402,3,JAX,-7.5,42.0,"W, 23-13",Won,Under,2003
403,4,@NOR,-1.5,42.0,"W, 55-21",Won,Over,2003
