,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
36,5,KAN,-7.0,39.0,"L, 17-31",Lost,Over,1980
37,6,SDG,6.0,45.0,"W, 38-24",Won,Over,1980
38,7,@PIT,10.0,45.0,"W, 45-34",Won,Over,1980
39,8,SEA,-4.0,44.0,"W, 33-14",Won,Over,1980
40,9,MIA,-7.0,42.0,"W, 16-10",Lost,Under,1980
41,10,CIN,-7.0,42.0,"W, 28-17",Won,Over,1980
42,11,@SEA,-3.0,45.0,"W, 19-17",Lost,Under,1980
43,12,@PHI,6.0,43.0,"L, 7-10",Won,Under,1980
44,13,DEN,-5.0,42.0,"W, 9-3",Won,Under,1980
45,14,DAL,2.0,45.0,"L, 13-19",Lost,Under,1980
46,15,@DEN,-3.0,38.0,"W, 24-21",Push,Over,1980
47,16,@NYG,-8.0,42.0,"W, 33-17",Won,Over,1980
48,17,HOU,1.0,38.0,"W, 27-7",Won,Under,1980
49,18,@CLE,3.5,38.0,"W, 14-12",Won,Under,1980
50,19,@SDG,4.0,45.0,"W, 34-27",Won,Over,1980
51,20,PHI,3.0,37.5,"W, 27-10",Won,Under,1980
52,1,@DEN,-3.0,38.0,"L, 7-9",Lost,Under,1981
53,2,@MIN,-2.0,41.0,"W, 36-10",Won,Over,1981
54,3,SEA,-7.0,40.0,"W, 20-10",Won,Under,1981
55,4,@DET,-2.0,40.0,"L, 0-16",Lost,Under,1981
56,5,DEN,-4.0,37.0,"L, 0-17",Lost,Under,1981
57,6,@KAN,-1.0,37.0,"L, 0-27",Lost,Under,1981
58,7,TAM,-4.0,35.0,"W, 18-16",Lost,Under,1981
59,8,KAN,-3.0,36.0,"L, 17-28",Lost,Over,1981
60,9,NWE,-1.0,42.0,"W, 27-17",Won,Over,1981
61,10,@HOU,0.0,36.0,"L, 16-17",Lost,Under,1981
62,11,@MIA,5.0,39.0,"W, 33-17",Won,Over,1981
63,12,SDG,-3.0,45.0,"L, 21-55",Lost,Over,1981
64,13,@SEA,0.0,45.0,"W, 32-31",Won,Over,1981
65,14,PIT,4.0,44.0,"W, 30-27",Won,Over,1981
66,15,CHI,-6.0,38.0,"L, 6-23",Lost,Under,1981
67,16,@SDG,6.5,45.0,"L, 10-23",Lost,Under,1981
68,1,@SFO,6.0,38.0,"W, 23-17",Won,Over,1982
69,2,@ATL,3.0,40.0,"W, 38-14",Won,Over,1982
70,3,SDG,-1.0,41.0,"W, 28-24",Won,Over,1982
71,4,@CIN,4.5,43.0,"L, 17-31",Lost,Over,1982
72,5,SEA,-6.5,40.0,"W, 28-23",Lost,Over,1982
73,6,@KAN,-3.0,40.0,"W, 21-16",Won,Under,1982
74,7,RAM,-8.0,47.0,"W, 37-31",Lost,Over,1982
75,8,DEN,-7.5,48.0,"W, 27-10",Won,Under,1982
76,9,@SDG,3.5,54.0,"W, 41-34",Won,Over,1982
77,10,CLE,-8.5,44.5,"W, 27-10",Won,Under,1982
78,11,NYJ,-3.5,48.0,"L, 14-17",Lost,Under,1982
79,1,@CIN,2.0,42.0,"W, 20-10",Won,Under,1983
80,2,HOU,-10.0,44.0,"W, 20-6",Won,Under,1983
81,3,MIA,-1.5,39.5,"W, 27-14",Won,Over,1983
82,4,@DEN,-3.5,34.0,"W, 22-7",Won,Under,1983
83,5,@WAS,2.0,38.5,"L, 35-37",Push,Over,1983
84,6,KAN,-9.0,40.5,"W, 21-20",Lost,Over,1983
85,7,@SEA,-3.0,43.5,"L, 36-38",Lost,Over,1983
86,8,@DAL,4.0,46.0,"W, 40-38",Won,Over,1983
87,9,SEA,-7.0,45.5,"L, 21-34",Lost,Over,1983
88,10,@KAN,-3.5,45.0,"W, 28-20",Won,Over,1983
89,11,DEN,-7.0,42.0,"W, 22-20",Lost,Push,1983
90,12,@BUF,-2.0,42.0,"W, 27-24",Won,Over,1983
91,13,NYG,-10.0,41.0,"W, 27-12",Won,Under,1983
92,14,@SDG,-1.5,54.0,"W, 42-10",Won,Under,1983
93,15,STL,-9.0,47.5,"L, 24-34",Lost,Over,1983
94,16,SDG,-9.0,53.5,"W, 30-14",Won,Under,1983
95,17,PIT,-7.0,43.0,"W, 38-10",Won,Over,1983
96,18,SEA,-7.0,47.0,"W, 30-14",Won,Under,1983
97,19,WAS,2.0,48.0,"W, 38-9",Won,Under,1983
98,1,@HOU,-6.0,48.5,"W, 24-14",Won,Under,1984
99,2,GNB,-7.0,50.0,"W, 28-7",Won,Under,1984
100,3,@KAN,-4.0,47.0,"W, 22-20",Lost,Under,1984
101,4,SDG,-5.5,51.5,"W, 33-30",Lost,Over,1984
102,5,@DEN,-4.0,39.5,"L, 13-16",Lost,Under,1984
103,6,SEA,-5.0,43.0,"W, 28-14",Won,Under,1984
104,7,MIN,-10.0,45.0,"W, 23-20",Lost,Under,1984
105,8,@SDG,-3.0,50.0,"W, 44-37",Won,Over,1984
106,9,DEN,-6.0,39.0,"L, 19-22",Lost,Over,1984
107,10,@CHI,-2.5,38.0,"L, 6-17",Lost,Under,1984
108,11,@SEA,3.0,43.0,"L, 14-17",Push,Under,1984
109,12,KAN,-9.0,45.0,"W, 17-7",Won,Under,1984
110,13,IND,-14.5,36.5,"W, 21-7",Lost,Under,1984
111,14,@MIA,5.5,42.5,"W, 45-34",Won,Over,1984
112,15,@DET,-6.5,45.0,"W, 24-3",Won,Under,1984
113,16,PIT,-6.5,41.0,"L, 7-13",Lost,Under,1984
114,17,@SEA,-1.5,40.0,"L, 7-13",Lost,Under,1984
115,1,NYJ,-9.0,40.0,"W, 31-0",Won,Under,1985
116,2,@KAN,-1.5,45.0,"L, 20-36",Lost,Over,1985
117,3,SFO,3.0,47.0,"L, 10-34",Lost,Under,1985
118,4,@NWE,1.0,44.0,"W, 35-20",Won,Over,1985
119,5,KAN,-3.0,41.5,"W, 19-10",Won,Under,1985
120,6,NOR,-9.0,40.0,"W, 23-13",Won,Under,1985
121,7,@CLE,-2.5,37.5,"W, 21-20",Lost,Over,1985
122,8,SDG,-6.5,48.0,"W, 34-21",Won,Over,1985
123,9,@SEA,1.0,42.5,"L, 3-33",Lost,Under,1985
124,10,@SDG,-2.5,47.0,"L, 34-40",Lost,Over,1985
125,11,CIN,-6.0,47.5,"W, 13-6",Won,Under,1985
126,12,DEN,-4.5,39.0,"W, 31-28",Lost,Over,1985
127,13,@ATL,-7.0,43.5,"W, 34-24",Won,Over,1985
128,14,@DEN,3.0,40.5,"W, 17-14",Won,Under,1985
129,15,SEA,-4.5,42.0,"W, 13-3",Won,Under,1985
130,16,@RAM,-1.0,40.0,"W, 16-6",Won,Under,1985
131,17,NWE,-5.5,40.0,"L, 20-27",Lost,Over,1985
132,1,@DEN,3.0,38.5,"L, 36-38",Won,Over,1986
133,2,@WAS,2.0,40.0,"L, 6-10",Lost,Under,1986
134,3,NYG,-3.5,42.0,"L, 9-14",Lost,Under,1986
135,4,SDG,-3.0,51.5,"W, 17-13",Won,Under,1986
136,5,@KAN,-1.0,37.5,"W, 24-17",Won,Over,1986
137,6,SEA,-3.5,39.5,"W, 14-10",Won,Under,1986
138,7,@MIA,-1.0,44.0,"W, 30-28",Won,Over,1986
139,8,@HOU,-6.5,39.0,"W, 28-17",Won,Over,1986
140,9,DEN,-3.5,40.0,"L, 10-21",Lost,Under,1986
141,10,@DAL,3.0,40.0,"W, 17-13",Won,Under,1986
142,11,CLE,-6.5,39.0,"W, 27-14",Won,Over,1986
143,12,@SDG,-6.5,44.0,"W, 37-31",Lost,Over,1986
144,13,PHI,-11.0,37.0,"L, 27-33",Lost,Over,1986
145,14,@SEA,-2.5,41.0,"L, 0-37",Lost,Under,1986
146,15,KAN,-6.5,41.0,"L, 17-20",Lost,Under,1986
147,16,IND,-9.0,40.0,"L, 24-30",Lost,Over,1986
148,1,@GNB,-5.0,38.0,"W, 20-0",Won,Under,1987
149,2,DET,-7.5,36.5,"W, 27-7",Won,Under,1987
150,3,KAN,-7.5,0.0,"W, 35-17",Won,Over,1987
151,4,@DEN,-11.0,0.0,"L, 14-30",Lost,Over,1987
152,5,SDG,-11.5,0.0,"L, 17-23",Lost,Over,1987
153,6,SEA,-2.5,40.0,"L, 13-35",Lost,Over,1987
154,7,@NWE,3.5,42.0,"L, 23-26",Won,Over,1987
155,8,@MIN,4.0,44.5,"L, 20-31",Lost,Over,1987
156,9,@SDG,4.0,43.0,"L, 14-16",Won,Under,1987
157,10,DEN,1.0,43.0,"L, 17-23",Lost,Under,1987
158,11,@SEA,9.0,44.0,"W, 37-14",Won,Over,1987
159,12,BUF,-3.5,42.0,"W, 34-21",Won,Over,1987
160,13,@KAN,-5.5,40.0,"L, 10-16",Lost,Under,1987
161,14,CLE,-2.5,43.0,"L, 17-24",Lost,Under,1987
162,15,CHI,1.0,40.0,"L, 3-6",Lost,Under,1987
163,1,SDG,-6.0,41.0,"W, 24-13",Won,Under,1988
164,2,@HOU,2.5,40.0,"L, 35-38",Lost,Over,1988
165,3,RAM,1.0,41.0,"L, 17-22",Lost,Under,1988
166,4,@DEN,6.5,43.0,"W, 30-27",Won,Over,1988
167,5,CIN,-1.5,44.0,"L, 21-45",Lost,Over,1988
168,6,MIA,-2.5,45.0,"L, 14-24",Lost,Under,1988
169,7,@KAN,3.0,40.0,"W, 27-17",Won,Over,1988
170,8,@NOR,5.0,42.0,"L, 6-20",Lost,Under,1988
171,9,KAN,-6.5,40.0,"W, 17-10",Won,Under,1988
172,10,@SDG,-3.0,38.0,"W, 13-3",Won,Under,1988
173,11,@SFO,6.5,41.0,"W, 9-3",Won,Under,1988
174,12,ATL,-8.0,39.0,"L, 6-12",Lost,Under,1988
175,13,@SEA,2.5,38.0,"L, 27-35",Lost,Over,1988
176,14,DEN,-2.5,40.0,"W, 21-20",Lost,Over,1988
177,15,@BUF,7.0,34.0,"L, 21-37",Lost,Over,1988
178,16,SEA,-3.0,40.0,"L, 37-43",Lost,Over,1988
179,1,SDG,-3.5,40.0,"W, 40-14",Won,Over,1989
180,2,@KAN,2.5,42.0,"L, 19-24",Lost,Over,1989
181,3,@DEN,6.0,45.0,"L, 21-31",Lost,Over,1989
182,4,SEA,-2.0,44.0,"L, 20-24",Lost,Push,1989
183,5,@NYJ,3.0,45.0,"W, 14-7",Won,Under,1989
184,6,KAN,-3.5,42.0,"W, 20-14",Won,Under,1989
185,7,@PHI,6.5,44.0,"L, 7-10",Won,Under,1989
186,8,WAS,2.0,42.0,"W, 37-24",Won,Over,1989
187,9,CIN,2.0,42.5,"W, 28-7",Won,Under,1989
188,10,@SDG,-2.5,38.0,"L, 12-14",Lost,Under,1989
189,11,@HOU,5.5,44.0,"L, 7-23",Lost,Under,1989
190,12,NWE,-6.5,42.0,"W, 24-21",Lost,Over,1989
191,13,DEN,-1.5,40.5,"W, 16-13",Won,Under,1989
192,14,PHO,-9.5,40.0,"W, 16-14",Lost,Under,1989
193,15,@SEA,-1.0,38.0,"L, 17-23",Lost,Over,1989
194,16,@NYG,7.0,34.5,"L, 17-34",Lost,Over,1989
195,1,DEN,1.5,39.0,"W, 14-9",Won,Under,1990
196,2,@SEA,-1.0,36.0,"W, 17-13",Won,Under,1990
197,3,PIT,-5.5,35.0,"W, 20-3",Won,Under,1990
198,4,CHI,-1.5,34.0,"W, 24-10",Won,Push,1990
199,5,@BUF,3.0,37.0,"L, 24-38",Lost,Over,1990
200,6,SEA,-4.5,39.0,"W, 24-17",Won,Over,1990
201,7,@SDG,-3.0,37.0,"W, 24-9",Won,Under,1990
202,8,@KAN,2.0,38.0,"L, 7-9",Push,Under,1990
203,9,GNB,-7.0,38.0,"L, 16-29",Lost,Over,1990
204,10,@MIA,3.5,37.0,"W, 13-10",Won,Under,1990
205,11,KAN,-4.0,36.0,"L, 24-27",Lost,Over,1990
206,12,@DEN,-2.5,38.0,"W, 23-20",Won,Over,1990
207,13,@DET,-3.5,43.0,"W, 38-31",Won,Over,1990
208,14,CIN,-6.5,39.0,"W, 24-7",Won,Under,1990
209,15,@MIN,-1.0,41.0,"W, 28-24",Won,Over,1990
210,16,SDG,-10.5,39.0,"W, 17-12",Lost,Under,1990
211,17,CIN,-6.0,43.0,"W, 20-10",Won,Under,1990
212,18,@BUF,7.0,37.0,"L, 3-51",Lost,Over,1990
213,1,@HOU,2.5,44.0,"L, 17-47",Lost,Over,1991
214,2,DEN,-4.0,40.0,"W, 16-13",Lost,Under,1991
215,3,IND,-8.5,36.0,"W, 16-0",Won,Under,1991
216,4,@ATL,-2.5,36.0,"L, 17-21",Lost,Over,1991
217,5,SFO,3.0,36.0,"W, 12-6",Won,Under,1991
218,6,SDG,-7.5,34.0,"L, 13-21",Lost,Push,1991
219,7,@SEA,2.5,34.0,"W, 23-20",Won,Over,1991
220,8,RAM,-4.0,38.0,"W, 20-17",Lost,Under,1991
221,9,@KAN,6.5,35.0,"L, 21-24",Won,Over,1991
222,10,@DEN,3.0,36.0,"W, 17-16",Won,Under,1991
223,11,SEA,-3.5,34.0,"W, 31-7",Won,Over,1991
224,12,@CIN,-6.5,36.0,"W, 38-14",Won,Over,1991
225,13,@SDG,-5.5,36.0,"W, 9-7",Lost,Under,1991
226,14,BUF,-1.5,41.0,"L, 27-30",Lost,Over,1991
227,15,@NOR,3.0,37.0,"L, 0-27",Lost,Under,1991
228,16,KAN,-2.5,35.0,"L, 21-27",Lost,Over,1991
229,17,@KAN,5.0,36.0,"L, 6-10",Won,Under,1991
230,1,@DEN,3.0,36.0,"L, 13-17",Lost,Under,1992
231,2,@CIN,-2.5,37.0,"L, 21-24",Lost,Over,1992
232,3,CLE,-8.5,33.0,"L, 16-28",Lost,Over,1992
233,4,@KAN,6.0,37.0,"L, 7-27",Lost,Under,1992
234,5,NYG,0.0,38.0,"W, 13-10",Won,Under,1992
235,6,BUF,9.5,42.0,"W, 20-3",Won,Under,1992
236,7,@SEA,-7.0,32.0,"W, 19-0",Won,Under,1992
237,8,DAL,3.0,36.0,"L, 13-28",Lost,Over,1992
238,9,@PHI,6.5,33.0,"L, 10-31",Lost,Over,1992
239,10,SEA,-14.0,32.0,"W, 20-3",Won,Under,1992
240,11,DEN,-3.5,35.0,"W, 24-0",Won,Under,1992
241,12,@SDG,3.5,35.0,"L, 3-27",Lost,Under,1992
242,13,KAN,2.5,33.0,"W, 28-7",Won,Over,1992
243,14,@MIA,6.5,37.0,"L, 7-20",Lost,Under,1992
244,15,SDG,3.0,35.0,"L, 14-36",Lost,Over,1992
245,16,@WAS,13.5,35.0,"W, 21-20",Won,Over,1992
246,1,MIN,3.0,36.0,"W, 24-7",Won,Under,1993
247,2,@SEA,-3.0,33.0,"W, 17-13",Won,Under,1993
248,3,CLE,-3.0,35.0,"L, 16-19",Lost,Push,1993
249,4,@KAN,9.0,36.5,"L, 9-24",Lost,Under,1993
250,5,NYJ,-2.5,37.0,"W, 24-20",Won,Over,1993
251,6,@DEN,6.5,39.0,"W, 23-20",Won,Over,1993
252,7,SDG,-4.0,34.5,"L, 23-30",Lost,Over,1993
253,8,@CHI,-2.0,33.5,"W, 16-14",Push,Under,1993
254,9,KAN,-3.0,36.5,"L, 20-31",Lost,Over,1993
255,10,@SDG,3.5,36.5,"W, 12-7",Won,Under,1993
256,11,@CIN,-9.0,35.5,"L, 10-16",Lost,Under,1993
257,12,@BUF,7.0,34.0,"W, 25-24",Won,Over,1993
258,13,SEA,-8.5,36.0,"W, 27-23",Lost,Over,1993
259,14,TAM,-9.5,37.0,"W, 27-20",Lost,Over,1993
260,15,@GNB,3.0,32.5,"L, 0-28",Lost,Under,1993
261,16,DEN,-3.0,38.5,"W, 33-30",Push,Over,1993
262,17,DEN,-2.0,41.0,"W, 42-24",Won,Over,1993
263,18,@BUF,7.0,33.5,"L, 23-29",Won,Over,1993
264,1,@SFO,7.0,45.5,"L, 14-44",Lost,Over,1994
265,2,SEA,-6.5,42.5,"L, 9-38",Lost,Over,1994
266,3,@DEN,4.5,50.5,"W, 48-16",Won,Over,1994
267,4,SDG,-3.5,47.0,"L, 24-26",Lost,Over,1994
268,5,@NWE,3.0,48.0,"W, 21-17",Won,Under,1994
269,6,@MIA,3.5,46.0,"L, 17-20",Won,Under,1994
270,7,ATL,-4.5,44.5,"W, 30-17",Won,Over,1994
271,8,HOU,-9.5,39.0,"W, 17-14",Lost,Under,1994
272,9,@KAN,3.5,41.5,"L, 3-13",Lost,Under,1994
273,10,@RAM,-3.0,37.5,"W, 20-17",Push,Under,1994
274,11,NOR,-6.5,39.0,"W, 24-19",Lost,Over,1994
275,12,PIT,-3.5,36.0,"L, 3-21",Lost,Under,1994
276,13,@SDG,4.0,37.5,"W, 24-17",Won,Over,1994
277,14,DEN,-5.0,41.5,"W, 23-13",Won,Under,1994
278,15,@SEA,-6.0,36.0,"W, 17-16",Lost,Under,1994
279,16,KAN,-3.5,37.5,"L, 9-19",Lost,Under,1994
280,1,SDG,-4.0,40.0,"W, 17-7",Won,Under,1995
281,2,@WAS,-4.5,39.0,"W, 20-8",Won,Under,1995
282,3,@KAN,2.0,39.0,"L, 17-23",Lost,Over,1995
283,4,PHI,-7.0,39.0,"W, 48-17",Won,Over,1995
284,5,@NYJ,-7.5,38.5,"W, 47-10",Won,Over,1995
285,6,SEA,-9.5,39.0,"W, 34-14",Won,Over,1995
286,7,@DEN,-3.0,45.5,"L, 0-27",Lost,Under,1995
287,8,IND,-4.0,40.0,"W, 30-17",Won,Over,1995
288,9,@CIN,-6.5,45.0,"W, 20-17",Lost,Under,1995
289,10,@NYG,-6.5,40.0,"W, 17-13",Lost,Under,1995
290,11,DAL,3.0,44.0,"L, 21-34",Lost,Over,1995
291,12,@SDG,-1.0,39.0,"L, 6-12",Lost,Under,1995
292,13,KAN,-1.0,40.0,"L, 23-29",Lost,Over,1995
293,14,PIT,-1.0,39.0,"L, 10-29",Lost,Push,1995
294,15,@SEA,-2.5,42.0,"L, 10-44",Lost,Over,1995
295,16,DEN,-5.0,41.0,"L, 28-31",Lost,Over,1995
296,1,@BAL,1.0,40.0,"L, 14-19",Lost,Under,1996
297,2,@KAN,6.5,38.0,"L, 3-19",Lost,Under,1996
298,3,JAX,-6.5,39.0,"W, 17-3",Won,Under,1996
299,4,SDG,-3.0,38.5,"L, 34-40",Lost,Over,1996
300,5,@CHI,2.0,38.0,"L, 17-19",Push,Under,1996
301,6,@NYJ,-3.5,38.0,"W, 34-13",Won,Over,1996
302,7,DET,-1.0,41.5,"W, 37-21",Won,Over,1996
303,8,@SDG,3.5,41.0,"W, 23-14",Won,Under,1996
304,9,DEN,-2.0,44.5,"L, 21-22",Lost,Under,1996
305,10,@TAM,-5.5,37.0,"L, 17-20",Lost,Push,1996
306,11,MIN,-6.5,41.0,"L, 13-16",Lost,Under,1996
307,12,@SEA,2.0,41.0,"W, 27-21",Won,Over,1996
308,13,MIA,-2.0,43.5,"W, 17-7",Won,Under,1996
309,14,KAN,-2.0,40.0,"W, 26-7",Won,Under,1996
310,15,@DEN,7.0,41.0,"L, 19-24",Won,Over,1996
311,16,SEA,-4.0,41.0,"L, 21-28",Lost,Over,1996
312,1,@TEN,-3.0,39.5,"L, 21-24",Lost,Over,1997
313,2,KAN,-4.5,40.5,"L, 27-28",Lost,Over,1997
314,3,@ATL,-2.5,40.0,"W, 36-31",Won,Over,1997
315,4,@NYJ,0.0,45.0,"L, 22-23",Lost,Push,1997
316,5,STL,-7.0,43.5,"W, 35-17",Won,Over,1997
317,6,SDG,-7.0,45.0,"L, 10-25",Lost,Under,1997
318,7,DEN,5.5,46.0,"W, 28-25",Won,Over,1997
319,8,@SEA,1.5,44.0,"L, 34-45",Lost,Over,1997
320,9,@CAR,2.5,43.0,"L, 14-38",Lost,Over,1997
321,10,NOR,-9.5,43.0,"L, 10-13",Lost,Under,1997
322,11,@SDG,0.0,44.0,"W, 38-13",Won,Over,1997
323,12,@DEN,8.5,45.5,"L, 3-31",Lost,Under,1997
324,13,MIA,2.5,44.0,"L, 16-34",Lost,Over,1997
325,14,@KAN,9.0,42.0,"L, 0-30",Lost,Under,1997
326,15,SEA,-1.5,46.0,"L, 21-22",Lost,Under,1997
327,16,JAX,2.5,44.0,"L, 9-20",Lost,Under,1997
328,1,@KAN,8.0,41.0,"L, 8-28",Lost,Under,1998
329,2,NYG,-2.0,40.5,"W, 20-17",Won,Under,1998
330,3,DEN,7.0,45.0,"L, 17-34",Lost,Over,1998
331,4,@DAL,5.0,41.5,"W, 13-12",Won,Under,1998
332,5,@ARI,2.5,41.5,"W, 23-20",Won,Over,1998
333,6,SDG,-5.0,36.5,"W, 7-6",Lost,Under,1998
334,7,CIN,-2.5,39.5,"W, 27-10",Won,Under,1998
335,8,@SEA,7.0,40.0,"W, 31-18",Won,Over,1998
336,9,@BAL,-2.0,39.0,"L, 10-13",Lost,Under,1998
337,10,SEA,1.5,38.0,"W, 20-17",Won,Under,1998
338,11,@DEN,11.0,44.0,"L, 14-40",Lost,Over,1998
339,12,WAS,-7.0,41.5,"L, 19-29",Lost,Over,1998
340,13,MIA,2.5,37.0,"L, 17-27",Lost,Over,1998
341,14,@BUF,8.5,38.0,"L, 21-44",Lost,Over,1998
342,15,@SDG,3.0,37.0,"W, 17-10",Won,Under,1998
343,16,KAN,-3.0,39.5,"L, 24-31",Lost,Over,1998
344,1,@GNB,9.0,43.0,"L, 24-28",Won,Over,1999
345,2,@MIN,11.0,47.5,"W, 22-17",Won,Under,1999
346,3,CHI,-7.0,38.0,"W, 24-17",Push,Over,1999
347,4,@SEA,3.5,40.5,"L, 21-22",Won,Over,1999
348,5,DEN,-7.0,38.0,"L, 13-16",Lost,Under,1999
349,6,@BUF,3.5,40.5,"W, 20-14",Won,Under,1999
350,7,NYJ,-6.5,37.0,"W, 24-23",Lost,Over,1999
351,8,MIA,-3.0,37.0,"L, 9-16",Lost,Under,1999
352,9,SDG,-7.0,36.0,"W, 28-9",Won,Over,1999
353,10,@DEN,1.5,37.0,"L, 21-27",Lost,Over,1999
354,11,KAN,-3.5,37.0,"L, 34-37",Lost,Over,1999
355,12,SEA,-1.0,41.0,"W, 30-21",Won,Over,1999
356,13,@TEN,3.0,40.0,"L, 14-21",Lost,Under,1999
357,14,TAM,1.0,36.0,"W, 45-0",Won,Over,1999
358,15,@SDG,-3.0,38.0,"L, 20-23",Lost,Over,1999
359,16,@KAN,5.0,39.0,"W, 41-38",Won,Over,1999
360,1,SDG,-6.5,39.5,"W, 9-6",Lost,Under,2000
361,2,@IND,6.5,44.0,"W, 38-31",Won,Over,2000
362,3,DEN,-3.0,44.0,"L, 24-33",Lost,Over,2000
363,4,CLE,-10.5,40.5,"W, 36-10",Won,Over,2000
364,5,@SFO,-4.5,48.5,"W, 34-28",Won,Over,2000
365,6,@KAN,3.0,43.5,"W, 20-17",Won,Under,2000
366,7,SEA,-7.5,44.0,"W, 31-3",Won,Under,2000
367,8,@SDG,-6.5,42.5,"W, 15-13",Lost,Under,2000
368,9,KAN,-3.5,44.0,"W, 49-31",Won,Over,2000
369,10,@DEN,3.0,50.0,"L, 24-27",Push,Over,2000
370,11,@NOR,-3.0,43.0,"W, 31-22",Won,Over,2000
371,12,ATL,-11.0,44.0,"W, 41-14",Won,Over,2000
372,13,@PIT,-3.0,42.0,"L, 20-21",Lost,Under,2000
373,14,NYJ,-3.5,47.0,"W, 31-7",Won,Under,2000
374,15,@SEA,-6.0,47.5,"L, 24-27",Lost,Over,2000
375,16,CAR,-9.0,45.5,"W, 52-9",Won,Over,2000
376,17,MIA,-9.0,42.0,"W, 27-0",Won,Under,2000
377,18,BAL,-6.0,38.0,"L, 3-16",Lost,Under,2000
378,1,@KAN,-3.0,43.0,"W, 27-24",Push,Over,2001
379,2,@MIA,1.5,40.0,"L, 15-18",Lost,Under,2001
380,3,SEA,-10.5,39.0,"W, 38-14",Won,Over,2001
381,4,DAL,-18.0,41.5,"W, 28-21",Lost,Over,2001
382,5,@IND,3.5,52.0,"W, 23-18",Won,Under,2001
383,6,@PHI,1.0,39.0,"W, 20-10",Won,Under,2001
384,7,DEN,-5.5,45.5,"W, 38-28",Won,Over,2001
385,8,@SEA,-6.0,43.5,"L, 27-34",Lost,Over,2001
386,9,SDG,-9.0,45.0,"W, 34-24",Won,Over,2001
387,10,@NYG,-2.5,39.0,"W, 28-10",Won,Under,2001
388,11,ARI,-13.0,44.0,"L, 31-34",Lost,Over,2001
389,12,KAN,-9.0,44.5,"W, 28-26",Lost,Over,2001
390,13,@SDG,-4.0,46.5,"W, 13-6",Won,Under,2001
391,14,TEN,-6.0,45.5,"L, 10-13",Lost,Under,2001
392,15,@DEN,1.0,41.0,"L, 17-23",Lost,Under,2001
393,16,NYJ,-4.5,41.5,"L, 22-24",Lost,Over,2001
394,17,NYJ,-4.5,42.0,"W, 38-24",Won,Over,2001
395,18,@NWE,3.0,41.5,"L, 13-16",Push,Under,2001
396,1,SEA,-7.5,40.0,"W, 31-17",Won,Over,2002
397,2,@PIT,4.0,39.5,"W, 30-17",Won,Over,2002
398,3,TEN,-6.5,45.0,"W, 52-25",Won,Over,2002
399,4,@BUF,-3.0,53.5,"W, 49-31",Won,Over,2002
400,5,@STL,-7.0,49.0,"L, 13-28",Lost,Under,2002
401,6,SDG,-7.0,47.0,"L, 21-27",Lost,Over,2002
