,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
58,9,MIN,-5.0,43.0,"W, 19-17",Lost,Under,1981
59,10,CLE,-4.0,38.0,"W, 23-20",Lost,Over,1981
60,11,@TAM,-1.0,35.0,"W, 24-7",Won,Under,1981
61,12,@CIN,3.5,38.0,"L, 21-38",Lost,Over,1981
62,13,@SDG,4.0,46.0,"L, 17-34",Lost,Over,1981
63,14,KAN,-3.5,40.0,"W, 16-13",Lost,Under,1981
64,15,SEA,-9.0,40.0,"W, 23-13",Won,Under,1981
65,16,@CHI,-3.0,34.0,"L, 24-35",Lost,Over,1981
66,1,SDG,-1.0,42.0,"L, 3-23",Lost,Under,1982
67,2,SFO,-1.0,40.0,"W, 24-21",Won,Over,1982
68,3,SEA,-7.5,36.0,"L, 10-17",Lost,Under,1982
69,4,@SDG,6.5,40.0,"L, 20-30",Lost,Over,1982
70,5,ATL,-3.5,42.0,"L, 27-34",Lost,Over,1982
71,6,@RAM,2.5,43.0,"W, 27-24",Won,Over,1982
72,7,KAN,-6.5,38.0,"L, 16-37",Lost,Over,1982
73,8,@RAI,7.5,48.0,"L, 10-27",Lost,Under,1982
74,9,@SEA,3.0,40.0,"L, 11-13",Won,Under,1982
75,1,@PIT,7.0,39.5,"W, 14-10",Won,Under,1983
76,2,@BAL,-3.0,35.0,"W, 17-10",Won,Under,1983
77,3,PHI,-2.5,34.5,"L, 10-13",Lost,Under,1983
78,4,RAI,3.5,34.0,"L, 7-22",Lost,Under,1983
79,5,@CHI,1.5,34.5,"L, 14-31",Lost,Over,1983
80,6,@HOU,-2.0,37.0,"W, 26-14",Won,Over,1983
81,7,CIN,-2.5,36.0,"W, 24-17",Won,Over,1983
82,8,SDG,2.0,47.0,"W, 14-6",Won,Under,1983
83,9,KAN,-2.5,35.0,"W, 27-24",Won,Over,1983
84,10,@SEA,3.0,43.0,"L, 19-27",Lost,Over,1983
85,11,@RAI,7.0,42.0,"L, 20-22",Won,Push,1983
86,12,SEA,-1.5,39.0,"W, 38-27",Won,Over,1983
87,13,@SDG,2.5,46.5,"L, 7-31",Lost,Under,1983
88,14,CLE,1.5,37.5,"W, 27-6",Won,Under,1983
89,15,BAL,-8.5,36.5,"W, 21-19",Lost,Over,1983
90,16,@KAN,-2.5,43.0,"L, 17-48",Lost,Over,1983
91,17,@SEA,3.5,44.0,"L, 7-31",Lost,Under,1983
92,1,CIN,-1.0,41.0,"W, 20-17",Won,Under,1984
93,2,@CHI,5.5,40.0,"L, 0-27",Lost,Under,1984
94,3,@CLE,4.5,39.5,"W, 24-14",Won,Under,1984
95,4,KAN,0.0,42.5,"W, 21-0",Won,Under,1984
96,5,RAI,4.0,39.5,"W, 16-13",Won,Under,1984
97,6,@DET,3.0,42.0,"W, 28-7",Won,Under,1984
98,7,GNB,-6.0,40.0,"W, 17-14",Lost,Under,1984
99,8,@BUF,-3.0,39.0,"W, 37-7",Won,Over,1984
100,9,@RAI,6.0,39.0,"W, 22-19",Won,Over,1984
101,10,NWE,-5.0,37.0,"W, 26-19",Won,Over,1984
102,11,@SDG,-1.0,45.0,"W, 16-13",Won,Under,1984
103,12,MIN,-10.0,41.0,"W, 42-21",Won,Over,1984
104,13,SEA,-3.0,35.0,"L, 24-27",Lost,Over,1984
105,14,@KAN,-4.0,39.0,"L, 13-16",Lost,Under,1984
106,15,SDG,-7.0,43.0,"W, 16-13",Lost,Under,1984
107,16,@SEA,4.0,42.0,"W, 31-14",Won,Over,1984
108,17,PIT,-4.5,36.0,"L, 17-24",Lost,Over,1984
109,1,@RAM,0.0,38.0,"L, 16-20",Lost,Under,1985
110,2,NOR,-10.0,40.0,"W, 34-23",Won,Over,1985
111,3,@ATL,-5.5,43.0,"W, 44-28",Won,Over,1985
112,4,MIA,1.0,47.0,"L, 26-30",Lost,Over,1985
113,5,HOU,-8.0,43.5,"W, 31-20",Won,Over,1985
114,6,@IND,-6.0,47.5,"W, 15-10",Lost,Under,1985
115,7,SEA,-3.5,48.0,"W, 13-10",Lost,Under,1985
116,8,@KAN,-1.0,41.0,"W, 30-10",Won,Under,1985
117,9,@SDG,-2.0,49.0,"L, 10-30",Lost,Under,1985
118,10,SFO,2.5,40.0,"W, 17-16",Won,Under,1985
119,11,SDG,-4.0,47.5,"W, 30-24",Won,Over,1985
120,12,@RAI,4.5,39.0,"L, 28-31",Won,Over,1985
121,13,@PIT,0.0,41.0,"W, 31-23",Won,Over,1985
122,14,RAI,-3.0,40.5,"L, 14-17",Lost,Under,1985
123,15,KAN,-10.5,43.0,"W, 14-13",Lost,Under,1985
124,16,@SEA,0.0,43.0,"W, 27-24",Won,Over,1985
125,1,RAI,-3.0,38.5,"W, 38-36",Lost,Over,1986
126,2,@PIT,-5.5,40.0,"W, 21-10",Won,Under,1986
127,3,@PHI,-3.5,40.0,"W, 33-7",Won,Push,1986
128,4,NWE,-3.0,43.5,"W, 27-20",Won,Over,1986
129,5,DAL,-5.0,43.0,"W, 29-14",Won,Push,1986
130,6,@SDG,-5.5,42.5,"W, 31-14",Won,Over,1986
131,7,@NYJ,-3.5,47.0,"L, 10-22",Lost,Under,1986
132,8,SEA,-5.5,41.0,"W, 20-13",Won,Under,1986
133,9,@RAI,3.5,40.0,"W, 21-10",Won,Under,1986
134,10,SDG,-13.5,42.0,"L, 3-9",Lost,Under,1986
135,11,KAN,-8.0,38.5,"W, 38-17",Won,Over,1986
136,12,@NYG,3.0,38.0,"L, 16-19",Push,Under,1986
137,13,CIN,-7.5,45.0,"W, 34-28",Lost,Over,1986
138,14,@KAN,-5.5,38.0,"L, 10-37",Lost,Over,1986
139,15,WAS,-3.5,39.0,"W, 31-30",Lost,Over,1986
140,16,@SEA,3.5,44.0,"L, 16-41",Lost,Over,1986
141,17,NWE,-4.0,43.0,"W, 22-17",Won,Under,1986
142,18,@CLE,3.0,38.0,"W, 23-20",Won,Over,1986
143,19,NYG,9.0,41.0,"L, 20-39",Lost,Over,1986
144,1,SEA,-3.0,43.5,"W, 40-17",Won,Over,1987
145,2,@GNB,-9.5,42.0,"T, 17-17",Lost,Under,1987
146,3,HOU,-7.0,0.0,"L, 10-40",Lost,Over,1987
147,4,RAI,11.0,0.0,"W, 30-14",Won,Over,1987
148,5,@KAN,-12.0,0.0,"W, 26-17",Lost,Over,1987
149,6,@MIN,1.5,47.0,"L, 27-34",Lost,Over,1987
150,7,DET,-10.5,46.0,"W, 34-0",Won,Under,1987
151,8,@BUF,-5.0,45.0,"L, 14-21",Lost,Under,1987
152,9,CHI,-2.0,42.5,"W, 31-29",Push,Over,1987
153,10,@RAI,-1.0,43.0,"W, 23-17",Won,Under,1987
154,11,@SDG,-1.0,45.5,"W, 31-17",Won,Over,1987
155,12,NWE,-8.0,45.5,"W, 31-20",Won,Over,1987
156,13,@SEA,3.5,47.5,"L, 21-28",Lost,Over,1987
157,14,KAN,-9.5,44.0,"W, 20-17",Lost,Under,1987
158,15,SDG,-11.0,39.0,"W, 24-0",Won,Under,1987
159,16,HOU,-10.0,46.0,"W, 34-10",Won,Under,1987
160,17,CLE,-3.0,45.0,"W, 38-33",Won,Over,1987
161,18,WAS,-3.5,47.0,"L, 10-42",Lost,Over,1987
162,1,SEA,-4.0,46.0,"L, 14-21",Lost,Under,1988
163,2,SDG,-12.0,43.0,"W, 34-3",Won,Under,1988
164,3,@KAN,-5.0,43.0,"L, 13-20",Lost,Under,1988
165,4,RAI,-6.5,43.0,"L, 27-30",Lost,Over,1988
166,5,@SDG,-4.0,41.0,"W, 12-0",Won,Under,1988
167,6,@SFO,6.0,43.0,"W, 16-13",Won,Under,1988
168,7,ATL,-13.0,42.0,"W, 30-14",Won,Over,1988
169,8,@PIT,-4.0,41.0,"L, 21-39",Lost,Over,1988
170,9,@IND,1.0,40.0,"L, 23-55",Lost,Over,1988
171,10,KAN,-8.0,40.0,"W, 17-11",Lost,Under,1988
172,11,CLE,3.0,39.0,"W, 30-7",Won,Under,1988
173,12,@NOR,5.0,41.0,"L, 0-42",Lost,Over,1988
174,13,RAM,0.0,39.0,"W, 35-24",Won,Over,1988
175,14,@RAI,2.5,40.0,"L, 20-21",Won,Over,1988
176,15,@SEA,3.5,44.0,"L, 14-42",Lost,Over,1988
177,16,NWE,1.0,39.0,"W, 21-10",Won,Under,1988
178,1,KAN,-6.0,41.0,"W, 34-20",Won,Over,1989
179,2,@BUF,6.5,42.0,"W, 28-14",Won,Push,1989
180,3,RAI,-6.0,45.0,"W, 31-21",Won,Over,1989
181,4,@CLE,4.5,45.5,"L, 13-16",Won,Under,1989
182,5,SDG,-7.5,42.5,"W, 16-10",Lost,Under,1989
183,6,IND,-3.5,41.0,"W, 14-3",Won,Under,1989
184,7,@SEA,2.0,40.5,"W, 24-21",Won,Over,1989
185,8,PHI,-3.0,40.0,"L, 24-28",Lost,Over,1989
186,9,PIT,-7.5,41.0,"W, 34-7",Won,Push,1989
187,10,@KAN,0.0,39.5,"W, 16-13",Won,Under,1989
188,11,@WAS,1.5,42.0,"W, 14-10",Won,Under,1989
189,12,SEA,-9.0,37.0,"W, 41-14",Won,Over,1989
190,13,@RAI,1.5,40.5,"L, 13-16",Lost,Under,1989
191,14,NYG,-3.0,35.0,"L, 7-14",Lost,Under,1989
192,15,@PHO,-7.0,38.5,"W, 37-0",Won,Under,1989
193,16,@SDG,-2.5,36.5,"L, 16-19",Lost,Under,1989
194,17,PIT,-10.0,38.0,"W, 24-23",Lost,Over,1989
195,18,CLE,-3.5,40.0,"W, 37-21",Won,Over,1989
196,19,SFO,13.0,48.0,"L, 10-55",Lost,Over,1989
197,1,@RAI,-1.5,39.0,"L, 9-14",Lost,Under,1990
198,2,KAN,-6.0,39.0,"W, 24-23",Lost,Over,1990
199,3,SEA,-9.0,37.0,"W, 34-31",Lost,Over,1990
200,4,@BUF,3.0,41.0,"L, 28-29",Won,Over,1990
201,5,CLE,-9.5,39.0,"L, 29-30",Lost,Over,1990
202,6,PIT,-7.5,39.0,"L, 17-34",Lost,Over,1990
203,7,@IND,1.0,44.0,"W, 27-17",Won,Push,1990
204,8,@MIN,-1.0,44.0,"L, 22-27",Lost,Over,1990
205,9,@SDG,2.5,40.0,"L, 7-19",Lost,Under,1990
206,10,CHI,2.5,40.0,"L, 13-16",Lost,Under,1990
207,11,@DET,1.0,45.0,"L, 27-40",Lost,Over,1990
208,12,RAI,2.5,38.0,"L, 20-23",Lost,Over,1990
209,13,@KAN,7.0,38.0,"L, 20-31",Lost,Over,1990
210,14,SDG,-2.5,38.0,"W, 20-10",Won,Under,1990
211,15,@SEA,5.0,42.0,"L, 12-17",Push,Under,1990
212,16,GNB,-7.0,37.0,"W, 22-13",Won,Under,1990
213,1,CIN,-2.0,45.0,"W, 45-14",Won,Over,1991
214,2,@RAI,4.0,40.0,"L, 13-16",Won,Under,1991
215,3,SEA,-6.0,38.0,"W, 16-10",Push,Under,1991
216,4,SDG,-8.0,38.0,"W, 27-19",Push,Over,1991
217,5,@MIN,5.0,40.0,"W, 13-6",Won,Under,1991
218,6,@HOU,7.5,44.0,"L, 14-42",Lost,Over,1991
219,7,KAN,2.0,37.0,"W, 19-16",Won,Under,1991
220,8,@NWE,-6.0,36.0,"W, 9-6",Lost,Under,1991
221,9,PIT,-6.5,35.0,"W, 20-13",Won,Under,1991
222,10,RAI,-3.0,36.0,"L, 16-17",Lost,Under,1991
223,11,@KAN,6.5,36.0,"W, 24-20",Won,Over,1991
224,12,@SEA,3.5,36.0,"L, 10-13",Won,Under,1991
225,13,NWE,-6.5,33.0,"W, 20-3",Won,Under,1991
226,14,@CLE,0.0,36.0,"W, 17-7",Won,Under,1991
227,15,PHO,-11.5,34.0,"W, 24-19",Lost,Over,1991
228,16,@SDG,-3.0,37.0,"W, 17-14",Push,Under,1991
229,17,HOU,-3.5,37.0,"W, 26-24",Lost,Over,1991
230,18,@BUF,12.0,46.0,"L, 7-10",Won,Under,1991
231,1,RAI,-3.0,36.0,"W, 17-13",Won,Under,1992
232,2,SDG,-6.5,34.0,"W, 21-13",Won,Push,1992
233,3,@PHI,6.5,35.0,"L, 0-30",Lost,Under,1992
234,4,@CLE,-4.5,34.0,"W, 12-0",Won,Under,1992
235,5,KAN,-1.0,33.0,"W, 20-19",Push,Over,1992
236,6,@WAS,8.0,38.0,"L, 3-34",Lost,Under,1992
237,7,HOU,3.0,39.0,"W, 27-21",Won,Over,1992
238,8,@SDG,1.5,33.0,"L, 21-24",Lost,Over,1992
239,9,NYJ,-6.0,35.0,"W, 27-16",Won,Over,1992
240,10,NYG,-3.5,37.0,"W, 27-13",Won,Over,1992
241,11,@RAI,3.5,35.0,"L, 0-24",Lost,Under,1992
242,12,@SEA,-5.5,34.0,"L, 13-16",Lost,Under,1992
243,13,DAL,7.0,35.0,"L, 27-31",Won,Over,1992
244,14,@BUF,14.0,37.0,"L, 17-27",Won,Over,1992
245,15,SEA,-9.0,35.0,"W, 10-6",Lost,Under,1992
246,16,@KAN,7.0,36.0,"L, 20-42",Lost,Over,1992
247,1,@NYJ,0.0,36.5,"W, 26-20",Won,Over,1993
248,2,SDG,-3.0,36.0,"W, 34-17",Won,Over,1993
249,3,@KAN,6.0,43.0,"L, 7-15",Lost,Under,1993
250,4,IND,-8.5,36.5,"W, 35-13",Won,Over,1993
251,5,@GNB,2.5,40.0,"L, 27-30",Lost,Over,1993
252,6,RAI,-6.5,39.0,"L, 20-23",Lost,Over,1993
253,7,SEA,-8.5,36.5,"W, 28-17",Won,Over,1993
254,8,@CLE,2.5,37.0,"W, 29-14",Won,Over,1993
255,9,MIN,-7.0,38.0,"L, 23-26",Lost,Over,1993
256,10,PIT,-3.0,37.5,"W, 37-13",Won,Over,1993
257,11,@SEA,-3.0,37.0,"W, 17-9",Won,Under,1993
258,12,@SDG,3.0,37.5,"L, 10-13",Push,Under,1993
259,13,KAN,-1.0,37.0,"W, 27-21",Won,Over,1993
260,14,@CHI,-1.5,33.0,"W, 13-3",Won,Under,1993
261,15,TAM,-13.5,38.0,"L, 10-17",Lost,Under,1993
262,16,@RAI,3.0,38.5,"L, 30-33",Push,Over,1993
263,17,@RAI,2.0,41.0,"L, 24-42",Lost,Over,1993
264,1,SDG,-7.0,45.0,"L, 34-37",Lost,Over,1994
265,2,@NYJ,3.0,46.0,"L, 22-25",Push,Over,1994
266,3,RAI,-4.5,50.5,"L, 16-48",Lost,Over,1994
267,4,@BUF,6.5,49.0,"L, 20-27",Lost,Under,1994
268,5,@SEA,3.5,44.5,"W, 16-9",Won,Under,1994
269,6,KAN,-1.5,43.0,"L, 28-31",Lost,Over,1994
270,7,@SDG,6.5,44.5,"W, 20-15",Won,Under,1994
271,8,CLE,-3.0,40.0,"W, 26-14",Won,Push,1994
272,9,@RAM,-3.0,39.0,"L, 21-27",Lost,Over,1994
273,10,SEA,-7.0,41.0,"W, 17-10",Push,Under,1994
274,11,ATL,-6.0,44.0,"W, 32-28",Lost,Over,1994
275,12,CIN,-8.5,43.5,"W, 15-13",Lost,Under,1994
276,13,@KAN,3.5,38.0,"W, 20-17",Won,Under,1994
277,14,@RAI,5.0,41.5,"L, 13-23",Lost,Under,1994
278,15,@SFO,15.0,47.5,"L, 19-42",Lost,Over,1994
279,16,NOR,-4.5,45.0,"L, 28-30",Lost,Over,1994
280,1,BUF,-6.0,44.0,"W, 22-7",Won,Under,1995
281,2,@DAL,10.0,43.0,"L, 21-31",Push,Over,1995
282,3,WAS,-9.0,42.5,"W, 38-31",Lost,Over,1995
283,4,@SDG,3.5,42.5,"L, 6-17",Lost,Under,1995
284,5,@SEA,-3.0,41.5,"L, 10-27",Lost,Under,1995
285,6,@NWE,3.5,43.0,"W, 37-3",Won,Under,1995
286,7,OAK,3.0,45.5,"W, 27-0",Won,Under,1995
287,8,KAN,-3.0,40.0,"L, 7-21",Lost,Under,1995
288,9,ARI,-8.0,40.5,"W, 38-6",Won,Over,1995
289,10,@PHI,-1.0,39.0,"L, 13-31",Lost,Over,1995
290,11,SDG,-3.5,40.0,"W, 30-27",Lost,Over,1995
291,12,@HOU,-3.0,42.0,"L, 33-42",Lost,Over,1995
292,13,JAX,-11.0,42.5,"W, 31-23",Lost,Over,1995
293,14,SEA,-7.0,43.5,"L, 27-31",Lost,Over,1995
294,15,@KAN,6.5,40.5,"L, 17-20",Won,Under,1995
295,16,@OAK,5.0,41.0,"W, 31-28",Won,Over,1995
296,1,NYJ,-8.0,42.0,"W, 31-6",Won,Under,1996
297,2,@SEA,-2.0,41.5,"W, 30-20",Won,Over,1996
298,3,TAM,-13.0,40.5,"W, 27-23",Lost,Over,1996
299,4,@KAN,5.0,40.5,"L, 14-17",Won,Under,1996
300,5,@CIN,-3.0,43.0,"W, 14-10",Won,Under,1996
301,6,SDG,-3.5,42.0,"W, 28-17",Won,Over,1996
302,7,BAL,-11.0,44.0,"W, 45-34",Push,Over,1996
303,8,KAN,-3.0,41.5,"W, 34-7",Won,Under,1996
304,9,@OAK,2.0,44.5,"W, 22-21",Won,Under,1996
305,10,CHI,-10.5,42.0,"W, 17-12",Lost,Under,1996
306,11,@NWE,2.5,45.5,"W, 34-8",Won,Under,1996
307,12,@MIN,-5.5,43.0,"W, 21-17",Lost,Under,1996
308,13,SEA,-10.5,43.0,"W, 34-7",Won,Under,1996
309,14,@GNB,9.0,39.0,"L, 6-41",Lost,Over,1996
310,15,OAK,-7.0,41.0,"W, 24-19",Lost,Over,1996
311,16,@SDG,-1.5,40.5,"L, 10-16",Lost,Under,1996
312,17,JAX,-12.5,43.5,"L, 27-30",Lost,Over,1996
313,1,KAN,-6.5,41.5,"W, 19-3",Won,Under,1997
314,2,@SEA,-4.5,42.0,"W, 35-14",Won,Over,1997
315,3,STL,-13.0,43.0,"W, 35-14",Won,Over,1997
316,4,CIN,-12.0,45.0,"W, 38-20",Won,Over,1997
317,5,@ATL,-11.0,42.0,"W, 29-21",Lost,Over,1997
318,6,NWE,-4.0,45.0,"W, 34-13",Won,Over,1997
319,7,@OAK,-5.5,46.0,"L, 25-28",Lost,Over,1997
320,8,@BUF,-7.0,43.0,"W, 23-20",Lost,Push,1997
321,9,SEA,-9.5,44.0,"W, 30-27",Lost,Over,1997
322,10,CAR,-8.0,42.0,"W, 34-0",Won,Under,1997
323,11,@KAN,-3.0,40.0,"L, 22-24",Lost,Over,1997
324,12,OAK,-8.5,45.5,"W, 31-3",Won,Under,1997
325,13,@SDG,-8.5,43.5,"W, 38-28",Won,Over,1997
326,14,@PIT,1.0,43.0,"L, 24-35",Lost,Over,1997
327,15,@SFO,4.0,44.0,"L, 17-34",Lost,Over,1997
328,16,SDG,-13.0,41.5,"W, 38-3",Won,Under,1997
329,17,JAX,-6.5,45.5,"W, 42-17",Won,Over,1997
330,18,@KAN,0.0,41.0,"W, 14-10",Won,Under,1997
331,19,@PIT,1.0,41.0,"W, 24-21",Won,Over,1997
332,20,GNB,11.0,50.0,"W, 31-24",Won,Over,1997
333,1,NWE,-7.0,45.5,"W, 27-21",Lost,Over,1998
334,2,DAL,-7.5,44.0,"W, 42-23",Won,Over,1998
335,3,@OAK,-7.0,45.0,"W, 34-17",Won,Over,1998
336,4,@WAS,-6.5,44.0,"W, 38-16",Won,Over,1998
337,5,PHI,-15.5,42.5,"W, 41-16",Won,Over,1998
338,6,@SEA,-6.5,45.0,"W, 21-16",Lost,Under,1998
339,7,JAX,-8.0,48.0,"W, 37-24",Won,Over,1998
340,8,@CIN,-11.0,48.5,"W, 33-26",Lost,Over,1998
341,9,SDG,-16.0,44.0,"W, 27-10",Won,Under,1998
342,10,@KAN,-4.0,40.0,"W, 30-7",Won,Under,1998
343,11,OAK,-11.0,44.0,"W, 40-14",Won,Over,1998
344,12,@SDG,-13.0,44.5,"W, 31-16",Won,Over,1998
345,13,KAN,-13.5,45.0,"W, 35-31",Lost,Over,1998
346,14,@NYG,-13.0,45.0,"L, 16-20",Lost,Under,1998
347,15,@MIA,-4.0,44.0,"L, 21-31",Lost,Over,1998
348,16,SEA,-10.0,46.5,"W, 28-21",Lost,Over,1998
349,17,MIA,-13.5,48.0,"W, 38-3",Won,Under,1998
350,18,NYJ,-9.0,50.5,"W, 23-10",Won,Under,1998
351,19,ATL,-7.5,52.0,"W, 34-19",Won,Over,1998
352,1,MIA,-6.0,43.0,"L, 21-38",Lost,Over,1999
353,2,@KAN,-3.5,40.5,"L, 10-26",Lost,Under,1999
354,3,@TAM,2.5,38.0,"L, 10-13",Lost,Under,1999
355,4,NYJ,-5.5,40.0,"L, 13-21",Lost,Under,1999
356,5,@OAK,7.0,38.0,"W, 16-13",Won,Under,1999
357,6,GNB,3.5,40.0,"W, 31-10",Won,Over,1999
358,7,@NWE,3.5,40.5,"L, 23-24",Won,Over,1999
359,8,MIN,2.5,45.0,"L, 20-23",Lost,Under,1999
360,9,@SDG,0.0,35.5,"W, 33-17",Won,Over,1999
361,10,@SEA,5.5,41.0,"L, 17-20",Won,Under,1999
362,11,OAK,-1.5,37.0,"W, 27-21",Won,Over,1999
363,12,KAN,-3.5,38.5,"L, 10-16",Lost,Under,1999
364,13,@JAX,9.0,37.5,"L, 24-27",Won,Over,1999
365,14,SEA,-1.5,39.0,"W, 36-30",Won,Over,1999
366,15,@DET,4.5,43.5,"W, 17-7",Won,Under,1999
367,16,SDG,-7.0,37.5,"L, 6-12",Lost,Under,1999
368,1,@STL,6.5,48.5,"L, 36-41",Won,Over,2000
369,2,ATL,-4.5,47.0,"W, 42-14",Won,Over,2000
370,3,@OAK,3.0,44.0,"W, 33-24",Won,Over,2000
371,4,KAN,-7.0,43.0,"L, 22-23",Lost,Over,2000
372,5,NWE,-8.5,41.0,"L, 19-28",Lost,Over,2000
373,6,@SDG,-6.5,43.0,"W, 21-7",Won,Under,2000
374,7,CLE,-12.5,44.0,"W, 44-10",Won,Over,2000
375,8,@CIN,-10.0,43.0,"L, 21-31",Lost,Over,2000
376,9,@NYJ,3.0,45.5,"W, 30-23",Won,Over,2000
377,10,OAK,-3.0,50.0,"W, 27-24",Push,Over,2000
378,11,SDG,-9.5,42.5,"W, 38-37",Lost,Over,2000
379,12,@SEA,-3.0,45.5,"W, 38-31",Won,Over,2000
380,13,@NOR,0.0,45.0,"W, 38-23",Won,Over,2000
381,14,SEA,-10.0,48.0,"W, 31-24",Lost,Over,2000
382,15,@KAN,-3.0,47.0,"L, 7-20",Lost,Under,2000
383,16,SFO,-7.0,48.5,"W, 38-9",Won,Under,2000
384,17,@BAL,3.5,41.0,"L, 3-21",Lost,Under,2000
385,1,NYG,-7.0,43.5,"W, 31-20",Won,Over,2001
386,2,@ARI,-8.5,45.0,"W, 38-17",Won,Over,2001
387,3,BAL,-4.5,41.0,"L, 13-20",Lost,Under,2001
388,4,KAN,-10.0,48.0,"W, 20-6",Won,Under,2001
389,5,@SEA,-6.0,44.0,"L, 21-34",Lost,Over,2001
390,6,@SDG,-2.5,43.5,"L, 10-27",Lost,Under,2001
391,7,NWE,-7.0,43.0,"W, 31-20",Won,Over,2001
392,8,@OAK,5.5,45.5,"L, 28-38",Lost,Over,2001
393,9,SDG,-5.5,45.0,"W, 26-16",Won,Under,2001
394,10,WAS,-8.5,43.0,"L, 10-17",Lost,Under,2001
395,11,@DAL,-7.0,40.5,"W, 26-24",Lost,Over,2001
396,12,@MIA,3.0,39.5,"L, 10-21",Lost,Under,2001
397,13,SEA,-6.0,41.0,"W, 20-7",Won,Under,2001
398,14,@KAN,-2.5,37.5,"L, 23-26",Lost,Over,2001
399,15,OAK,-1.0,41.0,"W, 23-17",Won,Under,2001
400,16,@IND,2.0,51.0,"L, 10-29",Lost,Under,2001
401,1,STL,3.0,51.0,"W, 23-16",Won,Under,2002
402,2,@SFO,3.5,44.0,"W, 24-14",Won,Under,2002
