,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
61,11,@SEA,-6.0,50.0,"L, 23-44",Lost,Over,1981
62,12,@OAK,3.0,45.0,"W, 55-21",Won,Over,1981
63,13,DEN,-4.0,46.0,"W, 34-17",Won,Over,1981
64,14,BUF,-4.5,46.0,"L, 27-28",Lost,Over,1981
65,15,@TAM,-2.0,45.0,"W, 24-23",Lost,Over,1981
66,16,OAK,-6.5,45.0,"W, 23-10",Won,Under,1981
67,17,@MIA,-2.5,43.0,"W, 41-38",Won,Over,1981
68,18,@CIN,4.5,45.0,"L, 7-27",Lost,Under,1981
69,1,@DEN,1.0,42.0,"W, 23-3",Won,Under,1982
70,2,@KAN,-3.0,40.0,"L, 12-19",Lost,Under,1982
71,3,@RAI,1.0,41.0,"L, 24-28",Lost,Over,1982
72,4,DEN,-6.5,40.0,"W, 30-20",Won,Over,1982
73,5,@CLE,-3.0,44.0,"W, 30-13",Won,Under,1982
74,6,@SFO,2.0,47.0,"W, 41-37",Won,Over,1982
75,7,CIN,-3.0,50.0,"W, 50-34",Won,Over,1982
76,8,BAL,-13.5,45.0,"W, 44-26",Won,Over,1982
77,9,RAI,-3.5,54.0,"L, 34-41",Lost,Over,1982
78,10,@PIT,1.0,53.0,"W, 31-28",Won,Over,1982
79,11,@MIA,-1.5,53.0,"L, 13-34",Lost,Under,1982
80,1,NYJ,-3.5,46.0,"L, 29-41",Lost,Over,1983
81,2,@KAN,-3.5,46.0,"W, 17-14",Lost,Under,1983
82,3,@SEA,-3.5,43.5,"L, 31-34",Lost,Over,1983
83,4,CLE,-6.5,52.0,"L, 24-30",Lost,Over,1983
84,5,@NYG,1.0,42.5,"W, 41-34",Won,Over,1983
85,6,SEA,-4.0,51.0,"W, 28-21",Won,Under,1983
86,7,@NWE,-4.5,50.0,"L, 21-37",Lost,Over,1983
87,8,@DEN,-2.0,47.0,"L, 6-14",Lost,Under,1983
88,9,WAS,4.5,52.5,"L, 24-27",Won,Under,1983
89,10,@PIT,5.0,47.0,"L, 3-26",Lost,Under,1983
90,11,DAL,7.0,45.5,"W, 24-23",Won,Over,1983
91,12,@STL,-1.0,52.5,"L, 14-44",Lost,Over,1983
92,13,DEN,-2.5,46.5,"W, 31-7",Won,Under,1983
93,14,RAI,1.5,54.0,"L, 10-42",Lost,Under,1983
94,15,KAN,-4.0,53.5,"W, 41-38",Lost,Over,1983
95,16,@RAI,9.0,53.5,"L, 14-30",Lost,Under,1983
96,1,@MIN,-3.0,49.0,"W, 42-13",Won,Over,1984
97,2,@SEA,-1.0,52.0,"L, 17-31",Lost,Under,1984
98,3,HOU,-10.5,52.0,"W, 31-14",Won,Under,1984
99,4,@RAI,5.5,51.5,"L, 30-33",Won,Over,1984
100,5,DET,-5.0,50.0,"W, 27-24",Lost,Over,1984
101,6,@GNB,-2.5,49.5,"W, 34-28",Won,Over,1984
102,7,@KAN,-2.5,47.0,"L, 13-31",Lost,Under,1984
103,8,RAI,3.0,50.0,"L, 37-44",Lost,Over,1984
104,9,SEA,-2.0,51.0,"L, 0-24",Lost,Under,1984
105,10,@IND,-6.0,46.0,"W, 38-10",Won,Over,1984
106,11,DEN,1.0,45.0,"L, 13-16",Lost,Under,1984
107,12,MIA,7.0,51.0,"W, 34-28",Won,Over,1984
108,13,@PIT,3.0,46.5,"L, 24-52",Lost,Over,1984
109,14,CHI,1.0,46.0,"W, 20-7",Won,Under,1984
110,15,@DEN,7.0,43.0,"L, 13-16",Won,Under,1984
111,16,KAN,-2.0,43.0,"L, 21-42",Lost,Over,1984
112,1,@BUF,-5.0,46.0,"W, 14-9",Push,Under,1985
113,2,SEA,4.0,46.0,"L, 35-49",Lost,Over,1985
114,3,@CIN,4.5,50.0,"W, 44-41",Won,Over,1985
115,4,CLE,-4.0,48.0,"L, 7-21",Lost,Under,1985
116,5,@SEA,12.0,46.5,"L, 21-26",Won,Over,1985
117,6,KAN,3.5,46.0,"W, 31-20",Won,Over,1985
118,7,@MIN,3.5,49.5,"L, 17-21",Lost,Under,1985
119,8,@RAI,6.5,48.0,"L, 21-34",Lost,Over,1985
120,9,DEN,2.0,49.0,"W, 30-10",Won,Under,1985
121,10,RAI,2.5,47.0,"W, 40-34",Won,Over,1985
122,11,@DEN,4.0,47.5,"L, 24-30",Lost,Over,1985
123,12,@HOU,-6.0,45.0,"L, 35-37",Lost,Over,1985
124,13,BUF,-10.0,44.5,"W, 40-7",Won,Over,1985
125,14,PIT,-5.0,49.0,"W, 54-44",Won,Over,1985
126,15,PHI,-7.0,50.0,"W, 20-14",Lost,Under,1985
127,16,@KAN,2.0,46.0,"L, 34-38",Lost,Over,1985
128,1,MIA,1.0,56.0,"W, 50-28",Won,Over,1986
129,2,@NYG,3.5,50.0,"L, 7-20",Lost,Under,1986
130,3,WAS,-3.0,48.0,"L, 27-30",Lost,Over,1986
131,4,@RAI,3.0,51.5,"L, 13-17",Lost,Under,1986
132,5,@SEA,6.0,49.0,"L, 7-33",Lost,Under,1986
133,6,DEN,5.5,42.5,"L, 14-31",Lost,Over,1986
134,7,@KAN,5.5,45.0,"L, 41-42",Won,Over,1986
135,8,@PHI,4.0,43.5,"L, 7-23",Lost,Under,1986
136,9,KAN,-2.0,41.5,"L, 23-24",Lost,Over,1986
137,10,@DEN,13.5,42.0,"W, 9-3",Won,Under,1986
138,11,DAL,6.0,43.0,"L, 21-24",Won,Over,1986
139,12,RAI,6.5,44.0,"L, 31-37",Won,Over,1986
140,13,@IND,-6.5,43.0,"W, 17-3",Won,Under,1986
141,14,HOU,-7.0,43.0,"W, 27-0",Won,Under,1986
142,15,SEA,-2.5,43.0,"L, 24-34",Lost,Over,1986
143,16,@CLE,6.5,42.0,"L, 17-47",Lost,Over,1986
144,1,@KAN,3.0,45.0,"L, 13-20",Lost,Under,1987
145,2,STL,-5.5,45.0,"W, 28-24",Lost,Over,1987
146,3,@CIN,2.0,0.0,"W, 10-9",Won,Over,1987
147,4,@TAM,3.0,0.0,"W, 17-13",Won,Over,1987
148,5,@RAI,11.5,0.0,"W, 23-17",Won,Over,1987
149,6,KAN,-4.0,44.0,"W, 42-21",Won,Over,1987
150,7,CLE,-1.0,48.0,"W, 27-24",Won,Over,1987
151,8,@IND,0.0,45.0,"W, 16-13",Won,Under,1987
152,9,RAI,-4.0,43.0,"W, 16-14",Lost,Under,1987
153,10,@SEA,8.0,44.5,"L, 3-34",Lost,Under,1987
154,11,DEN,1.0,45.5,"L, 17-31",Lost,Over,1987
155,12,@HOU,-2.5,46.5,"L, 18-33",Lost,Over,1987
156,13,PIT,-3.0,45.0,"L, 16-20",Lost,Under,1987
157,14,IND,-3.5,42.0,"L, 7-20",Lost,Under,1987
158,15,@DEN,11.0,39.0,"L, 0-24",Lost,Under,1987
159,1,@RAI,6.0,41.0,"L, 13-24",Lost,Under,1988
160,2,@DEN,12.0,43.0,"L, 3-34",Lost,Under,1988
161,3,SEA,8.0,42.0,"W, 17-6",Won,Under,1988
162,4,@KAN,6.0,38.0,"W, 24-23",Won,Over,1988
163,5,DEN,4.0,41.0,"L, 0-12",Lost,Under,1988
164,6,NOR,4.5,39.0,"L, 17-23",Lost,Over,1988
165,7,@MIA,9.5,40.0,"L, 28-31",Won,Over,1988
166,8,IND,0.0,39.0,"L, 0-16",Lost,Under,1988
167,9,@SEA,8.0,39.0,"L, 14-17",Won,Under,1988
168,10,RAI,3.0,38.0,"L, 3-13",Lost,Under,1988
169,11,@ATL,5.5,37.0,"W, 10-7",Won,Under,1988
170,12,@RAM,11.0,38.0,"W, 38-24",Won,Over,1988
171,13,SFO,7.0,38.0,"L, 10-48",Lost,Over,1988
172,14,@CIN,13.0,44.0,"L, 10-27",Lost,Under,1988
173,15,PIT,-1.0,40.0,"W, 20-14",Won,Under,1988
174,16,KAN,-1.0,39.0,"W, 24-13",Won,Under,1988
175,1,@RAI,3.5,40.0,"L, 14-40",Lost,Over,1989
176,2,HOU,4.5,43.0,"L, 27-34",Lost,Over,1989
177,3,KAN,-2.0,42.5,"W, 21-6",Won,Under,1989
178,4,@PHO,4.5,42.5,"W, 24-13",Won,Under,1989
179,5,@DEN,7.5,42.5,"L, 10-16",Won,Under,1989
180,6,SEA,-1.0,40.0,"L, 16-17",Lost,Under,1989
181,7,NYG,5.0,38.5,"L, 13-20",Lost,Under,1989
182,8,@SEA,6.5,38.5,"L, 7-10",Won,Under,1989
183,9,PHI,4.5,39.0,"W, 20-17",Won,Under,1989
184,10,RAI,2.5,38.0,"W, 14-12",Won,Under,1989
185,11,@PIT,3.0,37.0,"L, 17-20",Push,Push,1989
186,12,@IND,5.5,37.0,"L, 6-10",Won,Under,1989
187,13,NYJ,-4.0,37.0,"L, 17-20",Lost,Push,1989
188,14,@WAS,9.5,37.0,"L, 21-26",Won,Over,1989
189,15,@KAN,8.0,35.0,"W, 20-13",Won,Under,1989
190,16,DEN,2.5,36.5,"W, 19-16",Won,Under,1989
191,1,@DAL,-3.0,37.0,"L, 14-17",Lost,Under,1990
192,2,CIN,3.0,39.0,"L, 16-21",Lost,Under,1990
193,3,@CLE,4.0,36.0,"W, 24-14",Won,Over,1990
194,4,HOU,-2.5,40.0,"L, 7-17",Lost,Under,1990
195,5,@PIT,-1.0,34.0,"L, 14-36",Lost,Over,1990
196,6,@NYJ,4.0,38.0,"W, 39-3",Won,Over,1990
197,7,RAI,3.0,37.0,"L, 9-24",Lost,Under,1990
198,8,TAM,-3.5,36.0,"W, 41-10",Won,Over,1990
199,9,@SEA,5.0,39.0,"W, 31-14",Won,Over,1990
200,10,DEN,-2.5,40.0,"W, 19-7",Won,Under,1990
201,11,@KAN,3.5,35.0,"L, 10-27",Lost,Over,1990
202,12,SEA,-3.5,37.0,"L, 10-13",Lost,Under,1990
203,13,NYJ,-7.0,37.0,"W, 38-17",Won,Over,1990
204,14,@DEN,2.5,38.0,"L, 10-20",Lost,Under,1990
205,15,KAN,3.0,37.0,"L, 21-24",Push,Over,1990
206,16,@RAI,10.5,39.0,"L, 12-17",Won,Under,1990
207,1,@PIT,6.0,36.0,"L, 20-26",Push,Over,1991
208,2,@SFO,12.0,38.0,"L, 14-34",Lost,Over,1991
209,3,ATL,-2.0,40.0,"L, 10-13",Lost,Under,1991
210,4,@DEN,8.0,38.0,"L, 19-27",Push,Over,1991
211,5,KAN,3.5,36.0,"L, 13-14",Won,Under,1991
212,6,@RAI,7.5,34.0,"W, 21-13",Won,Push,1991
213,7,@RAM,3.5,38.0,"L, 24-30",Lost,Over,1991
214,8,CLE,-5.0,36.0,"L, 24-30",Lost,Over,1991
215,9,@SEA,6.5,37.0,"L, 9-20",Lost,Under,1991
216,10,SEA,2.0,36.0,"W, 17-14",Won,Under,1991
217,11,NOR,4.5,32.0,"W, 24-21",Won,Over,1991
218,12,@NYJ,4.0,38.0,"L, 3-24",Lost,Under,1991
219,13,RAI,5.5,36.0,"L, 7-9",Won,Under,1991
220,14,@KAN,9.0,36.0,"L, 17-20",Won,Over,1991
221,15,MIA,1.0,38.0,"W, 38-30",Won,Over,1991
222,16,DEN,3.0,37.0,"L, 14-17",Push,Under,1991
223,1,KAN,2.5,35.0,"L, 10-24",Lost,Under,1992
224,2,@DEN,6.5,34.0,"L, 13-21",Lost,Push,1992
225,3,PIT,-3.0,35.0,"L, 6-23",Lost,Under,1992
226,4,@HOU,11.0,41.0,"L, 0-27",Lost,Under,1992
227,5,SEA,-3.5,32.0,"W, 17-6",Won,Under,1992
228,6,@IND,2.0,32.0,"W, 34-14",Won,Over,1992
229,7,DEN,-1.5,33.0,"W, 24-21",Won,Over,1992
230,8,IND,-6.0,38.0,"W, 26-0",Won,Under,1992
231,9,@KAN,6.0,35.0,"L, 14-16",Won,Under,1992
232,10,@CLE,2.5,31.0,"W, 14-13",Won,Under,1992
233,11,TAM,-8.5,37.0,"W, 29-14",Won,Over,1992
234,12,RAI,-3.5,35.0,"W, 27-3",Won,Under,1992
235,13,@PHO,-4.5,37.0,"W, 27-21",Won,Over,1992
236,14,CIN,-14.0,38.0,"W, 27-10",Won,Under,1992
237,15,@RAI,-3.0,35.0,"W, 36-14",Won,Over,1992
238,16,@SEA,-9.5,34.0,"W, 31-14",Won,Over,1992
239,17,KAN,-3.0,37.0,"W, 17-0",Won,Under,1992
240,18,@MIA,2.0,37.0,"L, 0-31",Lost,Under,1992
241,1,SEA,-11.0,33.0,"W, 18-12",Lost,Under,1993
242,2,@DEN,3.0,36.0,"L, 17-34",Lost,Over,1993
243,3,HOU,-2.5,38.0,"W, 18-17",Lost,Under,1993
244,4,@SEA,-3.5,31.5,"L, 14-31",Lost,Over,1993
245,5,@PIT,5.0,37.0,"L, 3-16",Lost,Under,1993
246,6,KAN,4.0,34.0,"L, 14-17",Won,Under,1993
247,7,@RAI,4.0,34.5,"W, 30-23",Won,Over,1993
248,8,@MIN,4.0,36.0,"W, 30-17",Won,Over,1993
249,9,CHI,-8.5,34.5,"L, 13-16",Lost,Under,1993
250,10,RAI,-3.5,36.5,"L, 7-12",Lost,Under,1993
251,11,@IND,-2.0,37.0,"W, 31-0",Won,Under,1993
252,12,DEN,-3.0,37.5,"W, 13-10",Push,Under,1993
253,13,GNB,-3.0,35.5,"L, 13-20",Lost,Under,1993
254,14,@KAN,8.5,36.0,"L, 24-28",Won,Over,1993
255,15,MIA,-1.0,38.0,"W, 45-20",Won,Over,1993
256,16,@TAM,0.0,38.0,"W, 32-17",Won,Over,1993
257,1,@DEN,7.0,45.0,"W, 37-34",Won,Over,1994
258,2,CIN,-9.0,42.0,"W, 27-10",Won,Under,1994
259,3,@SEA,3.5,40.5,"W, 24-10",Won,Under,1994
260,4,@RAI,3.5,47.0,"W, 26-24",Won,Over,1994
261,5,KAN,-1.5,43.0,"W, 20-6",Won,Under,1994
262,6,@NOR,-3.0,39.0,"W, 36-22",Won,Over,1994
263,7,DEN,-6.5,44.5,"L, 15-20",Lost,Under,1994
264,8,SEA,-6.5,37.0,"W, 35-15",Won,Over,1994
265,9,@ATL,2.5,40.5,"L, 9-10",Won,Under,1994
266,10,@KAN,3.0,37.5,"W, 14-13",Won,Under,1994
267,11,@NWE,-2.5,37.5,"L, 17-23",Lost,Over,1994
268,12,RAM,-7.0,37.5,"W, 31-17",Won,Over,1994
269,13,RAI,-4.0,37.5,"L, 17-24",Lost,Over,1994
270,14,SFO,9.0,45.5,"L, 15-38",Lost,Over,1994
271,15,@NYJ,-2.0,37.0,"W, 21-6",Won,Under,1994
272,16,PIT,-3.5,35.0,"W, 37-34",Lost,Over,1994
273,17,MIA,-3.0,46.0,"W, 22-21",Lost,Under,1994
274,18,@PIT,6.0,35.0,"W, 17-13",Won,Under,1994
275,19,SFO,19.0,52.0,"L, 26-49",Lost,Over,1994
276,1,@OAK,4.0,40.0,"L, 7-17",Lost,Under,1995
277,2,SEA,-8.0,37.5,"W, 14-10",Lost,Under,1995
278,3,@PHI,2.0,37.5,"W, 27-21",Won,Over,1995
279,4,DEN,-3.5,42.5,"W, 17-6",Won,Under,1995
280,5,@PIT,2.0,37.0,"L, 16-31",Lost,Over,1995
281,6,@KAN,3.5,38.0,"L, 23-29",Lost,Over,1995
282,7,DAL,7.0,43.0,"L, 9-23",Lost,Under,1995
283,8,@SEA,-3.0,39.0,"W, 35-25",Won,Over,1995
284,9,MIA,-1.5,43.0,"L, 14-24",Lost,Under,1995
285,10,KAN,-1.0,38.0,"L, 7-22",Lost,Under,1995
286,11,@DEN,3.5,40.0,"L, 27-30",Won,Over,1995
287,12,OAK,1.0,39.0,"W, 12-6",Won,Under,1995
288,13,CLE,-6.5,40.0,"W, 31-13",Won,Over,1995
289,14,ARI,-8.5,39.0,"W, 28-25",Lost,Over,1995
290,15,@IND,3.0,41.0,"W, 27-24",Won,Over,1995
291,16,@NYG,-4.5,38.5,"W, 27-17",Won,Over,1995
292,17,IND,-5.5,40.0,"L, 20-35",Lost,Over,1995
293,1,SEA,-4.5,39.0,"W, 29-7",Won,Under,1996
294,2,CIN,-6.5,41.0,"W, 27-14",Won,Push,1996
295,3,@GNB,8.5,44.0,"L, 10-42",Lost,Over,1996
296,4,@OAK,3.0,38.5,"W, 40-34",Won,Over,1996
297,5,KAN,-2.0,38.5,"W, 22-19",Won,Over,1996
298,6,@DEN,3.5,42.0,"L, 17-28",Lost,Over,1996
299,7,OAK,-3.5,41.0,"L, 14-23",Lost,Under,1996
300,8,@SEA,-3.5,42.0,"L, 13-32",Lost,Over,1996
301,9,@IND,6.0,41.0,"W, 26-19",Won,Over,1996
302,10,DET,-3.5,44.0,"W, 27-21",Won,Over,1996
303,11,TAM,-7.0,37.5,"L, 17-25",Lost,Over,1996
304,12,@KAN,5.5,39.0,"W, 28-14",Won,Over,1996
305,13,NWE,-2.0,45.0,"L, 7-45",Lost,Over,1996
306,14,@PIT,9.5,40.0,"L, 3-16",Lost,Under,1996
307,15,@CHI,3.0,36.5,"L, 14-27",Lost,Over,1996
308,16,DEN,1.5,40.5,"W, 16-10",Won,Under,1996
309,1,@NWE,6.5,42.5,"L, 7-41",Lost,Over,1997
310,2,@NOR,2.0,40.0,"W, 20-6",Won,Under,1997
311,3,CAR,0.0,36.5,"L, 7-26",Lost,Under,1997
312,4,@SEA,4.5,41.0,"L, 22-26",Won,Over,1997
313,5,BAL,-1.5,44.5,"W, 21-17",Won,Under,1997
314,6,@OAK,7.0,45.0,"W, 25-10",Won,Under,1997
315,7,@KAN,5.5,41.0,"L, 3-31",Lost,Under,1997
316,8,IND,-5.5,38.0,"W, 35-19",Won,Over,1997
317,9,@CIN,-1.5,43.0,"L, 31-38",Lost,Over,1997
318,10,SEA,3.0,41.5,"L, 31-37",Lost,Over,1997
319,11,OAK,0.0,44.0,"L, 13-38",Lost,Over,1997
320,12,@SFO,14.0,40.0,"L, 10-17",Won,Under,1997
321,13,DEN,8.5,43.5,"L, 28-38",Lost,Over,1997
322,14,ATL,3.0,43.5,"L, 3-14",Lost,Under,1997
323,15,KAN,9.5,41.0,"L, 7-29",Lost,Under,1997
324,16,@DEN,13.0,41.5,"L, 3-38",Lost,Under,1997
325,1,BUF,-1.5,41.0,"W, 16-14",Won,Under,1998
326,2,@TEN,7.5,40.0,"W, 13-7",Won,Under,1998
327,3,@KAN,10.0,37.0,"L, 7-23",Lost,Under,1998
328,4,NYG,1.0,35.0,"L, 16-34",Lost,Over,1998
329,5,@IND,1.0,36.5,"L, 12-17",Lost,Under,1998
330,6,@OAK,5.0,36.5,"L, 6-7",Won,Under,1998
331,7,PHI,-3.0,34.0,"W, 13-10",Push,Under,1998
332,8,SEA,6.5,35.0,"L, 20-27",Lost,Over,1998
333,9,@DEN,16.0,44.0,"L, 10-27",Lost,Under,1998
334,10,BAL,0.0,33.5,"W, 14-13",Won,Under,1998
335,11,KAN,3.0,33.5,"W, 38-37",Won,Over,1998
336,12,DEN,13.0,44.5,"L, 16-31",Lost,Over,1998
337,13,@WAS,3.0,41.0,"L, 20-24",Lost,Over,1998
338,14,@SEA,7.0,40.5,"L, 17-38",Lost,Over,1998
339,15,OAK,-3.0,37.0,"L, 10-17",Lost,Under,1998
340,16,@ARI,7.5,40.0,"L, 13-16",Won,Under,1998
341,1,@CIN,1.0,40.5,"W, 34-7",Won,Over,1999
342,2,IND,1.0,44.0,"L, 19-27",Lost,Over,1999
343,3,KAN,-1.0,38.5,"W, 21-14",Won,Under,1999
344,4,@DET,3.5,40.0,"W, 20-10",Won,Under,1999
345,5,SEA,1.5,37.5,"W, 13-10",Won,Under,1999
346,6,GNB,3.0,37.5,"L, 3-31",Lost,Under,1999
347,7,@KAN,6.0,35.0,"L, 0-34",Lost,Under,1999
348,8,DEN,0.0,35.5,"L, 17-33",Lost,Over,1999
349,9,@OAK,7.0,36.0,"L, 9-28",Lost,Over,1999
350,10,CHI,0.0,36.0,"L, 20-23",Lost,Over,1999
351,11,@MIN,13.5,43.5,"L, 27-35",Won,Over,1999
352,12,CLE,-7.5,36.0,"W, 23-10",Won,Under,1999
353,13,@SEA,9.5,42.5,"W, 19-16",Won,Under,1999
354,14,@MIA,7.5,37.0,"L, 9-12",Won,Under,1999
355,15,OAK,3.0,38.0,"W, 23-20",Won,Over,1999
356,16,@DEN,7.0,37.5,"W, 12-6",Won,Under,1999
357,1,@OAK,6.5,39.5,"L, 6-9",Won,Under,2000
358,2,NOR,-5.5,35.5,"L, 27-28",Lost,Over,2000
359,3,@KAN,4.5,35.5,"L, 10-42",Lost,Over,2000
360,4,SEA,2.5,36.0,"L, 12-20",Lost,Under,2000
361,5,@STL,17.0,53.5,"L, 31-57",Lost,Over,2000
362,6,DEN,6.5,43.0,"L, 7-21",Lost,Under,2000
363,7,@BUF,10.0,36.5,"L, 24-27",Won,Over,2000
364,8,OAK,6.5,42.5,"L, 13-15",Won,Under,2000
365,9,@SEA,4.5,39.5,"L, 15-17",Won,Under,2000
366,10,MIA,5.0,33.5,"L, 7-17",Lost,Under,2000
367,11,@DEN,9.5,42.5,"L, 37-38",Won,Over,2000
368,12,KAN,3.0,41.0,"W, 17-16",Won,Under,2000
369,13,SFO,2.5,44.0,"L, 17-45",Lost,Over,2000
370,14,@BAL,13.5,36.5,"L, 3-24",Lost,Under,2000
371,15,@CAR,8.5,38.5,"L, 22-30",Won,Over,2000
372,16,PIT,3.0,37.5,"L, 21-34",Lost,Over,2000
373,1,WAS,-2.5,36.5,"W, 30-3",Won,Under,2001
374,2,@DAL,-3.5,34.0,"W, 32-21",Won,Over,2001
375,3,CIN,-6.5,39.0,"W, 28-14",Won,Over,2001
376,4,@CLE,-3.0,35.0,"L, 16-20",Lost,Over,2001
377,5,@NWE,-3.0,36.0,"L, 26-29",Lost,Over,2001
378,6,DEN,2.5,43.5,"W, 27-10",Won,Under,2001
379,7,BUF,-7.5,39.0,"W, 27-24",Lost,Over,2001
380,8,KAN,-5.5,41.0,"L, 20-25",Lost,Over,2001
381,9,@DEN,5.5,45.0,"L, 16-26",Lost,Under,2001
382,10,@OAK,9.0,45.0,"L, 24-34",Lost,Over,2001
383,11,ARI,-7.0,44.0,"L, 17-20",Lost,Under,2001
384,12,@SEA,3.0,43.0,"L, 10-13",Push,Under,2001
385,13,@PHI,7.0,37.5,"L, 14-24",Lost,Over,2001
386,14,OAK,4.0,46.5,"L, 6-13",Lost,Under,2001
387,15,@KAN,3.5,40.0,"L, 17-20",Won,Under,2001
388,16,SEA,-1.5,39.0,"L, 22-25",Lost,Over,2001
389,1,@CIN,3.0,37.0,"W, 34-6",Won,Over,2002
390,2,HOU,-13.5,34.0,"W, 24-3",Won,Under,2002
391,3,@ARI,-2.5,39.0,"W, 23-15",Won,Under,2002
392,4,NWE,3.0,40.5,"W, 21-14",Won,Under,2002
393,5,@DEN,6.5,39.5,"L, 9-26",Lost,Under,2002
394,6,KAN,-3.0,46.5,"W, 35-34",Lost,Over,2002
395,7,@OAK,7.0,47.0,"W, 27-21",Won,Over,2002
396,8,NYJ,-8.5,41.0,"L, 13-44",Lost,Over,2002
397,9,@STL,6.0,44.0,"L, 24-28",Won,Over,2002
398,10,SFO,2.5,43.0,"W, 20-17",Won,Under,2002
399,11,@MIA,4.0,36.5,"L, 3-30",Lost,Under,2002
400,12,DEN,3.0,40.0,"W, 30-27",Won,Over,2002
401,13,OAK,3.5,45.5,"L, 7-27",Lost,Under,2002
402,14,@BUF,3.0,42.5,"L, 13-20",Lost,Under,2002
403,15,@KAN,1.5,44.0,"L, 22-24",Lost,Over,2002
