,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
200,5,@DAL,6.5,47.0,"L, 17-20",Won,Under,2014
201,6,IND,2.5,46.5,"L, 28-33",Lost,Over,2014
202,7,@PIT,3.0,44.5,"L, 23-30",Lost,Over,2014
203,8,@TEN,-3.5,43.0,"W, 30-16",Won,Over,2014
204,9,PHI,2.0,48.5,"L, 21-31",Lost,Over,2014
205,10,@CLE,3.5,41.0,"W, 23-7",Won,Under,2014
206,11,CIN,-2.5,44.5,"L, 13-22",Lost,Under,2014
207,12,TEN,-7.0,43.0,"W, 45-21",Won,Over,2014
208,13,@JAX,-6.5,42.0,"W, 27-13",Won,Under,2014
209,14,@IND,6.5,49.0,"L, 10-17",Lost,Under,2014
210,15,BAL,6.5,42.0,"W, 25-13",Won,Under,2014
211,16,JAX,-7.5,38.0,"W, 23-17",Lost,Over,2014
212,1,KAN,-1.0,41.0,"L, 20-27",Lost,Over,2015
213,2,@CAR,3.0,39.5,"L, 17-24",Lost,Over,2015
214,3,TAM,-6.5,40.5,"W, 19-9",Won,Under,2015
215,4,@ATL,6.0,47.0,"L, 21-48",Lost,Over,2015
216,5,IND,-2.0,44.5,"L, 20-27",Lost,Over,2015
217,6,@JAX,2.5,43.0,"W, 31-20",Won,Over,2015
218,7,@MIA,4.5,44.5,"L, 26-44",Lost,Over,2015
219,8,TEN,-3.5,42.5,"W, 20-6",Won,Under,2015
220,9,@CIN,10.5,47.0,"W, 10-6",Won,Under,2015
221,10,NYJ,3.0,40.5,"W, 24-17",Won,Over,2015
222,11,NOR,-3.0,48.0,"W, 24-6",Won,Under,2015
223,12,@BUF,3.5,41.5,"L, 21-30",Lost,Over,2015
224,13,NWE,3.5,45.0,"L, 6-27",Lost,Under,2015
225,14,@IND,1.5,42.0,"W, 16-10",Won,Under,2015
226,15,@TEN,-3.5,40.0,"W, 34-6",Won,Push,2015
227,16,JAX,-6.5,45.5,"W, 30-6",Won,Under,2015
228,17,KAN,3.0,40.0,"L, 0-30",Lost,Under,2015
229,1,CHI,-5.5,43.0,"W, 23-14",Won,Under,2016
230,2,KAN,1.0,41.5,"W, 19-12",Won,Under,2016
231,3,@NWE,0.0,38.5,"L, 0-27",Lost,Under,2016
232,4,TEN,-4.0,40.0,"W, 27-20",Won,Over,2016
233,5,@MIN,6.0,39.0,"L, 13-31",Lost,Over,2016
234,6,IND,-3.0,47.5,"W, 26-23",Push,Over,2016
235,7,@DEN,8.5,40.0,"L, 9-27",Lost,Under,2016
236,8,DET,-1.0,46.5,"W, 20-13",Won,Under,2016
237,9,@JAX,3.0,42.0,"W, 24-21",Won,Over,2016
238,10,@OAK,6.5,45.5,"L, 20-27",Lost,Over,2016
239,11,SDG,2.5,45.5,"L, 13-21",Lost,Under,2016
240,12,@GNB,6.5,44.5,"L, 13-21",Lost,Under,2016
241,13,@IND,6.5,47.5,"W, 22-17",Won,Under,2016
242,14,JAX,-3.5,39.5,"W, 21-20",Lost,Over,2016
243,15,CIN,-3.0,41.5,"W, 12-10",Lost,Under,2016
244,16,@TEN,3.0,41.5,"L, 17-24",Lost,Under,2016
245,17,OAK,-4.0,38.0,"W, 27-14",Won,Over,2016
246,18,@NWE,16.0,44.0,"L, 16-34",Lost,Over,2016
247,1,JAX,-5.5,38.0,"L, 7-29",Lost,Under,2017
248,2,@CIN,5.0,38.0,"W, 13-9",Won,Under,2017
249,3,@NWE,13.5,44.5,"L, 33-36",Won,Over,2017
250,4,TEN,2.5,43.0,"W, 57-14",Won,Over,2017
251,5,KAN,2.0,45.0,"L, 34-42",Lost,Over,2017
252,6,CLE,-7.5,46.0,"W, 33-17",Won,Over,2017
253,7,@SEA,6.0,45.0,"L, 38-41",Won,Over,2017
254,8,IND,-6.0,45.0,"L, 14-20",Lost,Under,2017
255,9,@LAR,12.0,45.0,"L, 7-33",Lost,Under,2017
256,10,ARI,-2.5,38.0,"W, 31-21",Won,Over,2017
257,11,@BAL,7.5,39.5,"L, 16-23",Won,Under,2017
258,12,@TEN,7.0,42.5,"L, 13-24",Lost,Under,2017
259,13,SFO,-1.0,45.5,"L, 16-26",Lost,Under,2017
260,14,@JAX,10.5,39.0,"L, 7-45",Lost,Over,2017
261,15,PIT,8.0,45.5,"L, 6-34",Lost,Under,2017
262,16,@IND,5.5,41.5,"L, 13-22",Lost,Under,2017
263,1,@NWE,6.0,49.5,"L, 20-27",Lost,Under,2018
264,2,@TEN,-3.5,41.0,"L, 17-20",Lost,Under,2018
265,3,NYG,-6.5,44.0,"L, 22-27",Lost,Over,2018
266,4,@IND,-1.0,48.0,"W, 37-34",Won,Over,2018
267,5,DAL,-3.5,45.5,"W, 19-16",Lost,Under,2018
268,6,BUF,-10.5,40.5,"W, 20-13",Lost,Under,2018
269,7,@JAX,3.5,42.5,"W, 20-7",Won,Under,2018
270,8,MIA,-7.5,45.0,"W, 42-23",Won,Over,2018
271,9,@DEN,1.0,46.5,"W, 19-17",Won,Under,2018
272,10,@WAS,-3.0,40.5,"W, 23-21",Lost,Over,2018
273,11,TEN,-3.5,42.5,"W, 34-17",Won,Over,2018
274,12,CLE,-5.0,47.5,"W, 29-13",Won,Under,2018
275,13,IND,-4.0,49.0,"L, 21-24",Lost,Under,2018
276,14,@NYJ,-7.0,44.0,"W, 29-22",Push,Over,2018
277,15,@PHI,1.0,46.5,"L, 30-32",Lost,Over,2018
278,16,JAX,-7.0,39.5,"W, 20-3",Won,Under,2018
279,17,IND,-2.0,48.5,"L, 7-21",Lost,Under,2018
280,1,@NOR,6.5,52.0,"L, 28-30",Won,Over,2019
281,2,JAX,-7.5,43.0,"W, 13-12",Lost,Under,2019
282,3,@LAC,3.0,49.0,"W, 27-20",Won,Under,2019
283,4,CAR,-5.5,47.5,"L, 10-16",Lost,Under,2019
284,5,ATL,-4.0,49.0,"W, 53-32",Won,Over,2019
285,6,@KAN,3.5,54.5,"W, 31-24",Won,Over,2019
286,7,@IND,1.5,46.5,"L, 23-30",Lost,Over,2019
287,8,OAK,-5.0,52.0,"W, 27-24",Lost,Under,2019
288,9,@JAX,1.0,46.0,"W, 26-3",Won,Under,2019
289,10,@BAL,4.0,51.0,"L, 7-41",Lost,Under,2019
290,11,IND,-3.5,46.0,"W, 20-17",Lost,Under,2019
291,12,NWE,3.5,47.0,"W, 28-22",Won,Over,2019
292,13,DEN,-8.0,42.5,"L, 24-38",Lost,Over,2019
293,14,@TEN,3.0,50.0,"W, 24-21",Won,Under,2019
294,15,@TAM,-3.0,50.0,"W, 23-20",Push,Under,2019
295,16,TEN,10.0,43.0,"L, 14-35",Lost,Over,2019
296,18,BUF,-2.5,43.0,"W, 22-19",Won,Under,2019
297,19,@KAN,10.0,50.5,"L, 31-51",Lost,Over,2019
298,1,@KAN,9.5,53.5,"L, 20-34",Lost,Over,2020
299,2,BAL,7.5,49.5,"L, 16-33",Lost,Under,2020
300,3,@PIT,3.5,46.5,"L, 21-28",Lost,Over,2020
301,4,MIN,-3.5,52.5,"L, 23-31",Lost,Over,2020
302,5,JAX,-6.5,55.0,"W, 30-14",Won,Under,2020
303,6,@TEN,4.0,52.0,"L, 36-42",Lost,Over,2020
304,7,GNB,2.5,55.5,"L, 20-35",Lost,Under,2020
305,8,@JAX,-7.0,49.0,"W, 27-25",Lost,Over,2020
306,9,@CLE,4.5,46.5,"L, 7-10",Won,Under,2020
307,10,NWE,2.5,49.5,"W, 27-20",Won,Under,2020
308,11,@DET,-3.0,52.5,"W, 41-25",Won,Over,2020
309,12,IND,3.5,50.0,"L, 20-26",Lost,Under,2020
310,13,@CHI,-1.0,46.5,"L, 7-36",Lost,Under,2020
311,14,@IND,7.5,52.5,"L, 20-27",Won,Under,2020
312,15,CIN,-7.5,46.0,"L, 31-37",Lost,Over,2020
313,16,TEN,7.0,55.5,"L, 38-41",Won,Over,2020
314,1,JAX,3.0,45.0,"W, 37-21",Won,Over,2021
315,2,@CLE,13.5,48.0,"L, 21-31",Won,Over,2021
