,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
202,9,ATL,-9.0,41.0,"W, 30-24",Lost,Over,1990
203,10,@DEN,-2.5,40.0,"W, 16-13",Won,Under,1990
204,11,@MIN,-2.5,38.0,"L, 13-41",Lost,Over,1990
205,12,DET,-8.5,38.0,"W, 23-17",Lost,Over,1990
206,13,@WAS,4.5,41.0,"L, 9-10",Won,Under,1990
207,14,@DET,-3.0,44.0,"L, 21-38",Lost,Over,1990
208,15,TAM,-6.5,35.0,"W, 27-14",Won,Over,1990
209,16,KAN,1.5,36.0,"L, 10-21",Lost,Under,1990
210,17,NOR,-6.5,32.0,"W, 16-6",Won,Under,1990
211,18,@NYG,7.0,33.0,"L, 3-31",Lost,Over,1990
212,1,MIN,-2.0,36.0,"W, 10-6",Won,Under,1991
213,2,@TAM,-3.5,36.0,"W, 21-20",Lost,Over,1991
214,3,NYG,1.5,34.0,"W, 20-17",Won,Over,1991
215,4,NYJ,-7.5,36.0,"W, 19-13",Lost,Under,1991
216,5,@BUF,8.0,44.0,"L, 20-35",Lost,Over,1991
217,6,WAS,3.0,37.0,"L, 7-20",Lost,Under,1991
218,7,@GNB,-3.0,35.0,"W, 10-0",Won,Under,1991
219,8,@NOR,6.5,32.0,"W, 20-17",Won,Over,1991
220,9,DET,-7.0,32.0,"W, 20-10",Won,Under,1991
221,10,@MIN,3.0,36.0,"W, 34-17",Won,Over,1991
222,11,@IND,-9.5,38.0,"W, 31-17",Won,Over,1991
223,12,MIA,-8.0,36.0,"L, 13-16",Lost,Under,1991
224,13,@DET,3.0,41.0,"L, 6-16",Lost,Under,1991
225,14,GNB,-9.5,36.0,"W, 27-13",Won,Over,1991
226,15,TAM,-13.0,34.0,"W, 27-0",Won,Under,1991
227,16,@SFO,5.0,39.0,"L, 14-52",Lost,Over,1991
228,17,DAL,-3.0,37.0,"L, 13-17",Lost,Under,1991
229,1,DET,-3.5,37.0,"W, 27-24",Lost,Over,1992
230,2,@NOR,4.0,34.0,"L, 6-28",Lost,Push,1992
231,3,NYG,-5.0,37.0,"L, 14-27",Lost,Over,1992
232,4,ATL,-4.5,39.0,"W, 41-31",Won,Over,1992
233,5,@MIN,4.0,43.0,"L, 20-21",Won,Under,1992
234,6,TAM,-5.5,40.0,"W, 31-14",Won,Over,1992
235,7,@GNB,-3.5,37.0,"W, 30-10",Won,Over,1992
236,8,MIN,-3.5,40.0,"L, 10-38",Lost,Over,1992
237,9,CIN,-9.0,39.0,"L, 28-31",Lost,Over,1992
238,10,@TAM,-6.5,41.0,"L, 17-20",Lost,Under,1992
239,11,GNB,-5.5,38.0,"L, 3-17",Lost,Under,1992
240,12,@CLE,3.5,35.0,"L, 14-27",Lost,Over,1992
241,13,@HOU,11.0,42.0,"L, 7-24",Lost,Under,1992
242,14,PIT,3.5,35.0,"W, 30-6",Won,Over,1992
243,15,@DET,3.0,40.0,"L, 3-16",Lost,Under,1992
244,16,@DAL,12.0,39.0,"L, 14-27",Lost,Over,1992
245,1,NYG,-1.0,35.0,"L, 20-26",Lost,Over,1993
246,2,@MIN,7.0,36.0,"L, 7-10",Won,Under,1993
247,3,TAM,-7.0,33.5,"W, 47-17",Won,Over,1993
248,4,ATL,-6.0,44.0,"W, 6-0",Push,Under,1993
249,5,@PHI,7.0,36.5,"W, 17-6",Won,Under,1993
250,6,MIN,-3.0,34.0,"L, 12-19",Lost,Under,1993
251,7,@GNB,6.5,35.0,"L, 3-17",Lost,Under,1993
252,8,RAI,2.0,33.5,"L, 14-16",Push,Under,1993
253,9,@SDG,8.5,34.5,"W, 16-13",Won,Under,1993
254,10,@KAN,10.0,35.0,"W, 19-17",Won,Over,1993
255,11,@DET,7.0,36.0,"W, 10-6",Won,Under,1993
256,12,GNB,-1.5,32.0,"W, 30-17",Won,Over,1993
257,13,@TAM,-5.0,34.0,"L, 10-13",Lost,Under,1993
258,14,DEN,1.5,33.0,"L, 3-13",Lost,Under,1993
259,15,DET,-3.0,28.0,"L, 14-20",Lost,Over,1993
260,16,@RAM,-3.0,33.0,"L, 6-20",Lost,Under,1993
261,1,TAM,-6.0,35.5,"W, 21-9",Won,Under,1994
262,2,@PHI,3.5,37.5,"L, 22-30",Lost,Over,1994
263,3,MIN,0.0,36.0,"L, 14-42",Lost,Over,1994
264,4,@NYJ,7.5,38.5,"W, 19-7",Won,Under,1994
265,5,BUF,2.0,38.5,"W, 20-13",Won,Under,1994
266,6,NOR,-3.5,37.0,"W, 17-7",Won,Under,1994
267,7,@DET,4.0,37.0,"L, 16-21",Lost,Push,1994
268,8,GNB,-1.5,34.0,"L, 6-33",Lost,Over,1994
269,9,@TAM,-3.0,35.0,"W, 20-6",Won,Under,1994
270,10,@MIA,7.0,38.0,"W, 17-14",Won,Under,1994
271,11,DET,-3.0,34.5,"W, 20-10",Won,Under,1994
272,12,@ARI,3.0,31.0,"W, 19-16",Won,Over,1994
273,13,@MIN,5.5,36.0,"L, 27-33",Lost,Over,1994
274,14,@GNB,4.0,35.0,"L, 3-40",Lost,Over,1994
275,15,RAM,-7.0,33.5,"W, 27-13",Won,Over,1994
276,16,NWE,1.0,36.5,"L, 3-13",Lost,Under,1994
277,17,@MIN,6.0,38.0,"W, 35-18",Won,Over,1994
278,18,@SFO,15.5,46.5,"L, 15-44",Lost,Over,1994
279,1,MIN,-2.5,38.5,"W, 31-14",Won,Over,1995
280,2,GNB,-3.0,38.5,"L, 24-27",Lost,Over,1995
281,3,@TAM,-2.0,37.5,"W, 25-6",Won,Under,1995
282,4,@STL,1.5,37.5,"L, 28-34",Lost,Over,1995
283,5,CAR,-13.5,36.5,"W, 31-27",Lost,Over,1995
284,6,@JAX,-7.5,37.0,"W, 30-27",Lost,Over,1995
285,7,HOU,-7.0,40.0,"W, 35-32",Lost,Over,1995
286,8,@MIN,3.5,44.5,"W, 14-6",Won,Under,1995
287,9,PIT,-2.5,42.0,"L, 34-37",Lost,Over,1995
288,10,@GNB,3.0,40.5,"L, 28-35",Lost,Over,1995
289,11,DET,-3.0,43.5,"L, 17-24",Lost,Under,1995
290,12,@NYG,-2.5,42.0,"W, 27-24",Won,Over,1995
291,13,@DET,3.0,48.5,"L, 7-27",Lost,Under,1995
292,14,@CIN,-2.5,46.5,"L, 10-16",Lost,Under,1995
293,15,TAM,-7.5,38.5,"W, 31-10",Won,Over,1995
294,16,PHI,-3.0,40.5,"W, 20-14",Won,Under,1995
295,1,DAL,2.5,43.0,"W, 22-6",Won,Under,1996
296,2,@WAS,0.0,43.5,"L, 3-10",Lost,Under,1996
297,3,MIN,-3.5,42.5,"L, 14-20",Lost,Under,1996
298,4,@DET,4.5,42.0,"L, 16-35",Lost,Over,1996
299,5,OAK,-2.0,38.0,"W, 19-17",Push,Under,1996
300,6,GNB,7.5,42.0,"L, 6-37",Lost,Over,1996
301,7,@NOR,1.0,40.0,"L, 24-27",Lost,Over,1996
302,8,@MIN,6.5,39.5,"W, 15-13",Won,Under,1996
303,9,TAM,-6.5,36.0,"W, 13-10",Lost,Under,1996
304,10,@DEN,10.5,42.0,"L, 12-17",Won,Under,1996
305,11,@KAN,8.5,36.0,"L, 10-14",Won,Under,1996
306,12,DET,-3.0,39.0,"W, 31-14",Won,Over,1996
307,13,@GNB,10.0,39.5,"L, 17-28",Lost,Over,1996
308,14,STL,-6.5,37.0,"W, 35-9",Won,Over,1996
309,15,SDG,-3.0,36.5,"W, 27-14",Won,Over,1996
310,16,@TAM,2.5,36.0,"L, 19-34",Lost,Over,1996
311,1,@GNB,14.0,42.0,"L, 24-38",Push,Over,1997
312,2,MIN,1.0,42.0,"L, 24-27",Lost,Over,1997
313,3,DET,-2.5,41.0,"L, 7-32",Lost,Under,1997
314,4,@NWE,13.0,45.0,"L, 3-31",Lost,Under,1997
315,5,@DAL,14.0,41.5,"L, 3-27",Lost,Under,1997
316,6,NOR,-3.0,38.0,"L, 17-20",Lost,Under,1997
317,7,GNB,11.5,41.0,"L, 23-24",Won,Over,1997
318,8,@MIA,9.5,40.0,"W, 36-33",Won,Over,1997
319,9,WAS,3.0,40.0,"L, 8-31",Lost,Under,1997
320,10,@MIN,9.0,42.5,"L, 22-29",Won,Over,1997
321,11,NYJ,3.0,41.0,"L, 15-23",Lost,Under,1997
322,12,TAM,5.5,36.5,"W, 13-7",Won,Under,1997
323,13,@DET,8.0,43.0,"L, 20-55",Lost,Over,1997
324,14,BUF,1.5,37.0,"W, 20-3",Won,Under,1997
325,15,@STL,3.0,41.0,"W, 13-10",Won,Under,1997
326,16,@TAM,7.5,36.5,"L, 15-31",Lost,Over,1997
327,1,JAX,10.0,41.0,"L, 23-24",Won,Over,1998
328,2,@PIT,11.5,42.0,"L, 12-17",Won,Under,1998
329,3,@TAM,7.5,37.0,"L, 15-27",Lost,Over,1998
330,4,MIN,6.5,40.0,"L, 28-31",Won,Over,1998
331,5,DET,-2.0,38.0,"W, 31-27",Won,Over,1998
332,6,@ARI,3.0,42.5,"L, 7-20",Lost,Under,1998
333,7,DAL,3.0,40.5,"W, 13-12",Won,Under,1998
334,8,@TEN,6.0,40.5,"W, 23-20",Won,Over,1998
335,9,STL,-3.0,38.5,"L, 12-20",Lost,Under,1998
336,10,@DET,6.5,39.0,"L, 3-26",Lost,Under,1998
337,11,@ATL,12.0,41.5,"L, 13-20",Won,Under,1998
338,12,TAM,3.5,36.0,"L, 17-31",Lost,Over,1998
339,13,@MIN,16.0,46.0,"L, 22-48",Lost,Over,1998
340,14,@GNB,13.5,42.0,"L, 20-26",Won,Over,1998
341,15,BAL,0.0,37.0,"W, 24-3",Won,Under,1998
342,16,GNB,7.0,40.5,"L, 13-16",Won,Under,1998
343,1,KAN,3.0,38.0,"W, 20-17",Won,Under,1999
344,2,SEA,3.5,39.0,"L, 13-14",Won,Under,1999
345,3,@OAK,7.0,38.0,"L, 17-24",Push,Over,1999
346,4,NOR,1.0,37.0,"W, 14-10",Won,Under,1999
347,5,@MIN,13.0,43.5,"W, 24-22",Won,Over,1999
348,6,PHI,-6.5,35.0,"L, 16-20",Lost,Over,1999
349,7,@TAM,8.0,36.5,"L, 3-6",Won,Under,1999
350,8,@WAS,8.5,44.0,"L, 22-48",Lost,Over,1999
351,9,@GNB,9.0,40.5,"W, 14-13",Won,Under,1999
352,10,MIN,6.5,43.0,"L, 24-27",Won,Over,1999
353,11,@SDG,0.0,36.0,"W, 23-20",Won,Over,1999
354,12,@DET,6.0,44.0,"L, 17-21",Won,Under,1999
355,13,GNB,3.5,39.0,"L, 19-35",Lost,Over,1999
356,14,DET,3.0,37.0,"W, 28-10",Won,Over,1999
357,15,@STL,10.0,46.5,"L, 12-34",Lost,Under,1999
358,16,TAM,3.5,34.0,"L, 6-20",Lost,Under,1999
359,1,@MIN,4.5,46.5,"L, 27-30",Won,Over,2000
360,2,@TAM,7.0,36.5,"L, 0-41",Lost,Over,2000
361,3,NYG,-2.0,42.0,"L, 7-14",Lost,Under,2000
362,4,DET,-1.0,37.5,"L, 14-21",Lost,Under,2000
363,5,@GNB,5.5,41.0,"W, 27-24",Won,Over,2000
364,6,NOR,-5.5,40.0,"L, 10-31",Lost,Over,2000
365,7,MIN,6.0,44.0,"L, 16-28",Lost,Push,2000
366,8,@PHI,6.5,41.0,"L, 9-13",Won,Under,2000
367,9,IND,7.0,45.0,"W, 27-24",Won,Over,2000
368,10,@BUF,7.0,39.5,"L, 3-20",Lost,Under,2000
369,11,TAM,8.0,36.0,"W, 13-10",Won,Under,2000
370,12,@NYJ,7.0,39.5,"L, 10-17",Push,Under,2000
371,13,GNB,2.5,39.0,"L, 6-28",Lost,Under,2000
372,14,NWE,-2.0,36.5,"W, 24-17",Won,Over,2000
373,15,@SFO,6.0,45.5,"L, 0-17",Lost,Under,2000
374,16,@DET,10.0,37.0,"W, 23-20",Won,Over,2000
375,1,@BAL,10.5,33.5,"L, 6-17",Lost,Under,2001
376,2,MIN,3.0,43.5,"W, 17-10",Won,Under,2001
377,3,@ATL,3.5,39.5,"W, 31-3",Won,Under,2001
378,4,ARI,-7.0,39.5,"W, 20-13",Push,Under,2001
379,5,@CIN,1.0,36.0,"W, 24-0",Won,Under,2001
380,6,SFO,-2.0,39.0,"W, 37-31",Won,Over,2001
381,7,CLE,-4.5,34.0,"W, 27-21",Won,Over,2001
382,8,GNB,2.5,37.5,"L, 12-20",Lost,Under,2001
383,9,@TAM,5.0,35.0,"W, 27-24",Won,Over,2001
384,10,@MIN,3.0,45.0,"W, 13-6",Won,Under,2001
385,11,DET,-7.0,38.0,"W, 13-10",Lost,Under,2001
386,12,@GNB,5.5,37.5,"L, 7-17",Lost,Under,2001
387,13,TAM,-2.5,33.0,"W, 27-3",Won,Under,2001
388,14,@WAS,1.0,33.0,"W, 20-15",Won,Over,2001
389,15,@DET,-5.5,38.5,"W, 24-0",Won,Under,2001
390,16,JAX,-6.0,33.5,"W, 33-13",Won,Over,2001
391,17,PHI,-3.0,32.5,"L, 19-33",Lost,Over,2001
392,1,MIN,-4.5,41.0,"W, 27-23",Lost,Over,2002
393,2,@ATL,2.5,45.0,"W, 14-13",Won,Under,2002
394,3,NOR,2.0,40.5,"L, 23-29",Lost,Over,2002
395,4,@BUF,3.0,46.5,"L, 27-33",Lost,Over,2002
396,5,GNB,-1.0,44.0,"L, 21-34",Lost,Over,2002
397,6,@DET,-3.0,44.5,"L, 20-23",Lost,Under,2002
398,7,@MIN,2.0,46.0,"L, 7-25",Lost,Under,2002
399,8,PHI,7.0,37.5,"L, 13-19",Won,Under,2002
400,9,NWE,5.0,39.0,"L, 30-33",Won,Over,2002
401,10,@STL,10.5,43.5,"L, 16-21",Won,Under,2002
402,11,DET,-5.0,37.5,"W, 20-17",Lost,Under,2002
403,12,@GNB,9.5,37.5,"L, 20-30",Lost,Over,2002
404,13,@MIA,10.5,37.0,"L, 9-27",Lost,Under,2002
