,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
56,9,@RAM,6.0,47.0,"L, 13-20",Lost,Under,1981
57,10,@WAS,2.0,44.0,"L, 31-33",Push,Over,1981
58,11,DAL,3.0,46.0,"W, 27-24",Won,Over,1981
59,12,@CHI,-1.0,39.0,"W, 23-7",Won,Under,1981
60,13,KAN,-3.0,44.0,"W, 27-10",Won,Under,1981
61,14,@GNB,-2.0,41.0,"L, 17-31",Lost,Over,1981
62,15,MIN,-4.0,43.0,"W, 45-7",Won,Over,1981
63,16,TAM,-6.0,41.0,"L, 17-20",Lost,Under,1981
64,1,CHI,-5.5,37.0,"W, 17-10",Won,Under,1982
65,2,@RAM,1.5,44.0,"W, 19-14",Won,Under,1982
66,3,@CHI,-3.5,32.0,"L, 17-20",Lost,Over,1982
67,4,NYG,-4.0,36.0,"L, 6-13",Lost,Under,1982
68,5,NYJ,-1.0,39.0,"L, 13-28",Lost,Over,1982
69,6,@GNB,5.5,41.0,"W, 30-10",Won,Under,1982
70,7,MIN,-4.0,38.0,"L, 31-34",Lost,Over,1982
71,8,@TAM,3.5,36.0,"L, 21-23",Won,Over,1982
72,9,GNB,0.0,43.0,"W, 27-24",Won,Over,1982
73,10,@WAS,6.0,37.0,"L, 7-31",Lost,Over,1982
74,1,@TAM,3.0,38.0,"W, 11-0",Won,Under,1983
75,2,CLE,-3.0,39.0,"L, 26-31",Lost,Over,1983
76,3,ATL,-3.0,38.5,"L, 14-30",Lost,Over,1983
77,4,@MIN,2.5,41.0,"L, 17-20",Lost,Under,1983
78,5,@RAM,4.5,43.5,"L, 10-21",Lost,Under,1983
79,6,GNB,1.0,48.0,"W, 38-14",Won,Over,1983
80,7,CHI,-3.0,42.5,"W, 31-17",Won,Over,1983
81,8,@WAS,7.5,43.0,"L, 17-38",Lost,Over,1983
82,9,@CHI,2.5,41.5,"W, 38-17",Won,Over,1983
83,10,NYG,-5.0,44.0,"W, 15-9",Won,Under,1983
84,11,@HOU,-6.0,43.5,"L, 17-27",Lost,Over,1983
85,12,@GNB,4.0,48.5,"W, 23-20",Won,Under,1983
86,13,PIT,2.5,40.5,"W, 45-3",Won,Over,1983
87,14,MIN,-3.0,44.5,"W, 13-2",Won,Under,1983
88,15,@CIN,3.0,42.0,"L, 9-17",Lost,Under,1983
89,16,TAM,-10.0,39.5,"W, 23-20",Lost,Over,1983
90,17,@SFO,7.5,41.0,"L, 23-24",Won,Over,1983
91,1,SFO,2.5,43.0,"L, 27-30",Lost,Over,1984
92,2,@ATL,3.0,47.0,"W, 27-24",Won,Over,1984
93,3,@TAM,-3.5,40.5,"L, 17-21",Lost,Under,1984
94,4,MIN,-6.0,46.0,"L, 28-29",Lost,Over,1984
95,5,@SDG,5.0,50.0,"L, 24-27",Won,Over,1984
96,6,DEN,-3.0,42.0,"L, 7-28",Lost,Under,1984
97,7,TAM,-3.0,44.0,"W, 13-7",Won,Under,1984
98,8,@MIN,1.0,44.5,"W, 16-14",Won,Under,1984
99,9,@GNB,2.5,45.0,"L, 9-41",Lost,Over,1984
100,10,PHI,-3.5,40.0,"T, 23-23",Lost,Over,1984
101,11,@WAS,9.0,44.0,"L, 14-28",Lost,Under,1984
102,12,@CHI,7.0,40.0,"L, 14-16",Won,Under,1984
103,13,GNB,3.0,44.0,"W, 31-28",Won,Over,1984
104,14,@SEA,11.5,43.5,"L, 17-38",Lost,Over,1984
105,15,RAI,6.5,45.0,"L, 3-24",Lost,Under,1984
106,16,CHI,-2.0,35.5,"L, 13-30",Lost,Over,1984
107,1,@ATL,3.0,41.5,"W, 28-27",Won,Over,1985
108,2,DAL,5.0,45.0,"W, 26-21",Won,Over,1985
109,3,@IND,-5.0,43.0,"L, 6-14",Lost,Under,1985
110,4,TAM,-4.0,42.0,"W, 30-9",Won,Under,1985
111,5,@GNB,3.5,46.5,"L, 10-43",Lost,Over,1985
112,6,@WAS,9.5,43.0,"L, 3-24",Lost,Under,1985
113,7,SFO,10.5,46.5,"W, 23-21",Won,Under,1985
114,8,MIA,6.5,47.0,"W, 31-21",Won,Over,1985
115,9,@MIN,3.5,43.0,"L, 13-16",Won,Under,1985
116,10,@CHI,9.5,39.5,"L, 3-24",Lost,Under,1985
117,11,MIN,-3.0,38.5,"W, 41-21",Won,Over,1985
118,12,@TAM,-1.0,45.0,"L, 16-19",Lost,Under,1985
119,13,NYJ,3.5,42.5,"W, 31-20",Won,Over,1985
120,14,@NWE,8.0,40.0,"L, 6-23",Lost,Under,1985
121,15,GNB,-6.0,46.5,"L, 23-26",Lost,Over,1985
122,16,CHI,6.5,40.0,"L, 17-37",Lost,Over,1985
123,1,@MIN,3.5,42.5,"W, 13-10",Won,Under,1986
124,2,DAL,2.5,42.0,"L, 7-31",Lost,Under,1986
125,3,TAM,-9.0,42.0,"L, 20-24",Lost,Over,1986
126,4,@CLE,8.5,41.5,"L, 21-24",Won,Over,1986
127,5,HOU,-3.0,41.0,"W, 24-13",Won,Under,1986
128,6,@GNB,-2.5,39.5,"W, 21-14",Won,Under,1986
129,7,@RAM,7.0,37.5,"L, 10-14",Won,Under,1986
130,8,@CHI,14.5,39.0,"L, 7-13",Won,Under,1986
131,9,CIN,-2.5,44.0,"L, 17-24",Lost,Under,1986
132,10,MIN,3.0,41.0,"L, 10-24",Lost,Under,1986
133,11,@PHI,3.5,35.0,"W, 13-11",Won,Under,1986
134,12,@TAM,-3.5,38.0,"W, 38-17",Won,Over,1986
135,13,GNB,-5.0,40.0,"L, 40-44",Lost,Over,1986
136,14,@PIT,4.5,36.0,"L, 17-27",Lost,Over,1986
137,15,CHI,9.5,38.0,"L, 13-16",Won,Under,1986
138,16,ATL,-3.0,39.0,"L, 6-20",Lost,Under,1986
139,1,@MIN,6.5,41.0,"L, 19-34",Lost,Over,1987
140,2,@RAI,7.5,36.5,"L, 7-27",Lost,Under,1987
141,3,TAM,2.0,0.0,"L, 27-31",Lost,Over,1987
142,4,@GNB,7.0,0.0,"W, 19-16",Won,Over,1987
143,5,SEA,3.0,0.0,"L, 14-37",Lost,Over,1987
144,6,GNB,-5.0,39.0,"L, 33-34",Lost,Over,1987
145,7,@DEN,10.5,46.0,"L, 0-34",Lost,Under,1987
146,8,DAL,5.0,43.0,"W, 27-17",Won,Over,1987
147,9,@WAS,13.5,43.0,"L, 13-20",Won,Under,1987
148,10,@CHI,12.0,41.5,"L, 10-30",Lost,Under,1987
149,11,KAN,-5.0,42.0,"L, 20-27",Lost,Over,1987
150,12,RAM,3.5,44.0,"L, 16-37",Lost,Over,1987
151,13,@TAM,6.0,47.5,"W, 20-10",Won,Under,1987
152,14,MIN,6.0,46.0,"L, 14-17",Won,Under,1987
153,15,@ATL,-1.0,42.0,"W, 30-13",Won,Over,1987
154,1,ATL,-4.0,43.0,"W, 31-17",Won,Over,1988
155,2,@RAM,10.0,43.0,"L, 10-17",Won,Under,1988
156,3,NOR,5.5,44.0,"L, 14-22",Lost,Under,1988
157,4,NYJ,2.0,40.0,"L, 10-17",Lost,Under,1988
158,5,@SFO,13.5,43.0,"L, 13-20",Won,Under,1988
159,6,CHI,7.0,37.0,"L, 7-24",Lost,Under,1988
160,7,@NYG,11.0,39.0,"L, 10-30",Lost,Over,1988
161,8,@KAN,6.5,37.0,"W, 7-6",Won,Under,1988
162,9,NYG,7.0,37.0,"L, 10-13",Won,Under,1988
163,10,@MIN,11.0,39.0,"L, 17-44",Lost,Over,1988
164,11,TAM,-2.5,38.0,"L, 20-23",Lost,Over,1988
165,12,@GNB,4.0,36.0,"W, 19-9",Won,Under,1988
166,13,MIN,6.5,38.0,"L, 0-23",Lost,Under,1988
167,14,GNB,-3.5,36.0,"W, 30-14",Won,Over,1988
168,15,@CHI,10.0,33.0,"L, 12-13",Won,Under,1988
169,16,@TAM,3.0,37.0,"L, 10-21",Lost,Under,1988
170,1,PHO,1.5,40.0,"L, 13-16",Lost,Under,1989
171,2,@NYG,10.5,39.0,"L, 14-24",Won,Under,1989
172,3,CHI,7.0,38.0,"L, 27-47",Lost,Over,1989
173,4,PIT,-2.5,44.0,"L, 3-23",Lost,Under,1989
174,5,@MIN,12.0,42.0,"L, 17-24",Won,Under,1989
175,6,@TAM,6.5,40.0,"W, 17-16",Won,Under,1989
176,7,MIN,7.5,40.0,"L, 7-20",Lost,Under,1989
177,8,@GNB,6.0,42.0,"L, 20-23",Won,Over,1989
178,9,@HOU,10.0,44.0,"L, 31-35",Won,Over,1989
179,10,GNB,1.5,43.5,"W, 31-22",Won,Over,1989
180,11,@CIN,7.5,43.5,"L, 7-42",Lost,Over,1989
181,12,CLE,7.0,41.0,"W, 13-10",Won,Under,1989
182,13,NOR,4.0,40.0,"W, 21-14",Won,Under,1989
183,14,@CHI,6.5,36.0,"W, 27-17",Won,Over,1989
184,15,TAM,-3.0,40.5,"W, 33-7",Won,Under,1989
185,16,@ATL,-3.0,41.5,"W, 31-24",Won,Over,1989
186,1,TAM,-6.5,43.0,"L, 21-38",Lost,Over,1990
187,2,ATL,-3.5,50.0,"W, 21-14",Won,Under,1990
188,3,@TAM,3.0,47.0,"L, 20-23",Push,Under,1990
189,4,GNB,-2.5,46.0,"L, 21-24",Lost,Under,1990
190,5,@MIN,7.0,43.0,"W, 34-27",Won,Over,1990
191,6,@KAN,6.5,41.0,"L, 24-43",Lost,Over,1990
192,7,@NOR,5.0,43.0,"W, 27-10",Won,Under,1990
193,8,WAS,3.0,43.0,"L, 38-41",Push,Over,1990
194,9,MIN,-2.5,46.0,"L, 7-17",Lost,Under,1990
195,10,@NYG,12.5,40.0,"L, 0-20",Lost,Under,1990
196,11,DEN,-1.0,45.0,"W, 40-27",Won,Over,1990
197,12,@CHI,8.5,38.0,"L, 17-23",Won,Over,1990
198,13,RAI,3.5,43.0,"L, 31-38",Lost,Over,1990
199,14,CHI,3.0,44.0,"W, 38-21",Won,Over,1990
200,15,@GNB,-3.0,36.0,"W, 24-17",Won,Over,1990
201,16,@SEA,3.0,47.0,"L, 10-30",Lost,Under,1990
202,1,@WAS,7.5,44.0,"L, 0-45",Lost,Over,1991
203,2,GNB,-2.0,44.0,"W, 23-14",Won,Under,1991
204,3,MIA,3.0,44.0,"W, 17-13",Won,Under,1991
205,4,@IND,-1.0,37.0,"W, 33-24",Won,Over,1991
206,5,TAM,-6.0,40.0,"W, 31-3",Won,Under,1991
207,6,MIN,-3.0,40.0,"W, 24-20",Won,Over,1991
208,7,@SFO,7.0,42.0,"L, 3-35",Lost,Under,1991
209,8,DAL,-2.5,44.0,"W, 34-10",Won,Push,1991
210,9,@CHI,7.0,32.0,"L, 10-20",Lost,Under,1991
211,10,@TAM,-3.0,36.0,"L, 21-30",Lost,Over,1991
212,11,RAM,-4.5,46.0,"W, 21-10",Won,Under,1991
213,12,@MIN,6.0,42.0,"W, 34-14",Won,Over,1991
214,13,CHI,-3.0,41.0,"W, 16-6",Won,Under,1991
215,14,NYJ,-5.5,42.0,"W, 34-20",Won,Over,1991
216,15,@GNB,-3.0,34.0,"W, 21-17",Won,Over,1991
217,16,@BUF,5.0,41.0,"W, 17-14",Won,Under,1991
218,17,DAL,0.0,43.0,"W, 38-6",Won,Over,1991
219,18,@WAS,14.0,43.0,"L, 10-41",Lost,Over,1991
220,1,@CHI,3.5,37.0,"L, 24-27",Won,Over,1992
221,2,MIN,-3.5,43.0,"W, 31-17",Won,Over,1992
222,3,@WAS,9.0,45.0,"L, 10-13",Won,Under,1992
223,4,TAM,-10.5,41.0,"L, 23-27",Lost,Over,1992
224,5,NOR,0.0,36.0,"L, 7-13",Lost,Under,1992
225,6,@MIN,5.5,43.0,"L, 14-31",Lost,Over,1992
226,7,@TAM,2.5,40.0,"W, 38-7",Won,Over,1992
227,8,GNB,-10.0,39.0,"L, 13-27",Lost,Over,1992
228,9,DAL,6.5,41.0,"L, 3-37",Lost,Under,1992
229,10,@PIT,11.0,34.0,"L, 14-17",Won,Under,1992
230,11,@CIN,2.5,38.0,"W, 19-13",Won,Under,1992
231,12,HOU,1.5,41.0,"L, 21-24",Lost,Over,1992
232,13,@GNB,3.5,35.0,"L, 10-38",Lost,Over,1992
233,14,CLE,3.5,37.0,"W, 24-14",Won,Over,1992
234,15,CHI,-3.0,40.0,"W, 16-3",Won,Under,1992
235,16,@SFO,13.5,37.0,"L, 6-24",Lost,Under,1992
236,1,ATL,-5.0,44.0,"W, 30-13",Won,Under,1993
237,2,@NWE,-7.0,38.0,"W, 19-16",Lost,Under,1993
238,3,@NOR,5.0,41.0,"L, 3-14",Lost,Under,1993
239,4,PHO,-5.0,36.5,"W, 26-20",Won,Over,1993
240,5,@TAM,-7.0,37.5,"L, 10-27",Lost,Under,1993
241,6,SEA,-5.5,34.5,"W, 30-10",Won,Over,1993
242,7,@RAM,-1.0,37.5,"W, 16-13",Won,Under,1993
243,8,@MIN,4.0,35.0,"W, 30-27",Won,Over,1993
244,9,TAM,-12.0,40.0,"W, 23-0",Won,Under,1993
245,10,@GNB,3.5,36.5,"L, 17-26",Lost,Over,1993
246,11,CHI,-7.0,36.0,"L, 6-10",Lost,Under,1993
247,12,MIN,-3.0,35.5,"L, 0-13",Lost,Under,1993
248,13,@PHO,7.0,35.0,"W, 21-14",Won,Push,1993
249,14,SFO,8.0,41.0,"L, 17-55",Lost,Over,1993
250,15,@CHI,3.0,28.0,"W, 20-14",Won,Over,1993
251,16,GNB,1.0,37.0,"W, 30-20",Won,Over,1993
252,17,GNB,-1.5,38.5,"L, 24-28",Lost,Over,1993
253,1,ATL,-5.0,45.0,"W, 31-28",Lost,Over,1994
254,2,@MIN,4.5,42.5,"L, 3-10",Lost,Under,1994
255,3,@DAL,13.0,44.5,"W, 20-17",Won,Under,1994
256,4,NWE,-3.0,48.0,"L, 17-23",Lost,Under,1994
257,5,@TAM,-3.0,38.5,"L, 14-24",Lost,Under,1994
258,6,SFO,4.5,44.0,"L, 21-27",Lost,Over,1994
259,7,CHI,-4.0,37.0,"W, 21-16",Won,Push,1994
260,8,@NYG,1.0,34.5,"W, 28-25",Won,Over,1994
261,9,@GNB,5.5,35.5,"L, 30-38",Lost,Over,1994
262,10,TAM,-10.0,37.0,"W, 14-9",Lost,Under,1994
263,11,@CHI,3.0,34.5,"L, 10-20",Lost,Under,1994
264,12,BUF,1.5,39.0,"W, 35-21",Won,Over,1994
265,13,GNB,-1.5,38.5,"W, 34-31",Won,Over,1994
266,14,@NYJ,3.0,37.5,"W, 18-7",Won,Under,1994
267,15,MIN,-1.5,42.0,"W, 41-19",Won,Over,1994
268,16,@MIA,3.5,45.5,"L, 20-27",Lost,Over,1994
269,17,@GNB,4.5,40.0,"L, 12-16",Won,Under,1994
270,1,@PIT,5.5,37.0,"L, 20-23",Won,Over,1995
271,2,@MIN,3.0,41.5,"L, 10-20",Lost,Under,1995
272,3,ARI,-6.5,37.0,"L, 17-20",Lost,Push,1995
273,4,SFO,11.0,48.0,"W, 27-24",Won,Over,1995
274,5,CLE,1.5,39.0,"W, 38-20",Won,Over,1995
275,6,@GNB,3.5,40.0,"L, 21-30",Lost,Over,1995
276,7,@WAS,-1.0,43.0,"L, 30-36",Lost,Over,1995
277,8,GNB,-2.5,45.0,"W, 24-16",Won,Under,1995
278,9,@ATL,1.0,46.0,"L, 22-34",Lost,Over,1995
279,10,TAM,-5.5,41.0,"W, 27-24",Lost,Over,1995
280,11,@CHI,3.0,43.5,"W, 24-17",Won,Under,1995
281,12,MIN,-3.0,46.0,"W, 44-38",Won,Over,1995
282,13,CHI,-3.0,48.5,"W, 27-7",Won,Under,1995
283,14,@HOU,-2.5,44.5,"W, 24-17",Won,Under,1995
284,15,JAX,-13.0,46.5,"W, 44-0",Won,Under,1995
285,16,@TAM,-7.0,42.0,"W, 37-10",Won,Over,1995
286,17,@PHI,-3.0,42.0,"L, 37-58",Lost,Over,1995
287,1,@MIN,2.5,46.0,"L, 13-17",Lost,Under,1996
288,2,TAM,-11.0,42.0,"W, 21-6",Won,Under,1996
289,3,@PHI,1.5,42.5,"L, 17-24",Lost,Under,1996
290,4,CHI,-4.5,42.0,"W, 35-16",Won,Over,1996
291,5,@TAM,-6.5,40.0,"W, 27-0",Won,Under,1996
292,6,ATL,-10.0,44.0,"W, 28-24",Lost,Over,1996
293,7,@OAK,1.0,41.5,"L, 21-37",Lost,Over,1996
294,8,NYG,-10.0,41.0,"L, 7-35",Lost,Over,1996
295,9,@GNB,11.0,44.0,"L, 18-28",Won,Over,1996
296,10,@SDG,3.5,44.0,"L, 21-27",Lost,Over,1996
297,11,SEA,-4.5,45.0,"W, 17-16",Lost,Under,1996
298,12,@CHI,3.0,39.0,"L, 14-31",Lost,Over,1996
299,13,KAN,2.0,42.0,"L, 24-28",Lost,Over,1996
300,14,MIN,-2.5,44.0,"L, 22-24",Lost,Over,1996
301,15,GNB,8.0,47.0,"L, 3-31",Lost,Under,1996
302,16,@SFO,12.5,44.0,"L, 14-24",Won,Under,1996
303,1,ATL,-7.5,41.5,"W, 28-17",Won,Over,1997
304,2,TAM,-5.0,40.0,"L, 17-24",Lost,Over,1997
305,3,@CHI,2.5,41.0,"W, 32-7",Won,Under,1997
306,4,@NOR,-5.5,39.5,"L, 17-35",Lost,Over,1997
307,5,GNB,7.5,44.5,"W, 26-15",Won,Under,1997
308,6,@BUF,3.5,41.0,"L, 13-22",Lost,Under,1997
309,7,@TAM,5.5,39.0,"W, 27-9",Won,Under,1997
310,8,NYG,-6.5,39.0,"L, 20-26",Lost,Over,1997
311,9,@GNB,10.0,43.0,"L, 10-20",Push,Under,1997
312,10,@WAS,4.0,41.0,"L, 7-30",Lost,Under,1997
313,11,MIN,1.0,43.0,"W, 38-15",Won,Over,1997
314,12,IND,-8.5,42.5,"W, 32-10",Won,Under,1997
315,13,CHI,-8.0,43.0,"W, 55-20",Won,Over,1997
316,14,@MIA,3.5,43.0,"L, 30-33",Won,Over,1997
317,15,@MIN,2.5,46.0,"W, 14-13",Won,Under,1997
318,16,NYJ,-5.5,43.0,"W, 13-10",Lost,Under,1997
319,17,@TAM,3.0,38.5,"L, 10-20",Lost,Under,1997
320,1,@GNB,9.5,44.5,"L, 19-38",Lost,Over,1998
321,2,CIN,-7.0,44.5,"L, 28-34",Lost,Over,1998
322,3,@MIN,6.5,44.0,"L, 6-29",Lost,Under,1998
323,4,TAM,1.5,39.5,"W, 27-6",Won,Under,1998
324,5,@CHI,2.0,38.0,"L, 27-31",Lost,Over,1998
325,6,GNB,7.0,44.0,"W, 27-20",Won,Over,1998
326,7,MIN,5.0,47.0,"L, 13-34",Lost,Push,1998
327,8,ARI,-6.0,42.5,"L, 15-17",Lost,Under,1998
328,9,@PHI,-4.0,36.5,"L, 9-10",Lost,Under,1998
329,10,CHI,-6.5,39.0,"W, 26-3",Won,Under,1998
330,11,@TAM,6.0,36.0,"W, 28-25",Won,Over,1998
331,12,PIT,2.5,41.0,"W, 19-16",Won,Under,1998
332,13,@JAX,7.0,44.5,"L, 22-37",Lost,Over,1998
333,14,@SFO,10.0,48.0,"L, 13-35",Lost,Push,1998
334,15,ATL,6.5,45.0,"L, 17-24",Lost,Under,1998
335,16,@BAL,2.0,38.5,"L, 10-19",Lost,Under,1998
336,1,@SEA,9.5,42.0,"W, 28-20",Won,Over,1999
337,2,GNB,6.5,43.0,"W, 23-15",Won,Under,1999
338,3,@KAN,3.5,39.5,"L, 21-31",Lost,Over,1999
339,4,SDG,-3.5,40.0,"L, 10-20",Lost,Under,1999
340,5,MIN,3.5,45.0,"W, 25-23",Won,Over,1999
341,6,@CAR,4.5,43.5,"W, 24-9",Won,Under,1999
342,7,TAM,2.5,35.0,"W, 20-3",Won,Under,1999
343,8,STL,4.0,45.0,"W, 31-27",Won,Over,1999
344,9,@ARI,-5.5,35.5,"L, 19-23",Lost,Over,1999
345,10,@GNB,4.0,39.0,"L, 17-26",Lost,Over,1999
346,11,CHI,-6.0,44.0,"W, 21-17",Lost,Under,1999
347,12,WAS,-3.5,49.5,"W, 33-17",Won,Over,1999
348,13,@TAM,4.0,36.0,"L, 16-23",Lost,Over,1999
349,14,@CHI,-3.0,37.0,"L, 10-28",Lost,Over,1999
350,15,DEN,-4.5,43.5,"L, 7-17",Lost,Under,1999
351,16,@MIN,7.0,48.5,"L, 17-24",Push,Under,1999
352,17,@WAS,6.0,46.0,"L, 13-27",Lost,Under,1999
353,1,@NOR,0.0,40.5,"W, 14-10",Won,Under,2000
354,2,WAS,5.5,43.0,"W, 15-10",Won,Under,2000
355,3,TAM,3.0,34.5,"L, 10-31",Lost,Over,2000
356,4,@CHI,1.0,37.5,"W, 21-14",Won,Under,2000
357,5,MIN,-1.0,42.5,"L, 24-31",Lost,Over,2000
358,6,GNB,-3.0,43.0,"W, 31-24",Won,Over,2000
359,7,@TAM,8.0,37.5,"W, 28-14",Won,Over,2000
360,8,@IND,7.0,47.0,"L, 18-30",Lost,Over,2000
361,9,MIA,-2.5,39.0,"L, 8-23",Lost,Under,2000
362,10,ATL,-8.5,40.0,"W, 13-10",Lost,Under,2000
363,11,@NYG,5.0,36.5,"W, 31-21",Won,Over,2000
364,12,NWE,-6.5,38.0,"W, 34-9",Won,Over,2000
365,13,@MIN,9.0,48.5,"L, 17-24",Won,Under,2000
366,14,@GNB,3.5,41.0,"L, 13-26",Lost,Under,2000
367,15,@NYJ,6.5,39.5,"W, 10-7",Won,Under,2000
368,16,CHI,-10.0,37.0,"L, 20-23",Lost,Over,2000
369,1,@GNB,5.5,41.5,"L, 6-28",Lost,Under,2001
370,2,@CLE,-1.5,33.0,"L, 14-24",Lost,Over,2001
371,3,STL,12.5,48.5,"L, 0-35",Lost,Under,2001
372,4,@MIN,10.0,44.0,"L, 26-31",Won,Over,2001
373,5,TEN,5.5,38.5,"L, 24-27",Won,Over,2001
374,6,CIN,-3.0,39.5,"L, 27-31",Lost,Over,2001
375,7,@SFO,8.5,47.0,"L, 13-21",Won,Under,2001
376,8,TAM,5.0,40.0,"L, 17-20",Won,Under,2001
377,9,@ARI,2.0,39.5,"L, 38-45",Lost,Over,2001
378,10,GNB,7.0,47.0,"L, 27-29",Won,Over,2001
379,11,@CHI,7.0,38.0,"L, 10-13",Won,Under,2001
380,12,@TAM,8.0,36.5,"L, 12-15",Won,Under,2001
381,13,MIN,3.0,46.5,"W, 27-24",Won,Over,2001
382,14,@PIT,10.0,36.0,"L, 14-47",Lost,Over,2001
383,15,CHI,5.5,38.5,"L, 0-24",Lost,Under,2001
384,16,DAL,3.0,36.0,"W, 15-10",Won,Under,2001
385,1,@MIA,9.5,35.5,"L, 21-49",Lost,Over,2002
386,2,@CAR,3.0,35.5,"L, 7-31",Lost,Over,2002
387,3,GNB,7.5,44.0,"L, 31-37",Won,Over,2002
388,4,NOR,9.0,45.0,"W, 26-21",Won,Over,2002
389,5,@MIN,4.5,49.0,"L, 24-31",Lost,Over,2002
390,6,CHI,3.0,44.5,"W, 23-20",Won,Under,2002
391,7,@BUF,7.5,50.0,"L, 17-24",Won,Under,2002
392,8,DAL,-3.0,37.0,"W, 9-7",Lost,Under,2002
393,9,@GNB,10.5,42.0,"L, 14-40",Lost,Over,2002
394,10,NYJ,3.0,43.0,"L, 14-31",Lost,Over,2002
395,11,@CHI,5.0,37.5,"L, 17-20",Won,Under,2002
396,12,NWE,6.0,46.0,"L, 12-20",Lost,Under,2002
397,13,@ARI,-1.0,39.5,"L, 20-23",Lost,Over,2002
398,14,TAM,9.5,37.0,"L, 20-23",Won,Over,2002
399,15,@ATL,10.5,44.0,"L, 15-36",Lost,Over,2002
400,16,MIN,3.5,47.0,"L, 36-38",Won,Over,2002
401,1,ARI,-3.5,39.0,"W, 42-24",Won,Over,2003
402,2,@GNB,7.0,45.5,"L, 6-31",Lost,Under,2003
403,3,MIN,4.0,47.5,"L, 13-23",Lost,Under,2003
404,4,@DEN,12.0,44.0,"L, 16-20",Won,Under,2003
