,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
189,2,RAM,3.0,47.0,"L, 14-35",Lost,Over,1990
190,3,DET,-3.0,47.0,"W, 23-20",Push,Under,1990
191,4,@MIN,8.0,40.0,"W, 23-20",Won,Over,1990
192,5,@DAL,-2.5,40.0,"L, 10-14",Lost,Under,1990
193,6,GNB,-2.5,44.0,"W, 26-14",Won,Under,1990
194,7,DAL,-8.5,38.0,"L, 13-17",Lost,Under,1990
195,8,@SDG,3.5,36.0,"L, 10-41",Lost,Over,1990
196,9,CHI,5.0,39.0,"L, 6-26",Lost,Under,1990
197,10,@NOR,7.0,38.0,"L, 7-35",Lost,Over,1990
198,11,@SFO,14.5,43.0,"L, 7-31",Lost,Under,1990
199,12,@GNB,7.5,39.0,"L, 10-20",Lost,Under,1990
200,13,ATL,2.5,42.0,"W, 23-17",Won,Under,1990
201,14,MIN,6.5,38.0,"W, 26-13",Won,Over,1990
202,15,@CHI,6.5,35.0,"L, 14-27",Lost,Over,1990
203,16,NYJ,-3.5,41.0,"L, 14-16",Lost,Under,1990
204,1,@NYJ,2.5,40.0,"L, 13-16",Lost,Under,1991
205,2,CHI,3.5,36.0,"L, 20-21",Won,Over,1991
206,3,@GNB,3.5,38.0,"L, 13-15",Won,Under,1991
207,4,BUF,8.0,44.0,"L, 10-17",Won,Under,1991
208,5,@DET,6.0,40.0,"L, 3-31",Lost,Under,1991
209,6,PHI,3.0,32.0,"W, 14-13",Won,Under,1991
210,7,@NOR,13.0,32.0,"L, 7-23",Lost,Under,1991
211,8,GNB,-2.5,34.0,"L, 0-27",Lost,Under,1991
212,9,@MIN,11.5,36.0,"L, 13-28",Lost,Over,1991
213,10,DET,3.0,36.0,"W, 30-21",Won,Over,1991
214,11,@ATL,6.5,38.0,"L, 7-43",Lost,Over,1991
215,12,NYG,9.0,34.0,"L, 14-21",Won,Over,1991
216,13,@MIA,9.0,38.0,"L, 14-33",Lost,Over,1991
217,14,MIN,4.0,38.0,"L, 24-26",Won,Over,1991
218,15,@CHI,13.0,34.0,"L, 0-27",Lost,Under,1991
219,16,IND,-5.5,35.0,"W, 17-3",Won,Under,1991
220,1,PHO,-1.0,37.0,"W, 23-7",Won,Under,1992
221,2,GNB,-2.5,37.0,"W, 31-3",Won,Under,1992
222,3,@MIN,7.0,39.0,"L, 20-26",Won,Over,1992
223,4,@DET,10.5,41.0,"W, 27-23",Won,Over,1992
224,5,IND,-10.0,35.0,"L, 14-24",Lost,Over,1992
225,6,@CHI,5.5,40.0,"L, 14-31",Lost,Over,1992
226,7,DET,-2.5,40.0,"L, 7-38",Lost,Over,1992
227,8,@NOR,11.5,36.0,"L, 21-23",Won,Over,1992
228,9,MIN,6.0,40.0,"L, 7-35",Lost,Over,1992
229,10,CHI,6.5,41.0,"W, 20-17",Won,Under,1992
230,11,@SDG,8.5,37.0,"L, 14-29",Lost,Over,1992
231,12,@GNB,5.5,36.0,"L, 14-19",Won,Under,1992
232,13,RAM,-1.0,39.0,"L, 27-31",Lost,Over,1992
233,14,ATL,1.0,41.0,"L, 7-35",Lost,Over,1992
234,15,@SFO,20.0,41.0,"L, 14-21",Won,Under,1992
235,16,@PHO,7.5,38.0,"W, 7-3",Won,Under,1992
236,1,KAN,7.0,36.0,"L, 3-27",Lost,Under,1993
237,2,@NYG,10.0,37.5,"L, 7-23",Lost,Under,1993
238,3,@CHI,7.0,33.5,"L, 17-47",Lost,Over,1993
239,4,DET,7.0,37.5,"W, 27-10",Won,Under,1993
240,5,@MIN,9.5,36.6,"L, 0-15",Lost,Under,1993
241,6,GNB,6.0,36.5,"L, 14-37",Lost,Over,1993
242,7,@ATL,9.5,42.5,"W, 31-24",Won,Over,1993
243,8,@DET,12.0,40.0,"L, 0-23",Lost,Under,1993
244,9,SFO,14.5,42.0,"L, 21-45",Lost,Over,1993
245,10,MIN,8.0,38.0,"W, 23-10",Won,Under,1993
246,11,@GNB,12.5,37.5,"L, 10-13",Won,Under,1993
247,12,WAS,-2.5,36.6,"L, 17-23",Lost,Over,1993
248,13,CHI,5.0,34.0,"W, 13-10",Won,Under,1993
249,14,@RAI,9.5,37.0,"L, 20-27",Won,Over,1993
250,15,@DEN,13.5,38.0,"W, 17-10",Won,Under,1993
251,16,SDG,0.0,38.0,"L, 17-32",Lost,Over,1993
252,1,@CHI,6.0,35.5,"L, 9-21",Lost,Under,1994
253,2,IND,-2.0,37.5,"W, 24-10",Won,Under,1994
254,3,NOR,-3.5,38.5,"L, 7-9",Lost,Under,1994
255,4,@GNB,7.0,37.0,"L, 3-30",Lost,Under,1994
256,5,DET,3.0,38.5,"W, 24-14",Won,Under,1994
257,6,@ATL,7.0,41.0,"L, 13-34",Lost,Over,1994
258,7,@SFO,15.5,43.0,"L, 16-41",Lost,Over,1994
259,8,MIN,6.5,36.5,"L, 13-36",Lost,Over,1994
260,9,CHI,3.0,35.0,"L, 6-20",Lost,Under,1994
261,10,@DET,10.0,37.0,"L, 9-14",Won,Under,1994
262,11,@SEA,7.0,36.0,"L, 21-22",Won,Over,1994
263,12,@MIN,13.5,40.0,"W, 20-17",Won,Under,1994
264,13,WAS,-2.5,38.0,"W, 26-21",Won,Over,1994
265,14,RAM,-2.5,40.0,"W, 24-14",Won,Under,1994
266,15,@WAS,2.0,39.0,"W, 17-14",Won,Under,1994
267,16,GNB,4.5,41.0,"L, 19-34",Lost,Over,1994
268,1,@PHI,7.0,39.0,"W, 21-6",Won,Under,1995
269,2,@CLE,7.5,37.0,"L, 6-22",Lost,Under,1995
270,3,CHI,2.0,37.5,"L, 6-25",Lost,Under,1995
271,4,WAS,-3.0,40.0,"W, 14-6",Won,Under,1995
272,5,@CAR,-5.5,35.0,"W, 20-13",Won,Under,1995
273,6,CIN,-3.5,39.0,"W, 19-16",Lost,Under,1995
274,7,MIN,2.0,36.5,"W, 20-17",Won,Over,1995
275,8,ATL,-3.0,40.0,"L, 21-24",Lost,Over,1995
276,9,@HOU,-1.0,37.0,"L, 7-19",Lost,Under,1995
277,10,@DET,5.5,41.0,"L, 24-27",Won,Over,1995
278,11,JAX,-7.0,37.0,"W, 17-16",Lost,Under,1995
279,12,@GNB,9.0,38.5,"L, 13-35",Lost,Over,1995
280,13,@MIN,8.0,43.5,"L, 17-31",Lost,Over,1995
281,14,GNB,7.0,43.0,"W, 13-10",Won,Under,1995
282,15,@CHI,7.5,38.5,"L, 10-31",Lost,Over,1995
283,16,DET,7.0,42.0,"L, 10-37",Lost,Over,1995
284,1,GNB,6.0,39.5,"L, 3-34",Lost,Under,1996
285,2,@DET,11.0,42.0,"L, 6-21",Lost,Under,1996
286,3,@DEN,13.0,40.5,"L, 23-27",Won,Over,1996
287,4,SEA,2.0,38.0,"L, 13-17",Lost,Under,1996
288,5,DET,6.5,40.0,"L, 0-27",Lost,Under,1996
289,6,MIN,6.5,37.5,"W, 24-13",Won,Under,1996
290,7,@ARI,3.0,36.0,"L, 9-13",Lost,Under,1996
291,8,@GNB,17.5,42.0,"L, 7-13",Won,Under,1996
292,9,@CHI,6.5,36.0,"L, 10-13",Won,Under,1996
293,10,OAK,5.5,37.0,"W, 20-17",Won,Push,1996
294,11,@SDG,7.0,37.5,"W, 25-17",Won,Over,1996
295,12,NOR,-5.5,38.0,"W, 13-7",Won,Under,1996
296,13,@CAR,6.0,36.5,"L, 0-24",Lost,Under,1996
297,14,WAS,3.0,38.0,"W, 24-10",Won,Under,1996
298,15,@MIN,6.0,36.5,"L, 10-21",Lost,Under,1996
299,16,CHI,-2.5,36.0,"W, 34-19",Won,Over,1996
300,1,SFO,6.5,37.0,"W, 13-6",Won,Under,1997
301,2,@DET,5.0,40.0,"W, 24-17",Won,Over,1997
302,3,@MIN,4.5,38.0,"W, 28-14",Won,Over,1997
303,4,MIA,-3.5,36.5,"W, 31-21",Won,Over,1997
304,5,ARI,-7.5,38.0,"W, 19-18",Lost,Under,1997
305,6,@GNB,7.0,39.5,"L, 16-21",Won,Under,1997
306,7,DET,-5.5,39.0,"L, 9-27",Lost,Under,1997
307,8,MIN,-2.5,40.0,"L, 6-10",Lost,Under,1997
308,9,@IND,-4.5,37.0,"W, 31-28",Lost,Over,1997
309,10,@ATL,-3.0,40.0,"W, 31-10",Won,Over,1997
310,11,NWE,2.0,41.0,"W, 27-7",Won,Under,1997
311,12,@CHI,-5.5,36.5,"L, 7-13",Lost,Under,1997
312,13,@NYG,1.0,35.0,"W, 20-8",Won,Under,1997
313,14,GNB,4.0,38.0,"L, 6-17",Lost,Under,1997
314,15,@NYJ,-2.5,37.0,"L, 0-31",Lost,Under,1997
315,16,CHI,-7.5,36.5,"W, 31-15",Won,Over,1997
316,17,DET,-3.0,38.5,"W, 20-10",Won,Under,1997
317,18,@GNB,13.0,38.0,"L, 7-21",Lost,Under,1997
318,1,@MIN,3.0,39.5,"L, 7-31",Lost,Under,1998
319,2,@GNB,7.5,39.0,"L, 15-23",Lost,Under,1998
320,3,CHI,-7.5,37.0,"W, 27-15",Won,Over,1998
321,4,@DET,-1.5,39.5,"L, 6-27",Lost,Under,1998
322,5,NYG,-4.0,35.0,"W, 20-3",Won,Under,1998
323,6,CAR,-7.0,37.0,"W, 16-13",Lost,Under,1998
324,7,@NOR,-3.0,35.0,"L, 3-9",Lost,Under,1998
325,8,MIN,6.5,39.5,"W, 27-24",Won,Over,1998
326,9,TEN,-3.0,37.0,"L, 22-31",Lost,Over,1998
327,10,@JAX,6.5,39.5,"L, 24-29",Won,Over,1998
328,11,DET,-6.0,36.0,"L, 25-28",Lost,Over,1998
329,12,@CHI,-3.5,36.0,"W, 31-17",Won,Over,1998
330,13,GNB,4.0,42.0,"W, 24-22",Won,Over,1998
331,14,PIT,-3.0,37.5,"W, 16-3",Won,Under,1998
332,15,@WAS,-3.0,41.0,"L, 16-20",Lost,Under,1998
333,16,@CIN,-6.5,42.0,"W, 35-0",Won,Under,1998
334,1,NYG,-5.5,37.5,"L, 13-17",Lost,Under,1999
335,2,@PHI,-6.5,36.5,"W, 19-5",Won,Under,1999
336,3,DEN,-2.5,38.0,"W, 13-10",Won,Under,1999
337,4,@MIN,7.0,40.5,"L, 14-21",Push,Under,1999
338,5,@GNB,6.0,40.5,"L, 23-26",Won,Over,1999
339,6,CHI,-8.0,36.5,"W, 6-3",Lost,Under,1999
340,7,@DET,-2.5,35.0,"L, 3-20",Lost,Under,1999
341,8,@NOR,-3.5,33.5,"W, 31-16",Won,Over,1999
342,9,KAN,-3.0,34.5,"W, 17-10",Won,Under,1999
343,10,ATL,-7.0,34.5,"W, 19-10",Won,Under,1999
344,11,@SEA,6.0,37.0,"W, 16-3",Won,Under,1999
345,12,MIN,2.5,39.0,"W, 24-17",Won,Over,1999
346,13,DET,-4.0,36.0,"W, 23-16",Won,Over,1999
347,14,@OAK,-1.0,36.0,"L, 0-45",Lost,Over,1999
348,15,GNB,-3.5,37.0,"W, 29-10",Won,Over,1999
349,16,@CHI,-3.5,34.0,"W, 20-6",Won,Under,1999
350,17,WAS,-4.5,38.0,"W, 14-13",Lost,Under,1999
351,18,@STL,14.0,46.0,"L, 6-11",Won,Under,1999
352,1,@NWE,-3.0,36.0,"W, 21-16",Won,Over,2000
353,2,CHI,-7.0,36.5,"W, 41-0",Won,Over,2000
354,3,@DET,-3.0,34.5,"W, 31-10",Won,Over,2000
355,4,NYJ,-7.0,36.0,"L, 17-21",Lost,Over,2000
356,5,@WAS,1.5,36.0,"L, 17-20",Lost,Over,2000
357,6,@MIN,1.0,39.0,"L, 23-30",Lost,Over,2000
358,7,DET,-8.0,37.5,"L, 14-28",Lost,Over,2000
359,8,MIN,-3.0,41.0,"W, 41-13",Won,Over,2000
360,9,@ATL,-7.0,40.0,"W, 27-14",Won,Over,2000
361,10,GNB,-9.0,42.0,"W, 20-15",Lost,Under,2000
362,11,@CHI,-8.0,36.0,"L, 10-13",Lost,Under,2000
363,12,BUF,-4.0,37.0,"W, 31-17",Won,Over,2000
364,13,DAL,-10.0,37.0,"W, 27-7",Won,Under,2000
365,14,@MIA,2.5,34.5,"W, 16-13",Won,Under,2000
366,15,STL,1.0,49.0,"W, 38-35",Won,Over,2000
367,16,@GNB,2.5,38.0,"L, 14-17",Lost,Under,2000
368,17,@PHI,-3.0,34.0,"L, 3-21",Lost,Under,2000
369,1,@DAL,-9.0,34.0,"W, 10-6",Lost,Under,2001
370,2,@MIN,-2.5,39.0,"L, 16-20",Lost,Under,2001
371,3,GNB,-3.0,36.5,"W, 14-10",Won,Under,2001
372,4,@TEN,3.0,33.0,"L, 28-31",Push,Over,2001
373,5,PIT,-5.0,33.5,"L, 10-17",Lost,Under,2001
374,6,MIN,-3.0,38.5,"W, 41-14",Won,Over,2001
375,7,@GNB,5.0,37.0,"L, 20-21",Won,Over,2001
376,8,@DET,-5.0,40.0,"W, 20-17",Lost,Under,2001
377,9,CHI,-5.0,35.0,"L, 24-27",Lost,Over,2001
378,10,@STL,9.5,46.0,"W, 24-17",Won,Under,2001
379,11,@CIN,-5.0,35.0,"W, 16-13",Lost,Under,2001
380,12,DET,-8.0,36.5,"W, 15-12",Lost,Under,2001
381,13,@CHI,2.5,33.0,"L, 3-27",Lost,Under,2001
382,14,NOR,-2.5,38.0,"W, 48-21",Won,Over,2001
383,15,BAL,-1.5,34.0,"W, 22-10",Won,Under,2001
384,16,PHI,-3.0,33.0,"L, 13-17",Lost,Under,2001
385,17,@PHI,3.5,33.0,"L, 9-31",Lost,Over,2001
386,1,NOR,-6.0,37.5,"L, 20-26",Lost,Over,2002
387,2,@BAL,-4.5,32.0,"W, 25-0",Won,Under,2002
388,3,STL,1.5,44.0,"W, 26-14",Won,Under,2002
389,4,@CIN,-6.5,33.5,"W, 35-7",Won,Over,2002
390,5,@ATL,2.5,38.5,"W, 20-6",Won,Under,2002
391,6,CLE,-7.5,36.5,"W, 17-3",Won,Under,2002
392,7,@PHI,3.0,37.0,"L, 10-20",Lost,Under,2002
393,8,@CAR,-8.0,31.5,"W, 12-9",Lost,Under,2002
394,9,MIN,-7.5,37.0,"W, 38-24",Won,Over,2002
395,10,CAR,-8.0,34.5,"W, 23-10",Won,Under,2002
396,11,GNB,-3.0,38.5,"W, 21-7",Won,Under,2002
397,12,@NOR,-1.5,40.0,"L, 20-23",Lost,Over,2002
398,13,ATL,-3.5,37.0,"W, 34-10",Won,Over,2002
399,14,@DET,-9.5,37.0,"W, 23-20",Lost,Over,2002
400,15,PIT,-4.5,38.0,"L, 7-17",Lost,Under,2002
401,16,@CHI,-7.0,32.0,"W, 15-0",Won,Under,2002
402,17,SFO,-6.0,39.5,"W, 31-6",Won,Under,2002
403,18,@PHI,4.0,33.5,"W, 27-10",Won,Over,2002
404,19,OAK,3.5,44.0,"W, 48-21",Won,Over,2002
405,1,@PHI,3.0,36.0,"W, 17-0",Won,Under,2003
406,2,CAR,-9.0,34.5,"L, 9-12",Lost,Under,2003
