,G#,Opp,Spread,Over/Under,Result,vs. Line,OU Result,Year
67,13,CHI,-13.0,42.0,"W, 10-9",Lost,Under,1981
68,14,@BAL,-13.5,45.0,"W, 37-13",Won,Over,1981
69,15,PHI,-3.5,39.0,"W, 21-10",Won,Under,1981
70,16,@NYG,-3.0,36.0,"L, 10-13",Lost,Under,1981
71,17,TAM,-8.0,37.0,"W, 38-0",Won,Over,1981
72,18,@SFO,-3.0,42.0,"L, 27-28",Lost,Over,1981
73,1,PIT,-5.5,42.0,"L, 28-36",Lost,Over,1982
74,2,@STL,-4.0,39.0,"W, 24-7",Won,Under,1982
75,3,TAM,-7.0,37.0,"W, 14-9",Lost,Under,1982
76,4,CLE,-6.5,38.0,"W, 31-14",Won,Over,1982
77,5,@WAS,-2.0,42.0,"W, 24-10",Won,Under,1982
78,6,@HOU,-8.5,38.0,"W, 37-7",Won,Over,1982
79,7,NOR,-10.0,39.0,"W, 21-7",Won,Under,1982
80,8,PHI,-8.0,41.0,"L, 20-24",Lost,Over,1982
81,9,@MIN,-4.0,47.0,"L, 27-31",Lost,Over,1982
82,10,TAM,-8.0,38.5,"W, 30-17",Won,Over,1982
83,11,GNB,-7.0,48.0,"W, 37-26",Won,Over,1982
84,12,@WAS,-2.0,38.5,"L, 17-31",Lost,Over,1982
85,1,@WAS,-1.5,41.0,"W, 31-30",Lost,Over,1983
86,2,@STL,-4.0,42.0,"W, 34-17",Won,Over,1983
87,3,NYG,-8.0,37.5,"W, 28-13",Won,Over,1983
88,4,NOR,-8.5,46.0,"W, 21-20",Lost,Under,1983
89,5,@MIN,-3.5,44.5,"W, 37-24",Won,Over,1983
90,6,TAM,-13.0,43.0,"W, 27-24",Lost,Over,1983
91,7,PHI,-8.0,43.0,"W, 37-7",Won,Over,1983
92,8,RAI,-4.0,46.0,"L, 38-40",Lost,Over,1983
93,9,@NYG,-7.0,43.5,"W, 38-20",Won,Over,1983
94,10,@PHI,-6.5,45.0,"W, 27-20",Won,Over,1983
95,11,@SDG,-7.0,45.5,"L, 23-24",Lost,Over,1983
96,12,KAN,-9.0,47.0,"W, 41-21",Won,Over,1983
97,13,STL,-10.0,54.5,"W, 35-17",Won,Under,1983
98,14,@SEA,-6.0,55.0,"W, 35-10",Won,Under,1983
99,15,WAS,-3.0,53.5,"L, 10-31",Lost,Under,1983
100,16,@SFO,0.0,44.0,"L, 17-42",Lost,Over,1983
101,17,RAM,-8.0,45.5,"L, 17-24",Lost,Under,1983
102,1,@RAM,2.0,47.5,"W, 20-13",Won,Under,1984
103,2,@NYG,-5.5,46.0,"L, 7-28",Lost,Under,1984
104,3,PHI,-8.0,43.0,"W, 23-17",Lost,Under,1984
105,4,GNB,-6.5,45.0,"W, 20-6",Won,Under,1984
106,5,@CHI,-2.5,41.0,"W, 23-14",Won,Under,1984
107,6,STL,-6.5,48.0,"L, 20-31",Lost,Over,1984
108,7,@WAS,4.0,44.5,"L, 14-34",Lost,Over,1984
109,8,NOR,-6.0,42.0,"W, 30-27",Lost,Over,1984
110,9,IND,-10.0,43.0,"W, 22-3",Won,Under,1984
111,10,NYG,-7.0,43.0,"L, 7-19",Lost,Under,1984
112,11,@STL,4.0,44.0,"W, 24-17",Won,Under,1984
113,12,@BUF,-10.0,41.0,"L, 3-14",Lost,Under,1984
114,13,NWE,-3.0,42.5,"W, 20-17",Push,Under,1984
115,14,@PHI,-4.0,35.0,"W, 26-10",Won,Over,1984
116,15,WAS,0.0,42.0,"L, 28-30",Lost,Over,1984
117,16,@MIA,6.5,47.0,"L, 21-28",Lost,Over,1984
118,1,WAS,1.0,43.0,"W, 44-14",Won,Over,1985
119,2,@DET,-5.0,45.0,"L, 21-26",Lost,Over,1985
120,3,CLE,-7.5,40.0,"W, 20-7",Won,Under,1985
121,4,@HOU,-5.0,41.0,"W, 17-10",Won,Under,1985
122,5,@NYG,2.5,38.0,"W, 30-29",Won,Over,1985
123,6,PIT,-5.0,43.0,"W, 27-13",Won,Under,1985
124,7,@PHI,-4.0,48.0,"L, 14-16",Lost,Under,1985
125,8,ATL,-13.0,45.5,"W, 24-10",Won,Under,1985
126,9,@STL,-3.5,43.0,"L, 10-21",Lost,Under,1985
127,10,@WAS,3.0,40.0,"W, 13-7",Won,Under,1985
128,11,CHI,0.0,35.5,"L, 0-44",Lost,Over,1985
129,12,PHI,-7.0,37.0,"W, 34-17",Won,Over,1985
130,13,STL,-13.0,40.0,"W, 35-17",Won,Over,1985
131,14,@CIN,-3.0,45.0,"L, 24-50",Lost,Over,1985
132,15,NYG,-3.0,42.5,"W, 28-21",Won,Over,1985
133,16,@SFO,9.0,44.0,"L, 16-31",Lost,Over,1985
134,17,@RAM,2.0,40.5,"L, 0-20",Lost,Under,1985
135,1,NYG,1.5,41.0,"W, 31-28",Won,Over,1986
136,2,@DET,-2.5,42.0,"W, 31-7",Won,Under,1986
137,3,ATL,-7.5,42.0,"L, 35-37",Lost,Over,1986
138,4,@STL,-7.0,45.0,"W, 31-7",Won,Under,1986
139,5,@DEN,5.0,43.0,"L, 14-29",Lost,Push,1986
140,6,WAS,0.0,42.0,"W, 30-6",Won,Under,1986
141,7,@PHI,-5.5,40.0,"W, 17-14",Lost,Under,1986
142,8,STL,-11.0,41.0,"W, 37-6",Won,Over,1986
143,9,@NYG,3.0,41.0,"L, 14-17",Push,Under,1986
144,10,RAI,-3.0,40.0,"L, 13-17",Lost,Under,1986
145,11,@SDG,-6.0,43.0,"W, 24-21",Lost,Over,1986
146,12,@WAS,3.0,41.5,"L, 14-41",Lost,Over,1986
147,13,SEA,-7.5,42.0,"L, 14-31",Lost,Over,1986
148,14,@RAM,5.0,39.0,"L, 10-29",Lost,Push,1986
149,15,PHI,-6.5,37.0,"L, 21-23",Lost,Over,1986
150,16,CHI,3.0,35.0,"L, 10-24",Lost,Under,1986
151,1,@STL,0.0,38.0,"L, 13-24",Lost,Under,1987
152,2,@NYG,12.0,39.5,"W, 16-14",Won,Under,1987
153,3,@NYJ,-7.5,0.0,"W, 38-24",Won,Over,1987
154,4,PHI,-21.5,0.0,"W, 41-22",Lost,Over,1987
155,5,WAS,-8.0,0.0,"L, 7-13",Lost,Over,1987
156,6,@PHI,2.0,37.5,"L, 20-37",Lost,Over,1987
157,7,NYG,7.0,40.0,"W, 33-24",Won,Over,1987
158,8,@DET,-5.0,43.0,"L, 17-27",Lost,Over,1987
159,9,@NWE,3.5,43.5,"W, 23-17",Won,Under,1987
160,10,MIA,-2.0,48.0,"L, 14-20",Lost,Under,1987
161,11,MIN,1.0,44.0,"L, 38-44",Lost,Over,1987
162,12,ATL,-9.5,44.0,"L, 10-21",Lost,Under,1987
163,13,@WAS,9.5,42.0,"L, 20-24",Won,Over,1987
164,14,@RAM,7.0,44.0,"W, 29-21",Won,Over,1987
165,15,STL,2.5,46.0,"W, 21-16",Won,Under,1987
166,1,@PIT,3.0,41.0,"L, 21-24",Push,Over,1988
167,2,@PHO,2.5,45.0,"W, 17-14",Won,Under,1988
168,3,NYG,3.0,42.0,"L, 10-12",Won,Under,1988
169,4,ATL,-6.0,42.0,"W, 26-20",Push,Over,1988
170,5,@NOR,6.5,43.0,"L, 17-20",Won,Under,1988
171,6,WAS,1.5,42.0,"L, 17-35",Lost,Over,1988
172,7,@CHI,7.0,38.0,"L, 7-17",Lost,Under,1988
173,8,@PHI,5.5,41.0,"L, 23-24",Won,Over,1988
174,9,PHO,-3.0,43.0,"L, 10-16",Lost,Under,1988
175,10,@NYG,6.0,37.0,"L, 21-29",Lost,Over,1988
176,11,MIN,4.0,43.0,"L, 3-43",Lost,Over,1988
177,12,CIN,4.5,47.0,"L, 24-38",Lost,Over,1988
178,13,HOU,5.5,47.0,"L, 17-25",Lost,Under,1988
179,14,@CLE,11.0,37.0,"L, 21-24",Won,Over,1988
180,15,@WAS,7.0,42.0,"W, 24-17",Won,Under,1988
181,16,PHI,2.0,45.0,"L, 7-23",Lost,Under,1988
182,1,@NOR,5.0,40.5,"L, 0-28",Lost,Under,1989
183,2,@ATL,2.5,40.5,"L, 21-27",Lost,Over,1989
184,3,WAS,5.5,46.0,"L, 7-30",Lost,Under,1989
185,4,NYG,7.5,42.5,"L, 13-30",Lost,Over,1989
186,5,@GNB,8.5,43.5,"L, 13-31",Lost,Over,1989
187,6,SFO,14.5,43.0,"L, 14-31",Lost,Over,1989
188,7,@KAN,8.5,39.0,"L, 28-36",Won,Over,1989
189,8,PHO,3.5,43.0,"L, 10-19",Lost,Under,1989
190,9,@WAS,14.0,45.5,"W, 13-3",Won,Under,1989
191,10,@PHO,6.5,40.0,"L, 20-24",Won,Over,1989
192,11,MIA,7.0,44.0,"L, 14-17",Won,Under,1989
193,12,PHI,6.0,39.0,"L, 0-27",Lost,Under,1989
194,13,RAM,10.0,41.5,"L, 31-35",Won,Over,1989
195,14,@PHI,12.0,38.0,"L, 10-20",Won,Under,1989
196,15,@NYG,12.0,35.0,"L, 0-15",Lost,Under,1989
197,16,GNB,7.0,41.0,"L, 10-20",Lost,Under,1989
198,1,SDG,3.0,37.0,"W, 17-14",Won,Under,1990
199,2,NYG,7.5,37.0,"L, 7-28",Lost,Under,1990
200,3,@WAS,14.0,42.0,"L, 15-19",Won,Under,1990
201,4,@NYG,13.5,36.0,"L, 17-31",Lost,Over,1990
202,5,TAM,2.5,40.0,"W, 14-10",Won,Under,1990
203,6,@PHO,1.5,37.0,"L, 3-20",Lost,Under,1990
204,7,@TAM,8.5,38.0,"W, 17-13",Won,Under,1990
205,8,PHI,3.5,37.0,"L, 20-21",Won,Over,1990
206,9,@NYJ,4.5,38.0,"L, 9-24",Lost,Under,1990
207,10,SFO,10.0,40.0,"L, 6-24",Lost,Under,1990
208,11,@RAM,9.0,42.0,"W, 24-21",Won,Over,1990
209,12,WAS,5.5,39.0,"W, 27-17",Won,Over,1990
210,13,NOR,1.0,36.0,"W, 17-13",Won,Under,1990
211,14,PHO,-4.5,37.0,"W, 41-10",Won,Over,1990
212,15,@PHI,7.0,37.0,"L, 3-17",Lost,Under,1990
213,16,@ATL,2.0,36.0,"L, 7-26",Lost,Under,1990
214,1,@CLE,-2.5,36.0,"W, 26-14",Won,Over,1991
215,2,WAS,2.0,40.0,"L, 31-33",Push,Over,1991
216,3,PHI,-3.5,38.0,"L, 0-24",Lost,Under,1991
217,4,@PHO,1.0,36.0,"W, 17-9",Won,Under,1991
218,5,NYG,2.5,36.0,"W, 21-16",Won,Over,1991
219,6,@GNB,-2.5,35.0,"W, 20-17",Won,Over,1991
220,7,CIN,-6.5,40.0,"W, 35-23",Won,Over,1991
221,8,@DET,2.5,44.0,"L, 10-34",Lost,Push,1991
222,9,PHO,-9.5,36.0,"W, 27-7",Won,Under,1991
223,10,@HOU,10.0,43.0,"L, 23-26",Won,Over,1991
224,11,@NYG,6.0,36.0,"L, 9-22",Lost,Under,1991
225,12,@WAS,12.5,42.0,"W, 24-21",Won,Over,1991
226,13,PIT,-6.0,40.0,"W, 20-10",Won,Under,1991
227,14,NOR,-2.0,36.0,"W, 23-14",Won,Over,1991
228,15,@PHI,3.5,32.0,"W, 25-13",Won,Over,1991
229,16,ATL,-3.0,39.0,"W, 31-27",Won,Over,1991
230,17,@CHI,3.0,37.0,"W, 17-13",Won,Under,1991
231,18,@DET,0.0,43.0,"L, 6-38",Lost,Over,1991
232,1,WAS,2.0,43.0,"W, 23-10",Won,Under,1992
233,2,@NYG,-3.0,38.0,"W, 34-28",Won,Over,1992
234,3,PHO,-13.5,40.0,"W, 31-20",Lost,Over,1992
235,4,@PHI,3.5,39.0,"L, 7-31",Lost,Under,1992
236,5,SEA,-18.0,37.0,"W, 27-0",Won,Under,1992
237,6,KAN,-4.0,38.0,"W, 17-10",Won,Under,1992
238,7,@RAI,-3.0,36.0,"W, 28-13",Won,Over,1992
239,8,PHI,-4.0,36.0,"W, 20-10",Won,Under,1992
240,9,@DET,-6.5,41.0,"W, 37-3",Won,Under,1992
241,10,RAM,-14.5,40.0,"L, 23-27",Lost,Over,1992
242,11,@PHO,-8.5,42.0,"W, 16-10",Lost,Under,1992
243,12,NYG,-15.0,41.0,"W, 30-3",Won,Under,1992
244,13,@DEN,-7.0,35.0,"W, 31-27",Lost,Over,1992
245,14,@WAS,3.0,38.0,"L, 17-20",Push,Under,1992
246,15,@ATL,-7.0,42.0,"W, 41-17",Won,Over,1992
247,16,CHI,-12.0,39.0,"W, 27-14",Won,Over,1992
248,17,PHI,-6.5,38.0,"W, 34-10",Won,Over,1992
249,18,@SFO,4.0,37.0,"W, 30-20",Won,Over,1992
250,19,BUF,-6.5,45.0,"W, 52-17",Won,Over,1992
251,1,@WAS,2.5,40.0,"L, 16-35",Lost,Over,1993
252,2,BUF,-5.0,44.5,"L, 10-13",Lost,Under,1993
253,3,@PHO,-6.5,38.5,"W, 17-10",Won,Under,1993
254,4,GNB,-11.0,37.0,"W, 36-14",Won,Over,1993
255,5,@IND,-11.0,38.0,"W, 27-3",Won,Under,1993
256,6,SFO,-6.5,43.0,"W, 26-17",Won,Push,1993
257,7,@PHI,-10.5,38.5,"W, 23-10",Won,Under,1993
258,8,NYG,-10.0,37.0,"W, 31-9",Won,Over,1993
259,9,PHO,-12.5,38.0,"W, 20-15",Lost,Under,1993
260,10,@ATL,-10.0,41.5,"L, 14-27",Lost,Under,1993
261,11,MIA,-10.0,37.0,"L, 14-16",Lost,Under,1993
262,12,PHI,-16.0,37.0,"W, 23-17",Lost,Over,1993
263,13,@MIN,-7.0,37.0,"W, 37-20",Won,Over,1993
264,14,@NYJ,-7.0,36.5,"W, 28-7",Won,Under,1993
265,15,WAS,-17.0,38.0,"W, 38-3",Won,Over,1993
266,16,@NYG,-6.5,35.0,"W, 16-13",Lost,Under,1993
267,17,GNB,-13.5,42.0,"W, 27-17",Lost,Over,1993
268,18,SFO,-3.0,48.0,"W, 38-21",Won,Over,1993
269,19,BUF,-10.5,50.0,"W, 30-13",Won,Under,1993
270,1,@PIT,-5.5,39.5,"W, 26-9",Won,Under,1994
271,2,HOU,-14.5,43.5,"W, 20-17",Lost,Under,1994
272,3,DET,-13.0,44.5,"L, 17-20",Lost,Under,1994
273,4,@WAS,-11.5,45.0,"W, 34-7",Won,Under,1994
274,5,ARI,-12.5,37.5,"W, 38-3",Won,Over,1994
275,6,PHI,-8.5,42.0,"W, 24-13",Won,Under,1994
276,7,@ARI,-8.5,36.0,"W, 28-21",Lost,Over,1994
277,8,@CIN,-15.0,38.0,"W, 23-20",Lost,Over,1994
278,9,NYG,-13.5,38.0,"W, 38-10",Won,Over,1994
279,10,@SFO,3.0,44.0,"L, 14-21",Lost,Under,1994
280,11,WAS,-15.5,43.5,"W, 31-7",Won,Under,1994
281,12,GNB,-6.0,35.0,"W, 42-31",Won,Over,1994
282,13,@PHI,-2.5,37.0,"W, 31-19",Won,Over,1994
283,14,CLE,-10.5,38.0,"L, 14-19",Lost,Under,1994
284,15,@NOR,-10.0,45.5,"W, 24-16",Lost,Under,1994
285,16,@NYG,-3.0,36.0,"L, 10-15",Lost,Under,1994
286,17,GNB,-10.0,43.0,"W, 35-9",Won,Over,1994
287,18,@SFO,7.0,48.0,"L, 28-38",Lost,Over,1994
288,1,@NYG,-5.5,38.0,"W, 35-0",Won,Under,1995
289,2,DEN,-10.0,43.0,"W, 31-21",Push,Over,1995
290,3,@MIN,-8.0,42.0,"W, 23-17",Lost,Under,1995
291,4,ARI,-14.5,39.0,"W, 34-20",Lost,Over,1995
292,5,@WAS,-13.0,44.5,"L, 23-27",Lost,Over,1995
293,6,GNB,-9.5,42.0,"W, 34-24",Won,Over,1995
294,7,@SDG,-7.0,43.0,"W, 23-9",Won,Under,1995
295,8,@ATL,-10.0,46.0,"W, 28-13",Won,Under,1995
296,9,PHI,-14.5,43.5,"W, 34-12",Won,Over,1995
297,10,SFO,-13.5,42.0,"L, 20-38",Lost,Over,1995
298,11,@OAK,-3.0,44.0,"W, 34-21",Won,Over,1995
299,12,KAN,-10.5,43.0,"W, 24-12",Won,Under,1995
300,13,WAS,-17.0,46.0,"L, 17-24",Lost,Under,1995
301,14,@PHI,-9.0,43.0,"L, 17-20",Lost,Under,1995
302,15,NYG,-15.0,41.5,"W, 21-20",Lost,Under,1995
303,16,@ARI,-8.5,41.5,"W, 37-13",Won,Over,1995
304,17,PHI,-13.5,45.5,"W, 30-11",Won,Under,1995
305,18,GNB,-9.0,50.5,"W, 38-27",Won,Over,1995
306,19,PIT,-13.5,51.0,"W, 27-17",Lost,Under,1995
307,1,@CHI,-2.5,43.0,"L, 6-22",Lost,Under,1996
308,2,NYG,-10.0,38.0,"W, 27-0",Won,Under,1996
309,3,IND,-9.5,38.5,"L, 24-25",Lost,Over,1996
310,4,@BUF,-2.5,42.0,"L, 7-10",Lost,Under,1996
311,5,@PHI,2.5,38.0,"W, 23-19",Won,Over,1996
312,6,ARI,-14.5,41.0,"W, 17-3",Lost,Under,1996
313,7,ATL,-15.0,43.0,"W, 32-28",Lost,Over,1996
314,8,@MIA,-3.0,41.0,"W, 29-10",Won,Under,1996
315,9,PHI,-8.5,40.5,"L, 21-31",Lost,Over,1996
316,10,@SFO,3.5,42.5,"W, 20-17",Won,Under,1996
317,11,GNB,-4.0,43.0,"W, 21-6",Won,Under,1996
318,12,@NYG,-9.0,38.0,"L, 6-20",Lost,Under,1996
319,13,WAS,-9.0,43.5,"W, 21-10",Won,Under,1996
320,14,@ARI,-10.0,42.5,"W, 10-6",Lost,Under,1996
321,15,NWE,-5.5,43.5,"W, 12-6",Won,Under,1996
322,16,@WAS,-1.0,37.0,"L, 10-37",Lost,Over,1996
323,17,MIN,-10.0,40.0,"W, 40-15",Won,Over,1996
324,18,@CAR,-3.5,37.5,"L, 17-26",Lost,Over,1996
325,1,@PIT,-1.0,39.5,"W, 37-7",Won,Over,1997
326,2,@ARI,-9.5,41.5,"L, 22-25",Lost,Over,1997
327,3,PHI,-9.0,41.5,"W, 21-20",Lost,Under,1997
328,4,CHI,-14.0,41.5,"W, 27-3",Won,Under,1997
329,5,@NYG,-7.5,39.0,"L, 17-20",Lost,Under,1997
330,6,@WAS,-3.0,39.5,"L, 16-21",Lost,Under,1997
331,7,JAX,-4.5,43.0,"W, 26-22",Lost,Over,1997
332,8,@PHI,-1.0,41.0,"L, 12-13",Lost,Under,1997
333,9,@SFO,7.0,41.0,"L, 10-17",Push,Under,1997
334,10,ARI,-8.5,38.5,"W, 24-6",Won,Under,1997
335,11,WAS,-5.5,38.5,"W, 17-14",Lost,Under,1997
336,12,@GNB,7.0,38.0,"L, 17-45",Lost,Over,1997
337,13,TEN,-6.5,38.5,"L, 14-27",Lost,Over,1997
338,14,CAR,-6.5,36.5,"L, 13-23",Lost,Under,1997
339,15,@CIN,3.5,41.5,"L, 24-31",Lost,Over,1997
340,16,NYG,-1.5,38.0,"L, 7-20",Lost,Under,1997
341,1,ARI,-5.5,41.5,"W, 38-10",Won,Over,1998
342,2,@DEN,7.5,44.0,"L, 23-42",Lost,Over,1998
343,3,@NYG,4.0,37.0,"W, 31-7",Won,Over,1998
344,4,OAK,-5.0,41.5,"L, 12-13",Lost,Under,1998
345,5,@WAS,1.0,38.5,"W, 31-10",Won,Over,1998
346,6,CAR,-7.0,39.0,"W, 27-20",Push,Over,1998
347,7,@CHI,-3.0,40.5,"L, 12-13",Lost,Under,1998
348,8,@PHI,-6.5,37.0,"W, 34-0",Won,Under,1998
349,9,NYG,-8.0,37.5,"W, 16-6",Won,Under,1998
350,10,@ARI,-3.5,38.5,"W, 35-28",Won,Over,1998
351,11,SEA,-5.5,40.0,"W, 30-22",Won,Over,1998
352,12,MIN,3.0,46.5,"L, 36-46",Lost,Over,1998
353,13,@NOR,-6.5,41.0,"L, 3-22",Lost,Under,1998
354,14,@KAN,2.5,44.0,"L, 17-20",Lost,Under,1998
355,15,PHI,-10.5,37.0,"W, 13-9",Lost,Under,1998
356,16,WAS,1.5,41.0,"W, 23-7",Won,Under,1998
357,17,ARI,-7.0,42.0,"L, 7-20",Lost,Under,1998
358,1,@WAS,2.5,42.0,"W, 41-35",Won,Over,1999
359,2,ATL,-6.5,42.0,"W, 24-7",Won,Under,1999
360,3,ARI,-7.0,42.5,"W, 35-7",Won,Under,1999
361,4,@PHI,-9.5,37.0,"L, 10-13",Lost,Under,1999
362,5,@NYG,-3.0,37.0,"L, 10-13",Lost,Under,1999
363,6,WAS,-2.0,44.0,"W, 38-20",Won,Over,1999
364,7,@IND,3.0,46.0,"L, 24-34",Lost,Over,1999
365,8,@MIN,6.5,47.5,"L, 17-27",Lost,Under,1999
366,9,GNB,3.0,38.0,"W, 27-13",Won,Over,1999
367,10,@ARI,-1.5,35.0,"L, 9-13",Lost,Under,1999
368,11,MIA,-1.5,38.0,"W, 20-0",Won,Under,1999
369,12,@NWE,2.0,38.0,"L, 6-13",Lost,Under,1999
370,13,PHI,-9.0,36.5,"W, 20-10",Won,Under,1999
371,14,NYJ,-6.0,35.5,"L, 21-22",Lost,Over,1999
372,15,@NOR,-8.5,38.5,"L, 24-31",Lost,Over,1999
373,16,NYG,-6.5,37.5,"W, 26-18",Won,Over,1999
374,17,@MIN,7.0,46.5,"L, 10-27",Lost,Under,1999
375,1,PHI,-6.0,39.5,"L, 14-41",Lost,Over,2000
376,2,@ARI,3.0,38.5,"L, 31-32",Won,Over,2000
377,3,@WAS,10.5,44.0,"W, 27-21",Won,Over,2000
378,4,SFO,-6.5,47.0,"L, 24-41",Lost,Over,2000
379,5,@CAR,6.5,47.5,"W, 16-13",Won,Under,2000
380,6,@NYG,4.0,40.5,"L, 14-19",Lost,Under,2000
381,7,ARI,-7.0,41.5,"W, 48-7",Won,Over,2000
382,8,JAX,-4.0,44.5,"L, 17-23",Lost,Under,2000
383,9,@PHI,3.0,40.0,"L, 13-16",Push,Under,2000
384,10,CIN,-8.5,39.0,"W, 23-6",Won,Under,2000
385,11,@BAL,7.0,36.0,"L, 0-27",Lost,Under,2000
386,12,MIN,7.0,48.0,"L, 15-27",Lost,Under,2000
387,13,@TAM,10.0,37.0,"L, 7-27",Lost,Under,2000
388,14,WAS,6.0,39.0,"W, 32-13",Won,Over,2000
389,15,NYG,6.5,36.0,"L, 13-17",Won,Under,2000
390,16,@TEN,13.5,37.5,"L, 0-31",Lost,Under,2000
391,1,TAM,9.0,34.0,"L, 6-10",Won,Under,2001
392,2,SDG,3.5,34.0,"L, 21-32",Lost,Over,2001
393,3,@PHI,13.5,34.5,"L, 18-40",Lost,Over,2001
394,4,@OAK,18.0,41.5,"L, 21-28",Won,Over,2001
395,5,WAS,-3.0,37.0,"W, 9-7",Lost,Under,2001
396,6,ARI,3.0,38.0,"W, 17-3",Won,Under,2001
397,7,@NYG,10.5,35.5,"L, 24-27",Won,Over,2001
398,8,@ATL,6.0,37.0,"L, 13-20",Lost,Under,2001
399,9,PHI,7.0,37.0,"L, 3-36",Lost,Over,2001
400,10,DEN,7.0,40.5,"L, 24-26",Won,Over,2001
401,11,@WAS,8.5,35.5,"W, 20-14",Won,Under,2001
